index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
564,0.0,23,3,672,146,158,0.0,185,123.5,11,1873,1,1456046161.0
565,0.0,23,3,680,146,169,0.0,195,121.5,11,2024,1,1456046163.0
566,0.0,23,2,524,147,180,0.0,192,122.5,11,2100,1,1456046166.0
567,0.0,23,2,523,147,191,0.0,185,123.5,10,2025,1,1456046168.0
568,0.0,23,3,679,148,201,0.0,184,124.0,11,2096,1,1456046171.0
569,0.0,23,2,452,148,212,0.0,189,123.0,10,1954,1,1456046174.0
570,0.0,23,3,669,148,222,0.0,187,123.0,10,1899,1,1456046176.0
571,0.0,23,3,679,149,232,0.0,189,123.0,11,1874,1,1456046179.0
572,0.0,23,3,673,149,243,0.0,192,122.0,11,2100,1,1456046181.0
573,0.0,22,3,674,149,254,0.0,187,123.0,10,1874,1,1456046184.0
574,0.0,23,3,680,150,264,0.0,190,122.5,11,1875,1,1456046187.0
575,0.0,23,3,671,150,275,0.0,195,121.5,11,2103,1,1456046189.0
576,0.0,23,3,522,151,286,0.0,192,122.0,11,2031,1,1456046192.0
577,0.0,23,3,672,151,297,0.0,189,122.5,10,1875,1,1456046194.0
578,0.0,23,4,774,151,307,0.0,196,121.5,11,1875,1,1456046197.0
579,0.0,23,3,678,152,318,0.0,191,122.5,11,1876,1,1456046200.0
580,0.0,23,3,672,152,329,0.0,197,121.0,10,1874,1,1456046202.0
581,0.0,23,3,672,152,339,0.0,191,122.5,11,1954,1,1456046205.0
582,0.0,23,3,673,152,350,0.0,187,123.0,10,1884,1,1456046207.0
583,0.0,23,3,670,152,360,0.0,192,122.5,11,2022,1,1456046210.0
584,0.0,23,3,751,152,371,0.0,190,122.5,11,1875,1,1456046213.0
585,0.0,23,2,524,152,382,0.0,190,122.5,10,2029,1,1456046215.0
586,0.0,23,3,672,153,392,0.0,193,122.0,11,1876,1,1456046218.0
587,0.0,23,3,672,153,403,0.0,190,122.5,10,1953,1,1456046220.0
588,0.0,24,3,680,153,413,0.0,189,122.5,11,1876,1,1456046223.0
589,0.0,23,3,670,153,424,0.0,193,122.0,10,1924,1,1456046226.0
590,0.0,24,3,677,153,434,0.0,190,122.5,11,1877,1,1456046228.0
591,0.0,23,3,749,153,445,0.0,191,122.5,11,1898,1,1456046231.0
592,0.0,23,3,681,154,456,0.0,201,120.5,11,2021,1,1456046233.0
593,0.0,23,2,526,155,467,0.0,197,121.0,11,2101,1,1456046236.0
594,0.0,23,3,672,156,478,0.0,195,121.5,10,1875,1,1456046239.0
595,0.0,23,3,680,156,488,0.0,200,120.5,12,2024,1,1456046241.0
596,0.0,23,3,750,157,500,0.0,197,121.0,10,1897,1,1456046244.0
597,0.0,22,3,672,158,510,0.0,194,122.0,11,2031,1,1456046247.0
598,0.0,23,3,672,158,521,0.0,195,121.5,11,1953,1,1456046249.0
599,0.0,23,3,672,158,532,0.0,196,121.5,11,1876,1,1456046252.0
600,0.0,23,3,678,158,543,0.0,195,121.5,11,2024,1,1456046254.0
601,0.0,23,3,751,158,554,0.0,188,123.0,11,1874,1,1456046257.0
602,0.0,22,2,672,157,565,0.0,195,121.5,11,2024,1,1456046260.0
603,0.0,23,3,679,157,576,0.0,192,122.0,10,1945,1,1456046262.0
604,0.0,23,3,679,157,586,0.0,191,122.5,11,1897,1,1456046265.0
605,0.0,23,3,681,157,597,0.0,196,121.5,11,1868,1,1456046268.0
606,0.0,23,2,677,156,608,0.0,199,120.5,11,2096,1,1456046270.0
607,0.0,24,2,531,156,619,0.0,195,121.5,10,2023,1,1456046273.0
608,0.0,23,3,524,156,629,0.0,192,122.0,11,2055,1,1456046276.0
609,0.0,23,3,670,156,640,0.0,196,121.5,11,1953,1,1456046278.0
610,0.0,23,3,674,157,651,0.0,191,122.5,10,1875,1,1456046281.0
611,0.0,23,3,679,157,661,0.0,195,121.5,11,2023,1,1456046283.0
612,0.0,23,4,750,158,672,0.0,197,121.0,11,1874,1,1456046286.0
613,0.0,22,3,680,158,683,0.0,192,122.0,11,2024,1,1456046289.0
614,0.0,22,3,672,158,694,0.0,194,122.0,11,1953,1,1456046291.0
615,0.0,23,3,696,158,705,0.0,194,121.5,11,1875,1,1456046294.0
616,0.0,23,2,679,158,716,0.0,193,122.0,11,2023,1,1456046297.0
617,0.0,23,3,750,157,727,0.0,195,121.5,11,1874,1,1456046299.0
618,0.0,23,2,672,156,738,0.0,197,121.0,10,1898,1,1456046302.0
619,0.0,23,3,679,156,748,0.0,193,122.0,11,2102,1,1456046304.0
620,0.0,23,3,672,155,759,0.0,196,121.5,11,1874,1,1456046307.0
621,0.0,22,3,681,155,770,0.0,195,121.5,11,2024,1,1456046310.0
622,0.0,22,3,750,156,781,0.0,192,122.0,11,2024,1,1456046312.0
623,0.0,22,3,672,157,792,0.0,193,122.0,12,2098,1,1456046315.0
624,0.0,22,3,681,157,804,0.0,196,121.5,10,1867,1,1456046318.0
625,0.0,22,3,681,159,814,0.0,200,120.5,12,2022,1,1456046321.0
626,0.0,23,3,750,159,826,0.0,198,121.0,10,1876,1,1456046323.0
627,0.0,23,3,679,160,836,0.0,195,121.5,12,2024,1,1456046326.0
628,0.0,23,2,524,160,848,0.0,199,121.0,10,2102,1,1456046329.0
629,0.0,23,3,672,160,858,0.0,196,121.0,11,1906,1,1456046331.0
630,0.0,23,3,672,159,869,0.0,200,120.5,11,2021,1,1456046334.0
631,0.0,23,2,527,159,880,0.0,192,122.0,11,2099,1,1456046336.0
632,0.0,23,3,678,159,891,0.0,194,121.5,10,1876,1,1456046339.0
633,0.0,23,3,672,158,901,0.0,195,121.5,12,2125,1,1456046342.0
634,0.0,23,3,680,159,913,0.0,192,122.0,10,1875,1,1456046344.0
635,0.0,23,3,522,159,923,0.0,194,122.0,11,2024,1,1456046347.0
636,0.0,23,3,673,159,934,0.0,190,122.5,10,1873,1,1456046350.0
637,0.0,23,3,749,159,944,0.0,193,122.0,11,1886,1,1456046352.0
638,0.0,23,3,672,159,955,0.0,197,121.0,11,2021,1,1456046355.0
639,0.0,23,2,524,158,966,0.0,194,122.0,11,2102,1,1456046357.0
640,0.0,22,3,679,158,977,0.0,198,121.0,10,1876,1,1456046360.0
641,0.0,23,3,672,159,987,0.0,193,122.0,12,2023,1,1456046363.0
642,0.0,23,2,530,159,999,0.0,196,121.5,10,2095,1,1456046365.0
643,0.0,23,3,680,159,1009,0.0,195,121.5,11,1876,1,1456046368.0
644,0.0,23,3,670,159,1020,0.0,196,121.5,10,1876,1,1456046370.0
645,0.0,23,3,679,159,1030,0.0,196,121.5,12,2092,1,1456046373.0
646,0.0,23,2,532,160,1042,0.0,194,121.5,10,2024,1,1456046376.0
647,0.0,23,3,672,160,1052,0.0,193,122.0,11,1875,1,1456046378.0
648,0.0,23,3,750,160,1063,0.0,199,120.5,11,1876,1,1456046381.0
649,0.0,23,3,678,160,1074,0.0,198,121.0,11,2024,1,1456046384.0
650,0.0,23,3,672,160,1085,0.0,201,120.0,11,1952,1,1456046386.0
651,0.0,23,3,674,160,1096,0.0,198,121.0,10,1874,1,1456046389.0
652,0.0,23,3,678,161,1106,0.0,200,120.5,11,2023,1,1456046391.0
653,0.0,23,4,749,161,1117,0.0,196,121.5,11,1877,1,1456046394.0
654,0.0,22,3,673,161,1128,0.0,196,121.5,11,1876,1,1456046397.0
655,0.0,24,3,678,160,1139,0.0,197,121.0,11,2102,1,1456046399.0
656,0.0,23,2,444,160,1150,0.0,197,121.0,11,2101,1,1456046402.0
657,0.0,23,3,680,160,1161,0.0,199,121.0,11,2024,1,1456046405.0
658,0.0,22,3,773,160,1172,0.0,198,121.0,11,1899,1,1456046407.0
659,0.0,23,3,678,160,1183,0.0,195,121.5,11,1876,1,1456046410.0
660,0.0,23,2,672,160,1194,0.0,196,121.5,11,2101,1,1456046413.0
661,0.0,23,3,672,161,1205,0.0,203,120.0,11,1874,1,1456046415.0
662,0.0,23,2,525,162,1216,0.0,198,121.0,10,2031,1,1456046418.0
663,0.0,23,3,672,162,1226,0.0,197,121.0,12,2125,1,1456046420.0
664,0.0,23,2,523,162,1238,0.0,198,121.0,10,2031,1,1456046423.0
665,0.0,23,3,524,163,1248,0.0,207,119.0,11,2022,1,1456046426.0
666,0.0,23,3,672,163,1259,0.0,204,120.0,11,1952,1,1456046428.0
667,0.0,23,3,682,162,1270,0.0,200,120.5,11,2027,1,1456046431.0
668,0.0,23,3,520,162,1281,0.0,199,120.5,11,2024,1,1456046434.0
669,0.0,23,3,750,162,1292,0.0,198,121.0,10,1873,1,1456046436.0
670,0.0,23,3,681,162,1302,0.0,192,122.0,12,2024,1,1456046439.0
671,0.0,23,2,521,162,1314,0.0,196,121.5,10,2103,1,1456046442.0
672,0.0,23,4,671,162,1324,0.0,201,120.0,11,1874,1,1456046444.0
673,0.0,22,3,680,162,1335,0.0,202,120.0,11,2023,1,1456046447.0
674,0.0,23,4,752,162,1346,0.0,197,121.0,11,1876,1,1456046449.0
675,0.0,22,3,670,162,1357,0.0,197,121.0,11,2032,1,1456046452.0
676,0.0,23,3,524,163,1368,0.0,193,122.0,11,2100,1,1456046455.0
677,0.0,23,3,719,162,1379,0.0,199,120.5,11,1875,1,1456046457.0
678,0.0,23,3,679,162,1390,0.0,202,120.0,11,2102,1,1456046460.0
679,0.0,23,3,476,163,1401,0.0,198,121.0,10,1946,1,1456046463.0
680,0.0,23,3,678,163,1411,0.0,195,121.5,11,2024,1,1456046465.0
681,0.0,23,3,525,163,1422,0.0,195,121.5,11,2022,1,1456046468.0
682,0.0,23,3,752,163,1433,0.0,190,122.5,11,1898,1,1456046470.0
683,0.0,23,3,680,162,1444,0.0,200,120.5,10,1873,1,1456046473.0
684,0.0,23,3,673,162,1454,0.0,198,121.0,12,2100,1,1456046476.0
685,0.0,23,2,522,162,1466,0.0,196,121.5,10,2033,1,1456046478.0
686,0.0,23,3,524,162,1476,0.0,193,122.0,11,2021,1,1456046481.0
687,0.0,23,3,673,161,1487,0.0,195,121.5,11,1955,1,1456046483.0
688,0.0,24,3,672,161,1498,0.0,197,121.0,10,1875,1,1456046486.0
689,0.0,23,3,531,161,1508,0.0,197,121.0,11,2021,1,1456046489.0
690,0.0,23,3,672,161,1519,0.0,198,121.0,11,2126,1,1456046491.0
691,0.0,23,3,531,161,1530,0.0,200,120.5,11,2024,1,1456046494.0
692,0.0,22,3,670,162,1541,0.0,199,120.5,11,1899,1,1456046497.0
693,0.0,23,3,678,162,1552,0.0,199,120.5,10,1947,1,1456046499.0
694,0.0,24,3,680,162,1562,0.0,196,121.5,11,1877,1,1456046502.0
695,0.0,23,3,671,162,1573,0.0,196,121.0,10,1876,1,1456046504.0
696,0.0,23,3,678,162,1583,0.0,192,122.0,11,1876,1,1456046507.0
697,0.0,23,3,750,162,1594,0.0,195,121.5,11,1904,1,1456046509.0
698,0.0,23,3,666,162,1605,0.0,195,121.5,10,1873,1,1456046512.0
699,0.0,23,3,680,161,1615,0.0,195,121.5,12,2102,1,1456046515.0
700,0.0,23,2,443,161,1627,0.0,195,121.5,10,1956,1,1456046517.0
701,0.0,23,2,671,162,1637,0.0,192,122.0,10,1877,1,1456046520.0
702,0.0,23,3,678,162,1647,0.0,192,122.0,11,2023,1,1456046522.0
703,0.0,23,3,751,162,1658,0.0,198,121.0,11,1874,1,1456046525.0
704,0.0,23,3,672,163,1669,0.0,200,120.5,11,1875,1,1456046528.0
705,0.0,23,3,680,162,1680,0.0,202,120.0,10,1874,1,1456046530.0
706,0.0,23,3,672,163,1690,0.0,197,121.0,12,2102,1,1456046533.0
707,0.0,23,3,672,163,1702,0.0,197,121.0,10,1907,1,1456046536.0
708,0.0,23,3,672,163,1712,0.0,202,120.0,11,1874,1,1456046538.0
709,0.0,23,3,750,164,1723,0.0,200,120.5,11,1873,1,1456046541.0
710,0.0,23,3,674,164,1734,0.0,203,120.0,11,2031,1,1456046543.0
711,0.0,23,2,524,164,1745,0.0,203,120.0,11,2098,1,1456046546.0
712,0.0,23,3,676,164,1756,0.0,199,121.0,10,1873,1,1456046549.0
713,0.0,23,3,680,164,1766,0.0,199,121.0,11,1874,1,1456046551.0
714,0.0,23,3,672,164,1777,0.0,200,120.5,11,1899,1,1456046554.0
715,0.0,24,3,749,163,1788,0.0,201,120.5,11,1877,1,1456046556.0
716,0.0,23,3,680,163,1799,0.0,196,121.5,10,1874,1,1456046559.0
717,0.0,24,2,524,162,1809,0.0,198,121.0,11,2046,1,1456046561.0
718,0.0,23,2,523,162,1820,0.0,201,120.5,11,2102,1,1456046564.0
719,0.0,23,3,679,163,1831,0.0,202,120.0,10,1875,1,1456046567.0
720,0.0,23,3,524,163,1841,0.0,204,119.5,11,2024,1,1456046569.0
721,0.0,22,3,679,164,1852,0.0,201,120.0,12,2126,1,1456046572.0
722,0.0,23,2,522,164,1864,0.0,198,121.0,10,2024,1,1456046575.0
723,0.0,23,3,671,164,1874,0.0,199,121.0,11,1906,1,1456046577.0
724,0.0,23,3,673,165,1885,0.0,201,120.0,11,1951,1,1456046580.0
725,0.0,23,3,671,164,1896,0.0,200,120.5,10,1877,1,1456046582.0
726,0.0,23,3,678,165,1906,0.0,198,121.0,11,1876,1,1456046585.0
727,0.0,23,3,671,165,1917,0.0,200,120.5,11,1878,1,1456046587.0
728,0.0,23,3,748,165,1928,0.0,205,119.5,10,1876,1,1456046590.0
729,0.0,24,3,546,165,1938,0.0,202,120.0,11,2032,1,1456046593.0
730,0.0,23,2,522,165,1949,0.0,200,120.5,11,2024,1,1456046595.0
731,0.0,23,3,680,165,1960,0.0,204,119.5,11,1946,1,1456046598.0
732,0.0,24,3,678,164,1971,0.0,206,119.5,10,1911,1,1456046600.0
733,0.0,23,3,534,164,1981,0.0,199,120.5,11,1876,1,1456046603.0
734,0.0,24,3,678,164,1992,0.0,203,120.0,10,1899,1,1456046605.0
735,0.0,23,3,673,164,2002,0.0,201,120.5,12,2101,1,1456046608.0
736,0.0,23,2,523,164,2014,0.0,197,121.0,10,1875,1,1456046611.0
737,0.0,23,3,678,164,2024,0.0,197,121.0,10,1878,1,1456046613.0
738,0.0,23,3,670,164,2034,0.0,201,120.5,12,2104,1,1456046616.0
739,0.0,23,3,671,164,2046,0.0,202,120.0,10,1882,1,1456046618.0
740,0.0,23,3,672,164,2056,0.0,204,120.0,11,1874,1,1456046621.0
741,0.0,23,3,672,165,2067,0.0,205,119.5,12,2103,1,1456046623.0
742,0.0,23,2,522,165,2079,0.0,205,119.5,10,2022,1,1456046626.0
743,0.0,23,3,533,166,2089,0.0,203,120.0,11,2023,1,1456046629.0
744,0.0,23,3,671,167,2100,0.0,207,119.0,11,1953,1,1456046631.0
745,0.0,23,3,674,167,2111,0.0,206,119.5,11,1873,1,1456046634.0
746,0.0,24,3,680,168,2122,0.0,204,119.5,10,1873,1,1456046637.0
747,0.0,23,3,674,168,2132,0.0,198,121.0,11,1882,1,1456046639.0
748,0.0,24,3,744,167,2143,0.0,200,120.5,11,1874,1,1456046642.0
749,0.0,24,2,524,167,2154,0.0,207,119.0,10,1883,1,1456046644.0
750,0.0,24,3,671,167,2164,0.0,203,120.0,11,1876,1,1456046647.0
751,0.0,24,3,672,167,2175,0.0,206,119.5,10,1873,1,1456046649.0
752,0.0,23,3,680,167,2185,0.0,205,119.5,11,1947,1,1456046652.0
753,0.0,24,3,679,167,2196,0.0,206,119.5,11,1874,1,1456046654.0
754,0.0,24,3,673,167,2207,0.0,202,120.0,10,1874,1,1456046657.0
755,0.0,23,4,681,166,2217,0.0,206,119.5,11,1876,1,1456046659.0
756,0.0,23,3,749,166,2228,0.0,203,120.0,11,1921,1,1456046662.0
757,0.0,23,3,524,167,2239,0.0,201,120.5,11,2031,1,1456046665.0
758,0.0,23,2,524,167,2250,0.0,201,120.0,11,2045,1,1456046667.0
759,0.0,23,2,525,166,2261,0.0,201,120.0,22,6156,1,1456046670.0
760,0.0,0,0,0,165,2283,0.0,0,0.0,0,0,1,1456046677.0
761,0.0,0,0,0,164,2283,0.0,0,0.0,0,0,1,1456046679.0
762,0.0,0,0,0,163,2283,0.0,0,0.0,0,0,1,1456046680.0
763,0.0,0,0,0,162,2283,0.0,0,0.0,0,0,1,1456046681.0
764,0.0,0,0,0,160,2283,0.0,0,0.0,0,0,1,1456046682.0
765,0.0,0,0,0,159,2283,0.0,0,0.0,0,0,1,1456046684.0
766,0.0,0,0,0,158,2283,0.0,0,0.0,0,0,1,1456046685.0
767,0.0,0,0,0,157,2283,0.0,0,0.0,0,0,1,1456046686.0
768,0.0,0,0,0,156,2283,0.0,0,0.0,0,0,1,1456046687.0
769,0.0,57,3,976,155,2283,0.0,43,200.5,7,1420,1,1456046687.0
770,0.0,28,2,681,155,2290,0.0,96,154.0,9,1718,1,1456046690.0
771,0.0,25,3,688,154,2299,0.0,175,126.0,10,1719,1,1456046692.0
772,0.0,25,3,674,154,2309,0.0,210,118.5,11,1872,1,1456046695.0
773,0.0,24,2,524,154,2320,0.0,211,118.5,10,1876,1,1456046697.0
774,0.0,24,3,678,155,2330,0.0,213,118.0,11,1876,1,1456046700.0
775,0.0,23,3,671,155,2341,0.0,208,119.0,11,1899,1,1456046702.0
776,0.0,24,3,750,155,2352,0.0,204,120.0,10,1873,1,1456046705.0
777,0.0,23,4,679,156,2362,0.0,202,120.0,11,1877,1,1456046707.0
778,0.0,23,3,672,156,2373,0.0,199,121.0,11,1875,1,1456046710.0
779,0.0,24,2,529,156,2384,0.0,194,121.5,10,2097,1,1456046712.0
780,0.0,23,3,678,156,2394,0.0,199,120.5,10,1727,1,1456046715.0
781,0.0,24,3,672,156,2404,0.0,198,121.0,11,1874,1,1456046717.0
782,0.0,23,3,672,156,2415,0.0,195,121.5,10,1874,1,1456046720.0
783,0.0,23,3,678,156,2425,0.0,198,121.0,11,1878,1,1456046723.0
784,0.0,24,3,749,156,2436,0.0,202,120.0,11,1875,1,1456046725.0
785,0.0,24,2,523,156,2447,0.0,198,121.0,10,1873,1,1456046728.0
786,0.0,24,3,682,156,2457,0.0,196,121.5,11,2024,1,1456046730.0
787,0.0,23,3,672,156,2468,0.0,203,120.0,11,1951,1,1456046733.0
788,0.0,23,3,673,156,2479,0.0,201,120.5,10,1875,1,1456046735.0
789,0.0,24,4,681,156,2489,0.0,201,120.5,11,1873,1,1456046738.0
790,0.0,23,3,673,156,2500,0.0,208,119.0,11,1875,1,1456046741.0
791,0.0,23,3,748,156,2511,0.0,205,119.5,11,1876,1,1456046743.0
792,0.0,23,3,680,157,2522,0.0,203,120.0,11,2023,1,1456046746.0
793,0.0,23,3,524,157,2533,0.0,204,119.5,11,2102,1,1456046748.0
794,0.0,23,3,671,158,2544,0.0,206,119.5,11,1875,1,1456046751.0
795,0.0,24,2,524,158,2555,0.0,205,119.5,10,2031,1,1456046754.0
796,0.0,23,3,670,159,2565,0.0,202,120.0,11,1877,1,1456046756.0
797,0.0,23,3,750,159,2576,0.0,203,120.0,11,1873,1,1456046759.0
798,0.0,23,3,680,159,2587,0.0,201,120.5,11,2024,1,1456046761.0
799,0.0,23,3,525,160,2598,0.0,201,120.5,11,2100,1,1456046764.0
800,0.0,24,2,446,160,2609,0.0,200,120.5,10,1954,1,1456046767.0
801,0.0,23,3,670,160,2619,0.0,197,121.0,10,1876,1,1456046769.0
802,0.0,23,3,680,160,2629,0.0,188,123.0,11,2021,1,1456046772.0
803,0.0,23,4,749,160,2640,0.0,189,123.0,11,1877,1,1456046774.0
804,0.0,23,3,681,160,2651,0.0,177,125.5,10,1873,1,1456046777.0
805,0.0,24,3,672,160,2661,0.0,179,125.0,10,1875,1,1456046779.0
806,0.0,23,3,672,159,2671,0.0,183,124.0,11,1953,1,1456046782.0
807,0.0,23,3,680,159,2682,0.0,191,122.5,10,1866,1,1456046785.0
808,0.0,24,3,524,159,2692,0.0,197,121.0,11,1885,1,1456046787.0
809,0.0,24,2,668,160,2703,0.0,198,121.0,10,1876,1,1456046790.0
810,0.0,24,3,682,160,2713,0.0,195,121.5,11,2091,1,1456046792.0
811,0.0,23,3,523,161,2724,0.0,197,121.0,10,1885,1,1456046795.0
812,0.0,23,3,677,161,2734,0.0,201,120.0,11,1893,1,1456046797.0
813,0.0,23,3,679,162,2745,0.0,200,120.5,11,1876,1,1456046800.0
814,0.0,24,3,672,162,2756,0.0,195,121.5,10,1952,1,1456046802.0
815,0.0,23,3,672,162,2766,0.0,195,121.5,11,1876,1,1456046805.0
816,0.0,23,3,678,163,2777,0.0,195,121.5,10,1869,1,1456046808.0
817,0.0,23,5,905,163,2787,0.0,204,119.5,12,1875,1,1456046810.0
818,0.0,24,2,522,163,2799,0.0,204,119.5,10,1876,1,1456046813.0
819,0.0,24,3,680,163,2809,0.0,196,121.5,11,1875,1,1456046815.0
820,0.0,24,2,524,163,2820,0.0,198,121.0,10,1874,1,1456046818.0
821,0.0,24,2,672,162,2830,0.0,201,120.5,10,1876,1,1456046820.0
822,0.0,23,3,678,163,2840,0.0,202,120.0,11,1946,1,1456046823.0
823,0.0,23,3,680,163,2851,0.0,203,120.0,11,1883,1,1456046825.0
824,0.0,24,2,539,163,2862,0.0,204,119.5,11,2023,1,1456046828.0
825,0.0,24,2,522,163,2873,0.0,207,119.0,10,1885,1,1456046831.0
826,0.0,24,3,671,163,2883,0.0,202,120.0,10,1875,1,1456046833.0
827,0.0,23,3,750,163,2893,0.0,196,121.5,11,1896,1,1456046836.0
828,0.0,24,2,526,163,2904,0.0,195,121.5,11,2032,1,1456046838.0
829,0.0,23,2,669,163,2915,0.0,194,122.0,10,1876,1,1456046841.0
830,0.0,24,3,672,163,2925,0.0,191,122.5,11,1953,1,1456046843.0
831,0.0,23,3,672,163,2936,0.0,200,120.5,10,1875,1,1456046846.0
832,0.0,23,3,678,163,2946,0.0,197,121.0,11,2024,1,1456046848.0
833,0.0,23,4,751,163,2957,0.0,197,121.0,11,1876,1,1456046851.0
834,0.0,22,3,672,164,2968,0.0,196,121.5,11,1873,1,1456046854.0
835,0.0,23,3,681,165,2979,0.0,201,120.5,11,2124,1,1456046856.0
836,0.0,23,3,671,165,2990,0.0,199,121.0,11,1876,1,1456046859.0
837,0.0,23,3,680,166,3001,0.0,194,122.0,10,1874,1,1456046862.0
838,0.0,23,3,672,166,3011,0.0,200,120.5,11,1874,1,1456046864.0
839,0.0,23,3,750,166,3022,0.0,203,120.0,11,1877,1,1456046867.0
840,0.0,23,3,680,166,3033,0.0,203,120.0,11,1874,1,1456046869.0
841,0.0,24,2,524,166,3044,0.0,200,120.5,10,2022,1,1456046872.0
842,0.0,23,3,524,166,3054,0.0,200,120.5,11,2102,1,1456046875.0
843,0.0,23,3,671,167,3065,0.0,206,119.5,11,1907,1,1456046877.0
844,0.0,23,2,523,167,3076,0.0,203,120.0,11,2022,1,1456046880.0
845,0.0,23,2,524,168,3087,0.0,208,119.0,10,2032,1,1456046882.0
846,0.0,23,4,741,168,3097,0.0,200,120.5,11,1884,1,1456046885.0
847,0.0,23,3,694,168,3108,0.0,194,121.5,11,1876,1,1456046887.0
848,0.0,24,2,532,168,3119,0.0,201,120.0,10,2021,1,1456046890.0
849,0.0,23,3,672,168,3129,0.0,205,119.5,11,1953,1,1456046893.0
850,0.0,23,3,674,168,3140,0.0,203,120.0,11,1872,1,1456046895.0
851,0.0,23,3,705,168,3151,0.0,205,119.5,11,1874,1,1456046898.0
852,0.0,23,3,672,168,3162,0.0,205,119.5,10,1876,1,1456046900.0
853,0.0,23,4,750,168,3172,0.0,203,120.0,11,1875,1,1456046903.0
854,0.0,23,3,680,168,3183,0.0,203,120.0,11,1874,1,1456046906.0
855,0.0,24,3,671,169,3194,0.0,203,120.0,11,1877,1,1456046908.0
856,0.0,23,3,679,169,3205,0.0,206,119.0,11,1945,1,1456046911.0
857,0.0,23,3,680,169,3216,0.0,211,118.5,10,1875,1,1456046913.0
858,0.0,23,4,673,169,3226,0.0,213,118.0,11,1873,1,1456046916.0
859,0.0,23,3,672,169,3237,0.0,211,118.5,12,2101,1,1456046918.0
860,0.0,23,2,522,169,3249,0.0,204,119.5,10,1886,1,1456046921.0
861,0.0,24,3,672,169,3259,0.0,205,119.5,11,1874,1,1456046924.0
862,0.0,24,3,670,169,3270,0.0,205,119.5,10,1878,1,1456046926.0
863,0.0,23,3,677,170,3280,0.0,203,120.0,11,1947,1,1456046929.0
864,0.0,24,3,679,169,3291,0.0,202,120.0,11,1875,1,1456046931.0
865,0.0,23,3,672,169,3302,0.0,207,119.0,10,1874,1,1456046934.0
866,0.0,24,3,679,168,3312,0.0,200,120.5,11,1876,1,1456046936.0
867,0.0,23,3,751,168,3323,0.0,197,121.0,11,1874,1,1456046939.0
868,0.0,24,2,524,168,3334,0.0,191,122.5,10,1875,1,1456046942.0
869,0.0,24,3,671,168,3344,0.0,202,120.0,10,1875,1,1456046944.0
870,0.0,24,3,525,168,3354,0.0,210,118.5,11,2029,1,1456046946.0
871,0.0,24,2,525,168,3365,0.0,202,120.0,10,1874,1,1456046949.0
872,0.0,23,3,674,167,3375,0.0,202,120.0,11,1950,1,1456046951.0
873,0.0,24,3,681,167,3386,0.0,205,119.5,11,1867,1,1456046954.0
874,0.0,23,3,680,168,3397,0.0,206,119.5,10,1922,1,1456046957.0
875,0.0,23,3,680,168,3407,0.0,199,120.5,11,1946,1,1456046959.0
876,0.0,23,3,678,168,3418,0.0,199,121.0,10,1727,1,1456046962.0
877,0.0,24,3,671,167,3428,0.0,201,120.5,11,1876,1,1456046964.0
878,0.0,24,3,672,167,3439,0.0,208,119.0,11,1882,1,1456046967.0
879,0.0,23,3,695,167,3450,0.0,203,120.0,10,1873,1,1456046969.0
880,0.0,24,4,751,168,3460,0.0,206,119.5,11,1877,1,1456046972.0
881,0.0,23,3,524,168,3471,0.0,203,120.0,11,2029,1,1456046975.0
882,0.0,24,2,525,168,3482,0.0,201,120.5,10,1876,1,1456046977.0
883,0.0,24,3,670,167,3492,0.0,194,121.5,10,1874,1,1456046979.0
884,0.0,24,3,680,167,3502,0.0,198,121.0,11,1946,1,1456046982.0
885,0.0,23,3,679,167,3513,0.0,196,121.5,11,1874,1,1456046985.0
886,0.0,23,3,672,167,3524,0.0,195,121.5,10,1876,1,1456046987.0
887,0.0,24,3,680,167,3534,0.0,197,121.0,11,1875,1,1456046990.0
888,0.0,24,3,750,167,3545,0.0,201,120.5,10,1672,1,1456046992.0
889,0.0,24,3,749,167,3555,0.0,193,122.0,11,1875,1,1456046995.0
890,0.0,23,3,672,166,3566,0.0,195,121.5,10,1876,1,1456046997.0
891,0.0,23,3,678,166,3576,0.0,192,122.0,11,1876,1,1456047000.0
892,0.0,23,2,670,166,3587,0.0,193,122.0,11,2103,1,1456047002.0
893,0.0,22,3,679,165,3598,0.0,186,123.5,10,1874,1,1456047005.0
894,0.0,24,2,525,164,3608,0.0,179,125.0,10,1875,1,1456047008.0
895,0.0,24,3,671,164,3618,0.0,197,121.0,11,2103,1,1456047010.0
896,0.0,24,3,522,164,3629,0.0,190,122.5,10,1876,1,1456047013.0
897,0.0,23,3,680,164,3639,0.0,198,121.0,11,2022,1,1456047015.0
898,0.0,24,3,523,165,3650,0.0,202,120.0,11,2102,1,1456047018.0
899,0.0,23,2,455,165,3661,0.0,195,121.5,11,2090,1,1456047021.0
900,0.0,23,3,681,165,3672,0.0,193,122.0,9,1726,1,1456047023.0
901,0.0,24,3,672,165,3681,0.0,193,122.0,11,1876,1,1456047026.0
902,0.0,24,3,673,165,3692,0.0,200,120.5,11,1874,1,1456047028.0
903,0.0,24,3,750,164,3703,0.0,195,121.5,10,1874,1,1456047031.0
