index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
44,0.0,25.0,0.0,0.0,159.0,460.0424,0.0,244.3965,112.7174,0.0,0.0,0.0,104060.0
45,0.0,24.0,0.0,0.0,159.0,471.0403,0.0,240.0238,113.3978,0.0,0.0,0.0,106552.0
46,0.0,25.0,0.0,0.0,160.0,481.5993,0.0,237.5532,113.78955,0.0,0.0,0.0,108957.0
47,0.0,25.0,0.0,0.0,160.0,492.088,0.0,237.4016,113.81375,0.0,0.0,0.0,111347.0
48,0.0,25.0,0.0,0.0,160.0,502.80400000000003,0.0,248.0183,112.16604999999998,0.0,0.0,0.0,113754.0
49,0.0,25.0,0.0,0.0,161.0,513.5322,0.0,250.0067,111.86789999999999,0.0,0.0,0.0,116153.0
50,0.0,25.0,0.0,0.0,161.0,524.1088,0.0,241.4745,113.17025000000001,0.0,0.0,0.0,118549.0
51,0.0,25.0,0.0,0.0,161.0,535.189,0.0,242.0345,113.0829,0.0,0.0,0.0,121046.0
52,0.0,25.0,0.0,0.0,160.0,545.7525,0.0,239.1779,113.53130000000002,0.0,0.0,0.0,123450.0
53,0.0,25.0,0.0,0.0,160.0,556.3165,0.0,237.7067,113.76504999999999,0.0,0.0,0.0,125855.0
54,0.0,25.0,0.0,0.0,160.0,566.952,0.0,243.0218,112.92954999999999,0.0,0.0,0.0,128259.0
55,0.0,25.0,0.0,0.0,161.0,578.0175,0.0,241.6711,113.13955,0.0,0.0,0.0,130755.0
56,0.0,25.0,0.0,0.0,161.0,588.5759,0.0,239.4935,113.48139999999998,0.0,0.0,0.0,133155.0
57,0.0,24.0,0.0,0.0,161.0,599.7264,0.0,246.9015,112.33489999999999,0.0,0.0,0.0,135657.0
58,0.0,25.0,0.0,0.0,162.0,610.2108,0.0,237.9182,113.73134999999999,0.0,0.0,0.0,138047.0
59,0.0,25.0,0.0,0.0,162.0,620.7,0.0,236.8127,113.90805,0.0,0.0,0.0,140442.0
60,0.0,25.0,0.0,0.0,163.0,631.3375,0.0,241.1534,113.22045,0.0,0.0,0.0,142851.0
61,0.0,25.0,0.0,0.0,163.0,642.0482,0.0,248.755,112.0552,0.0,0.0,0.0,145249.0
62,0.0,25.0,0.0,0.0,163.0,653.1214,0.0,240.2077,113.36885,0.0,0.0,0.0,147752.0
63,0.0,25.0,0.0,0.0,164.0,663.6152,0.0,236.1673,114.01169999999999,0.0,0.0,0.0,150150.0
64,0.0,25.0,0.0,0.0,163.0,674.105,0.0,236.928,113.88955,0.0,0.0,0.0,152545.0
65,0.0,25.0,0.0,0.0,164.0,685.3234,0.0,246.3697,112.41569999999999,0.0,0.0,0.0,155056.0
66,0.0,24.0,0.0,0.0,164.0,695.9641,0.0,248.391,112.10995,0.0,0.0,0.0,157449.0
67,0.0,24.0,0.0,0.0,164.0,707.0487,0.0,245.3781,112.56689999999999,0.0,0.0,0.0,159943.0
68,0.0,24.0,0.0,0.0,164.0,718.1168,0.0,239.8998,113.41735000000001,0.0,0.0,0.0,162449.0
69,0.0,25.0,0.0,0.0,164.0,728.7507,0.0,242.1228,113.06915,0.0,0.0,0.0,164856.0
70,0.0,24.0,0.0,0.0,165.0,739.3962,0.0,247.3958,112.26005,0.0,0.0,0.0,167253.0
71,0.0,24.0,0.0,0.0,164.0,750.3969999999999,0.0,237.0397,113.87165,0.0,0.0,0.0,169757.0
72,0.0,24.0,0.0,0.0,164.0,761.4699,0.0,243.7835,112.81179999999999,0.0,0.0,0.0,172249.0
73,0.0,24.0,0.0,0.0,164.0,772.5447,0.0,244.0589,112.76935,0.0,0.0,0.0,174748.0
74,0.0,24.0,0.0,0.0,164.0,783.551,0.0,236.5881,113.94404999999999,0.0,0.0,0.0,177254.0
75,0.0,25.0,0.0,0.0,164.0,794.1251,0.0,241.8267,113.1153,0.0,0.0,0.0,179649.0
76,0.0,25.0,0.0,0.0,164.0,804.8382,0.0,248.3899,112.11010000000002,0.0,0.0,0.0,182053.0
77,0.0,25.0,0.0,0.0,164.0,815.4117,0.0,245.2224,112.59075,0.0,0.0,0.0,184438.0
78,0.0,24.0,0.0,0.0,165.0,826.4816,0.0,238.5605,113.62915,0.0,0.0,0.0,186946.0
79,0.0,25.0,0.0,0.0,165.0,837.1216,0.0,242.22299999999998,113.05354999999999,0.0,0.0,0.0,189355.0
80,0.0,25.0,0.0,0.0,165.0,848.1956,0.0,244.2681,112.73715,0.0,0.0,0.0,191845.0
81,0.0,25.0,0.0,0.0,166.0,858.8389999999999,0.0,245.4643,112.55375,0.0,0.0,0.0,194242.0
82,0.0,25.0,0.0,0.0,166.0,869.5574,0.0,248.1477,112.14654999999999,0.0,0.0,0.0,196648.0
83,0.0,25.0,0.0,0.0,166.0,880.2783,0.0,251.8098,111.60025000000002,0.0,0.0,0.0,199046.0
84,0.0,26.0,0.0,0.0,166.0,891.1536,0.0,255.5347,111.05535,0.0,0.0,0.0,201453.0
85,0.0,25.0,0.0,0.0,166.0,901.8698,0.0,253.9333,111.2883,0.0,0.0,0.0,203844.0
86,0.0,25.0,0.0,0.0,166.0,912.5042,0.0,240.6356,113.30160000000001,0.0,0.0,0.0,206254.0
87,0.0,24.0,0.0,0.0,166.0,923.5101,0.0,241.0294,113.23985,0.0,0.0,0.0,208744.0
88,0.0,24.0,0.0,0.0,166.0,933.9348,0.0,232.5707,114.5964,0.0,0.0,0.0,211140.0
89,0.0,25.0,0.0,0.0,166.0,945.0894,0.0,246.2958,112.42689999999999,0.0,0.0,0.0,213639.0
90,0.0,25.0,0.0,0.0,166.0,955.7281,0.0,246.112,112.4549,0.0,0.0,0.0,216035.0
91,0.0,25.0,0.0,0.0,166.0,966.3555,0.0,240.0418,113.39495,0.0,0.0,0.0,218444.0
92,0.0,24.0,0.0,0.0,166.0,976.9931,0.0,244.8783,112.64345,0.0,0.0,0.0,220848.0
93,0.0,24.0,0.0,0.0,166.0,988.0793,0.0,244.644,112.67939999999999,0.0,0.0,0.0,223341.0
94,0.0,24.0,0.0,0.0,166.0,998.7228,0.0,243.9201,112.79075,0.0,0.0,0.0,225747.0
95,0.0,25.0,0.0,0.0,166.0,1009.803,0.0,243.4164,112.8685,0.0,0.0,0.0,228240.0
96,0.0,25.0,0.0,0.0,166.0,1020.0010000000001,0.0,243.9075,112.7927,0.0,0.0,0.0,230547.0
97,0.0,25.0,0.0,0.0,166.0,1030.643,0.0,245.9855,112.4742,0.0,0.0,0.0,232944.0
98,0.0,25.0,0.0,0.0,166.0,1041.282,0.0,242.6436,112.9882,0.0,0.0,0.0,235345.0
99,0.0,25.0,0.0,0.0,167.0,1052.357,0.0,243.0483,112.92545,0.0,0.0,0.0,237839.0
100,0.0,25.0,0.0,0.0,168.0,1062.5710000000001,0.0,246.8309,112.34565,0.0,0.0,0.0,240144.0
101,0.0,26.0,0.0,0.0,168.0,1072.844,0.0,248.3707,112.113,0.0,0.0,0.0,242446.0
102,0.0,25.0,0.0,0.0,168.0,1083.547,0.0,247.7068,112.21305,0.0,0.0,0.0,244843.0
103,0.0,25.0,0.0,0.0,168.0,1094.261,0.0,250.7006,111.76459999999999,0.0,0.0,0.0,247237.0
104,0.0,26.0,0.0,0.0,168.0,1104.4589999999998,0.0,243.8293,112.80475,0.0,0.0,0.0,249541.0
105,0.0,25.0,0.0,0.0,168.0,1115.016,0.0,238.0878,113.7043,0.0,0.0,0.0,251940.0
106,0.0,25.0,0.0,0.0,168.0,1125.737,0.0,248.9215,112.03025,0.0,0.0,0.0,254339.0
107,0.0,26.0,0.0,0.0,168.0,1136.0810000000001,0.0,254.0164,111.27614999999999,0.0,0.0,0.0,256647.0
108,0.0,25.0,0.0,0.0,168.0,1146.7160000000001,0.0,245.0596,112.61565000000002,0.0,0.0,0.0,259039.0
109,0.0,25.0,0.0,0.0,168.0,1157.428,0.0,245.2727,112.58305,0.0,0.0,0.0,261449.0
110,0.0,25.0,0.0,0.0,168.0,1168.069,0.0,246.7943,112.35119999999999,0.0,0.0,0.0,263838.0
111,0.0,25.0,0.0,0.0,169.0,1178.275,0.0,248.5079,112.09235000000001,0.0,0.0,0.0,266135.0
112,0.0,25.0,0.0,0.0,169.0,1188.987,0.0,247.0833,112.30735,0.0,0.0,0.0,268539.0
113,0.0,25.0,0.0,0.0,169.0,1199.698,0.0,247.7473,112.20695,0.0,0.0,0.0,270943.0
114,0.0,26.0,0.0,0.0,169.0,1209.9080000000001,0.0,245.6762,112.52135000000001,0.0,0.0,0.0,273242.0
115,0.0,25.0,0.0,0.0,169.0,1220.552,0.0,241.9941,113.0892,0.0,0.0,0.0,275644.0
116,0.0,25.0,0.0,0.0,169.0,1231.192,0.0,244.0118,112.7766,0.0,0.0,0.0,278041.0
117,0.0,25.0,0.0,0.0,169.0,1241.333,0.0,243.8382,112.80339999999998,0.0,0.0,0.0,280336.0
118,0.0,25.0,0.0,0.0,169.0,1252.057,0.0,245.8262,112.49845,0.0,0.0,0.0,282745.0
119,0.0,25.0,0.0,0.0,169.0,1262.698,0.0,244.6011,112.68599999999999,0.0,0.0,0.0,285145.0
120,0.0,25.0,0.0,0.0,170.0,1273.335,0.0,242.5547,113.002,0.0,0.0,0.0,287546.0
121,0.0,25.0,0.0,0.0,170.0,1283.897,0.0,239.9117,113.41544999999999,0.0,0.0,0.0,289942.0
122,0.0,25.0,0.0,0.0,170.0,1294.4489999999998,0.0,240.1844,113.37249999999999,0.0,0.0,0.0,292334.0
123,0.0,25.0,0.0,0.0,170.0,1305.162,0.0,243.8835,112.79639999999999,0.0,0.0,0.0,294749.0
124,0.0,25.0,0.0,0.0,171.0,1315.296,0.0,244.1935,112.74865,0.0,0.0,0.0,297043.0
125,0.0,25.0,0.0,0.0,171.0,1325.999,0.0,245.8209,112.49929999999999,0.0,0.0,0.0,299445.0
126,0.0,25.0,0.0,0.0,171.0,1336.711,0.0,248.5296,112.08910000000002,0.0,0.0,0.0,301846.0
