index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
33,0.0,18,0.0,0.0,0.0,34.0,142,0.0,0.0,0.0,10000.0,1.30435909049e-07,0.0,0.0,49.240004,16.511673,1459588542.0
34,0.0,18,0.0,0.0,0.0,35.0,142,0.0,0.0,0.0,10000.0,1.95653863574e-07,0.0,0.0,49.240004,16.511673,1459588543.0
35,0.0,18,0.0,0.0,0.0,36.0,142,0.0,0.0,0.0,10000.0,2.9348079536e-07,0.0,0.0,49.240004,16.511673,1459588544.0
36,0.0,18,0.0,0.0,0.0,37.0,142,0.0,0.0,0.0,10000.0,4.40221193041e-07,0.0,0.0,49.240004,16.511673,1459588545.0
37,0.0,18,0.0,0.0,0.0,38.0,142,0.0,0.0,0.0,10000.0,6.60331789561e-07,0.0,0.0,49.240004,16.511673,1459588546.0
38,0.0,18,0.0,0.0,0.0,39.0,142,0.0,0.0,0.0,10000.0,9.90497684341e-07,0.0,0.0,49.240004,16.511673,1459588547.0
39,0.0,18,0.0,0.0,0.0,40.0,142,0.0,0.0,0.0,10000.0,1.48574652651e-06,0.0,0.0,49.240004,16.511673,1459588548.0
40,0.0,18,0.0,0.0,0.0,41.0,142,0.0,0.0,0.0,10000.0,2.22861978977e-06,0.0,0.0,49.240004,16.511673,1459588549.0
41,0.0,18,0.0,0.0,0.0,42.0,142,0.0,0.0,0.0,10000.0,3.34292968465e-06,0.0,0.0,49.240004,16.511673,1459588550.0
42,0.0,18,0.0,0.0,0.0,43.0,142,0.0,0.0,0.0,10000.0,5.01439452698e-06,0.0,0.0,49.240004,16.511673,1459588551.0
43,0.0,18,0.0,0.0,0.0,44.0,142,0.0,0.0,0.0,10000.0,7.52159179047e-06,0.0,0.0,49.240004,16.511673,1459588552.0
44,0.0,18,0.0,0.0,0.0,45.0,142,0.0,0.0,0.0,10000.0,1.12823876857e-05,0.0,0.0,49.240004,16.511673,1459588553.0
