index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
0,0.0,17,0.0,0.0,136,0.0,0.0,0.0,914.7313214223165,2.7775412236404557,0.0,0.0,50.458694,14.347101,1458889110.0
1,0.0,17,0.0,0.0,136,0.21243819398049224,0.0,0.0,716.8089223627168,3.240697281931716,0.0,0.0,50.458694,14.347098,1458889111.0
2,0.0,17,0.0,0.0,136,0.6080120452783653,0.0,0.0,592.2752766581709,3.63038097323747,0.0,0.0,50.458691,14.347095,1458889112.0
3,0.0,15,0.0,0.0,88,2.340981414271572,0.0,0.0,516.7414510282582,4.079999717506364,0.0,0.0,50.458683,14.347074,1458889116.0
4,0.0,15,0.0,0.0,88,3.061313099286045,0.0,0.0,450.4581001186969,4.635796247699908,0.0,0.0,50.458679,14.347066,1458889117.0
5,0.0,15,0.0,0.0,88,3.984115848702241,0.0,0.0,394.49075247370945,5.145384558605062,0.0,0.0,50.458673,14.347057,1458889118.0
6,0.0,17,0.0,0.0,88,6.008136675891384,0.0,0.0,354.14773154697525,5.631928224954136,0.0,0.0,50.45866,14.347037,1458889119.0
7,0.0,17,0.0,0.0,88,8.19662879286605,0.0,0.0,322.6442941133732,6.218747403501661,0.0,0.0,50.458645,14.347017,1458889120.0
8,0.0,17,0.0,0.0,88,10.17449870918031,0.0,0.0,291.3821410563184,6.789928864024446,0.0,0.0,50.45863,14.347002,1458889121.0
9,0.0,17,0.0,0.0,88,12.23189887415797,0.0,0.0,266.2698311486339,7.2685082658788644,0.0,0.0,50.458615,14.346985,1458889122.0
10,0.0,19,0.0,0.0,98,15.250446232413273,0.0,0.0,248.33714621777708,7.871199132635409,0.0,0.0,50.458594,14.346958,1458889123.0
11,0.0,19,0.0,0.0,98,18.18376793492459,0.0,0.0,228.92155374035661,8.389932289292712,0.0,0.0,50.458574,14.346931,1458889124.0
12,0.0,19,0.0,0.0,98,20.651764646527695,0.0,0.0,214.48837098663375,8.814154281334917,0.0,0.0,50.458555,14.346913,1458889125.0
13,0.0,17,0.0,0.0,105,23.499350026897357,0.0,0.0,203.97132636738206,9.056352500566444,0.0,0.0,50.458534,14.34689,1458889126.0
14,0.0,17,0.0,0.0,105,26.648863697994106,0.0,0.0,193.42852705999672,9.461695592718394,0.0,0.0,50.458512,14.346862,1458889127.0
15,0.0,17,0.0,0.0,105,29.536530793123312,0.0,0.0,184.24754480929408,9.729127203008831,0.0,0.0,50.458492,14.346836,1458889128.0
16,0.0,17,0.0,0.0,105,32.2936115691014,0.0,0.0,178.3677149132271,9.80560187954954,0.0,0.0,50.458472,14.346813,1458889129.0
17,0.0,17,0.0,0.0,106,35.61892024753738,0.0,0.0,175.6616874800837,9.937763212902556,0.0,0.0,50.458448,14.346785,1458889130.0
18,0.0,17,0.0,0.0,106,38.855615190499826,0.0,0.0,172.86290099101072,10.12920417072425,0.0,0.0,50.458425,14.346757,1458889131.0
19,0.0,17,0.0,0.0,106,41.56756513434153,0.0,0.0,169.16379592330009,10.203720392005094,0.0,0.0,50.458406,14.346733,1458889132.0
20,0.0,17,0.0,0.0,107,44.98281337929529,0.0,0.0,167.55351478713666,10.269102378139278,0.0,0.0,50.458381,14.346705,1458889133.0
21,0.0,17,0.0,0.0,107,48.13473946100049,0.0,0.0,165.96882845984126,10.346635005739879,0.0,0.0,50.458358,14.346679,1458889134.0
22,0.0,17,0.0,0.0,107,50.93423793387086,0.0,0.0,165.60991284647602,10.412974714186578,0.0,0.0,50.458338,14.346655,1458889135.0
23,0.0,18,0.0,0.0,107,54.03966387850938,0.0,0.0,165.2920025375383,10.528624619894286,0.0,0.0,50.458316,14.346628,1458889136.0
24,0.0,18,0.0,0.0,107,57.33612045343845,0.0,0.0,164.3261192903652,10.505258038732933,0.0,0.0,50.458291,14.346603,1458889137.0
25,0.0,18,0.0,0.0,107,60.04807341448052,0.0,0.0,164.20451722975443,10.422450459337533,0.0,0.0,50.458272,14.346579,1458889138.0
26,0.0,18,0.0,0.0,107,62.93574646635174,0.0,0.0,165.0909240364122,10.439000387646534,0.0,0.0,50.458252,14.346553,1458889139.0
27,0.0,18,0.0,0.0,107,66.04594141385478,0.0,0.0,164.38132101457887,10.39227406128908,0.0,0.0,50.458231,14.346524,1458889140.0
28,0.0,18,0.0,0.0,107,69.28880236629416,0.0,0.0,164.61064956343884,10.31775556971366,0.0,0.0,50.458207,14.346498,1458889141.0
29,0.0,18,0.0,0.0,107,71.91432339807321,0.0,0.0,165.30921943565158,10.365410670436342,0.0,0.0,50.458188,14.346476,1458889142.0
30,0.0,17,0.0,0.0,108,75.50272428244274,0.0,0.0,164.10081124305037,10.353189858150385,0.0,0.0,50.458162,14.346446,1458889143.0
31,0.0,17,0.0,0.0,108,78.56662683582996,0.0,0.0,163.75798909830078,10.285857382315804,0.0,0.0,50.458141,14.346418,1458889144.0
32,0.0,17,0.0,0.0,108,81.1507594344272,0.0,0.0,164.34627380611627,10.27836071318964,0.0,0.0,50.458122,14.346397,1458889145.0
33,0.0,18,0.0,0.0,109,84.3539484509613,0.0,0.0,164.02361226834418,10.29796571243127,0.0,0.0,50.458098,14.346372,1458889146.0
34,0.0,18,0.0,0.0,109,87.54852814515444,0.0,0.0,163.21964717991378,10.261228582090016,0.0,0.0,50.458076,14.346343,1458889147.0
35,0.0,18,0.0,0.0,109,90.10921253421294,0.0,0.0,163.80898816128868,10.249104216376928,0.0,0.0,50.45806,14.346317,1458889148.0
36,0.0,18,0.0,0.0,110,93.12777410216138,0.0,0.0,164.00442371262574,10.344092984029711,0.0,0.0,50.458039,14.34629,1458889149.0
37,0.0,18,0.0,0.0,110,96.36833121530182,0.0,0.0,162.4856465122224,10.340019131731674,0.0,0.0,50.458017,14.34626,1458889150.0
38,0.0,18,0.0,0.0,110,99.34830902898601,0.0,0.0,162.09850072919122,10.208705661135859,0.0,0.0,50.457997,14.346232,1458889151.0
39,0.0,18,0.0,0.0,110,102.5057160444486,0.0,0.0,163.82863009409422,10.31137387688097,0.0,0.0,50.457976,14.346202,1458889152.0
40,0.0,18,0.0,0.0,112,106.04853637127214,0.0,0.0,161.71943603595955,10.27231636555473,0.0,0.0,50.457951,14.346171,1458889153.0
41,0.0,18,0.0,0.0,112,108.98187501454076,0.0,0.0,162.33465438031624,10.15049160733076,0.0,0.0,50.457931,14.346144,1458889154.0
42,0.0,18,0.0,0.0,112,111.90106985341123,0.0,0.0,163.79903043098702,10.186361540244867,0.0,0.0,50.457913,14.346114,1458889155.0
43,0.0,18,0.0,0.0,114,115.30679790789003,0.0,0.0,162.81964597359098,10.189615156324349,0.0,0.0,50.457892,14.346079,1458889156.0
44,0.0,18,0.0,0.0,114,118.38283170077158,0.0,0.0,162.27024011071762,10.185082232000715,0.0,0.0,50.457872,14.346049,1458889157.0
45,0.0,18,0.0,0.0,114,121.02203846753511,0.0,0.0,162.34188730505883,10.256260375831495,0.0,0.0,50.457855,14.346023,1458889158.0
46,0.0,19,0.0,0.0,117,124.47964412532303,0.0,0.0,161.22410182088058,10.332764706505806,0.0,0.0,50.457834,14.345987,1458889159.0
47,0.0,19,0.0,0.0,117,127.73682661646644,0.0,0.0,160.03971110284255,10.321678587984831,0.0,0.0,50.457815,14.345952,1458889160.0
48,0.0,19,0.0,0.0,117,130.32819453026787,0.0,0.0,160.2102599749274,10.302912646397742,0.0,0.0,50.4578,14.345924,1458889161.0
49,0.0,18,0.0,0.0,119,133.74980987464255,0.0,0.0,160.49978518885703,10.334522246009241,0.0,0.0,50.457781,14.345886,1458889162.0
50,0.0,18,0.0,0.0,119,137.10386569105464,0.0,0.0,160.01270645144916,10.338090213704104,0.0,0.0,50.457763,14.345848,1458889163.0
51,0.0,18,0.0,0.0,119,139.617049257062,0.0,0.0,160.4661681632554,10.344823563260256,0.0,0.0,50.457752,14.345817,1458889164.0
52,0.0,18,0.0,0.0,120,142.56840925306136,0.0,0.0,160.78818507712606,10.375223002968237,0.0,0.0,50.457735,14.345785,1458889165.0
53,0.0,18,0.0,0.0,120,145.9795428493979,0.0,0.0,160.7621141285596,10.451470747389775,0.0,0.0,50.457717,14.345746,1458889166.0
54,0.0,18,0.0,0.0,120,149.14692499764922,0.0,0.0,160.1368878393582,10.501059991840995,0.0,0.0,50.457701,14.345709,1458889167.0
55,0.0,18,0.0,0.0,120,152.13467824969243,0.0,0.0,159.85500805818455,10.547778745424603,0.0,0.0,50.457686,14.345674,1458889168.0
56,0.0,18,0.0,0.0,124,155.61226580168673,0.0,0.0,159.55374514070775,10.61698185481701,0.0,0.0,50.457667,14.345635,1458889169.0
57,0.0,18,0.0,0.0,124,158.78630620370132,0.0,0.0,159.04606054922746,10.672022263165301,0.0,0.0,50.45765,14.345599,1458889170.0
58,0.0,18,0.0,0.0,124,161.65368836786294,0.0,0.0,159.12442881224692,10.751923909004706,0.0,0.0,50.457636,14.345565,1458889171.0
59,0.0,17,0.0,0.0,125,165.00075298099455,0.0,0.0,158.66995894513704,10.771795151503529,0.0,0.0,50.457619,14.345526,1458889172.0
60,0.0,17,0.0,0.0,125,168.3669684399321,0.0,0.0,159.29569376343792,10.81475297022484,0.0,0.0,50.4576,14.345489,1458889173.0
61,0.0,17,0.0,0.0,125,171.17549947272622,0.0,0.0,159.15095578659566,10.902600553884298,0.0,0.0,50.457587,14.345455,1458889174.0
62,0.0,17,0.0,0.0,125,174.10478031222686,0.0,0.0,158.248858889602,10.927255433361237,0.0,0.0,50.457572,14.345421,1458889175.0
63,0.0,17,0.0,0.0,127,177.75337180429,0.0,0.0,158.30961942682202,10.908321446821368,0.0,0.0,50.457553,14.345379,1458889176.0
64,0.0,17,0.0,0.0,127,180.93952054945726,0.0,0.0,158.59484580568488,10.918128127623236,0.0,0.0,50.457535,14.345344,1458889177.0
65,0.0,17,0.0,0.0,127,183.69684432170772,0.0,0.0,158.44698728901906,10.947873406863675,0.0,0.0,50.45752,14.345313,1458889178.0
66,0.0,17,0.0,0.0,129,187.35451172950883,0.0,0.0,158.00018962400773,10.956075323663324,0.0,0.0,50.4575,14.345272,1458889179.0
67,0.0,17,0.0,0.0,129,190.58072855310203,0.0,0.0,157.87743318689942,10.926999093684854,0.0,0.0,50.457484,14.345234,1458889180.0
68,0.0,17,0.0,0.0,129,193.35209689011955,0.0,0.0,157.89691190421766,10.903462535420182,0.0,0.0,50.457468,14.345204,1458889181.0
69,0.0,17,0.0,0.0,130,196.52614590573762,0.0,0.0,157.87140084697063,10.913569146877828,0.0,0.0,50.457451,14.345168,1458889182.0
70,0.0,17,0.0,0.0,130,199.93729292732536,0.0,0.0,157.25087326440521,10.867118581781844,0.0,0.0,50.457433,14.345129,1458889183.0
71,0.0,17,0.0,0.0,130,202.80865815818038,0.0,0.0,157.45065745398597,10.809821725285353,0.0,0.0,50.457418,14.345096,1458889184.0
72,0.0,18,0.0,0.0,131,205.7357646936602,0.0,0.0,157.89460187673905,10.850999391659114,0.0,0.0,50.457404,14.345061,1458889185.0
73,0.0,18,0.0,0.0,131,209.03329437075752,0.0,0.0,156.8559440571951,10.765240016978863,0.0,0.0,50.457386,14.345024,1458889186.0
74,0.0,18,0.0,0.0,131,212.25951660382006,0.0,0.0,157.59738155627463,10.671069619088891,0.0,0.0,50.45737,14.344986,1458889187.0
75,0.0,18,0.0,0.0,131,215.4257415313059,0.0,0.0,158.54084331414023,10.712383860696853,0.0,0.0,50.457355,14.344948,1458889188.0
76,0.0,19,0.0,0.0,130,218.9525405840981,0.0,0.0,157.51675471561617,10.644582969880638,0.0,0.0,50.457337,14.344907,1458889189.0
77,0.0,19,0.0,0.0,130,222.11876710747208,0.0,0.0,157.99370358147374,10.574029404413377,0.0,0.0,50.457322,14.344869,1458889190.0
78,0.0,19,0.0,0.0,130,224.99638341174423,0.0,0.0,158.57883523455294,10.572817260321367,0.0,0.0,50.45731,14.344833,1458889191.0
79,0.0,18,0.0,0.0,129,228.59340459817045,0.0,0.0,158.18813484451732,10.560599790377974,0.0,0.0,50.457295,14.344788,1458889192.0
80,0.0,18,0.0,0.0,129,231.87892934058723,0.0,0.0,157.9048667980798,10.536303018630845,0.0,0.0,50.457279,14.344749,1458889193.0
81,0.0,18,0.0,0.0,129,234.50888694221385,0.0,0.0,157.76816002996196,10.488414238878015,0.0,0.0,50.457267,14.344717,1458889194.0
82,0.0,18,0.0,0.0,129,237.85754441757476,0.0,0.0,158.06349060408763,10.519775223414328,0.0,0.0,50.457252,14.344676,1458889195.0
83,0.0,18,0.0,0.0,129,241.20620269050127,0.0,0.0,157.16829200287688,10.528035293549165,0.0,0.0,50.457237,14.344635,1458889196.0
84,0.0,18,0.0,0.0,129,244.01474956275032,0.0,0.0,157.04596377116886,10.478185102767059,0.0,0.0,50.457224,14.344601,1458889197.0
85,0.0,18,0.0,0.0,129,247.18215430066329,0.0,0.0,157.78713138638508,10.547879766052896,0.0,0.0,50.457208,14.344564,1458889198.0
86,0.0,18,0.0,0.0,129,250.64817326990834,0.0,0.0,156.75285214810273,10.547882258926995,0.0,0.0,50.457192,14.344522,1458889199.0
87,0.0,18,0.0,0.0,129,253.64084616090935,0.0,0.0,156.75281539598262,10.545915411816072,0.0,0.0,50.457179,14.344485,1458889200.0
88,0.0,18,0.0,0.0,129,256.5679633002582,0.0,0.0,157.19250942480537,10.629328776652175,0.0,0.0,50.457165,14.34445,1458889201.0
89,0.0,18,0.0,0.0,132,259.8554162618405,0.0,0.0,156.33478825922262,10.668836011591383,0.0,0.0,50.45715,14.34441,1458889202.0
90,0.0,18,0.0,0.0,132,263.3214383600977,0.0,0.0,156.2182289479266,10.638962145463648,0.0,0.0,50.457134,14.344368,1458889203.0
91,0.0,18,0.0,0.0,132,266.07437474954486,0.0,0.0,156.65688474860468,10.618796731091162,0.0,0.0,50.457122,14.344334,1458889204.0
92,0.0,18,0.0,0.0,132,269.36182992962375,0.0,0.0,156.9543808844907,10.638167960110765,0.0,0.0,50.457107,14.344294,1458889205.0
93,0.0,18,0.0,0.0,132,272.70892002753004,0.0,0.0,156.66857986413225,10.647634831026268,0.0,0.0,50.45709,14.344255,1458889206.0
94,0.0,18,0.0,0.0,132,275.63604111589996,0.0,0.0,156.5292849647836,10.62812684229497,0.0,0.0,50.457076,14.34422,1458889207.0
95,0.0,18,0.0,0.0,131,279.2204340231008,0.0,0.0,156.81659537917005,10.637933443415422,0.0,0.0,50.457059,14.344177,1458889208.0
96,0.0,18,0.0,0.0,131,282.74724803313757,0.0,0.0,156.67203367382282,10.618376414030049,0.0,0.0,50.457041,14.344136,1458889209.0
97,0.0,18,0.0,0.0,131,285.7350299726158,0.0,0.0,156.9605937556048,10.61837886305302,0.0,0.0,50.457026,14.344101,1458889210.0
98,0.0,18,0.0,0.0,131,288.96167297620605,0.0,0.0,156.96055755421244,10.598619777318266,0.0,0.0,50.457011,14.344062,1458889211.0
99,0.0,18,0.0,0.0,131,292.60642066771874,0.0,0.0,157.25318028989412,10.608259751035032,0.0,0.0,50.456994,14.344018,1458889212.0
100,0.0,18,0.0,0.0,131,295.71270221336914,0.0,0.0,157.11028064749758,10.589546227025844,0.0,0.0,50.456979,14.343981,1458889213.0
101,0.0,18,0.0,0.0,131,298.2216673287608,0.0,0.0,157.8508084070712,10.62629133507656,0.0,0.0,50.456967,14.343951,1458889214.0
102,0.0,18,0.0,0.0,131,301.68655217823937,0.0,0.0,157.7131845907799,10.679400605009334,0.0,0.0,50.45695,14.34391,1458889215.0
103,0.0,18,0.0,0.0,131,305.0920116766589,0.0,0.0,157.41943969960906,10.67169677754933,0.0,0.0,50.456934,14.343869,1458889216.0
104,0.0,18,0.0,0.0,131,307.7835106165202,0.0,0.0,157.99048378026706,10.690226881911677,0.0,0.0,50.45692,14.343838,1458889217.0
105,0.0,18,0.0,0.0,132,311.0097549611558,0.0,0.0,158.13442485092148,10.556941936683687,0.0,0.0,50.456904,14.3438,1458889218.0
106,0.0,18,0.0,0.0,132,314.35843175408866,0.0,0.0,160.55765336773482,10.369725899448227,0.0,0.0,50.456889,14.343759,1458889219.0
107,0.0,18,0.0,0.0,132,317.35111933922747,0.0,0.0,163.86431849580882,10.275271074829906,0.0,0.0,50.456876,14.343722,1458889220.0
108,0.0,18,0.0,0.0,132,320.1596819641678,0.0,0.0,166.1395517977351,10.342419692528747,0.0,0.0,50.456863,14.343688,1458889221.0
109,0.0,17,0.0,0.0,132,323.5049747680507,0.0,0.0,166.1406280982744,10.193194994439953,0.0,0.0,50.456847,14.343648,1458889222.0
110,0.0,17,0.0,0.0,132,326.67239678035264,0.0,0.0,167.78491360238692,10.03518710609769,0.0,0.0,50.456831,14.343611,1458889223.0
111,0.0,17,0.0,0.0,132,329.480614538229,0.0,0.0,169.80272315733197,10.092612384853656,0.0,0.0,50.456817,14.343578,1458889224.0
112,0.0,17,0.0,0.0,130,332.8863858490337,0.0,0.0,167.91630062916215,9.936000291110139,0.0,0.0,50.4568,14.343538,1458889225.0
113,0.0,17,0.0,0.0,130,336.0038714747829,0.0,0.0,168.59069393964106,9.696236049947151,0.0,0.0,50.456783,14.343503,1458889226.0
114,0.0,17,0.0,0.0,130,338.87337864963,0.0,0.0,171.1653969633917,9.660643249898229,0.0,0.0,50.45677,14.343468,1458889227.0
115,0.0,17,0.0,0.0,130,341.50335726124996,0.0,0.0,169.78567505660433,9.660645448395757,0.0,0.0,50.456758,14.343436,1458889228.0
116,0.0,16,0.0,0.0,130,343.77334628195047,0.0,0.0,169.7856370307285,9.600423062160562,0.0,0.0,50.456747,14.343409,1458889229.0
117,0.0,16,0.0,0.0,130,345.9253933857445,0.0,0.0,170.83369108709698,9.58949884718246,0.0,0.0,50.456736,14.343384,1458889230.0
118,0.0,20,0.0,0.0,127,349.1516464611074,0.0,0.0,171.0251938765546,9.698889047602231,0.0,0.0,50.45672,14.343346,1458889231.0
119,0.0,20,0.0,0.0,127,352.2065347977518,0.0,0.0,169.1267314094853,9.679880404962029,0.0,0.0,50.456707,14.343308,1458889232.0
120,0.0,20,0.0,0.0,127,354.60457281508155,0.0,0.0,169.45359413434517,9.619935699209345,0.0,0.0,50.456697,14.343278,1458889233.0
121,0.0,23,0.0,0.0,122,357.7751470238899,0.0,0.0,169.95282479023248,9.711777735271328,0.0,0.0,50.456683,14.343239,1458889234.0
122,0.0,23,0.0,0.0,122,361.0018071684122,0.0,0.0,167.90891547650824,9.681037955202708,0.0,0.0,50.456668,14.3432,1458889235.0
123,0.0,23,0.0,0.0,122,363.515035123032,0.0,0.0,167.86409765084656,9.559097187175194,0.0,0.0,50.456657,14.343169,1458889236.0
124,0.0,18,0.0,0.0,121,366.6812945235908,0.0,0.0,169.42336339299047,9.620344751280378,0.0,0.0,50.456642,14.343131,1458889237.0
125,0.0,18,0.0,0.0,121,369.90755205921164,0.0,0.0,167.8978710648324,9.788776526257369,0.0,0.0,50.456626,14.343093,1458889238.0
126,0.0,18,0.0,0.0,121,372.89489453473334,0.0,0.0,165.24975086096427,9.916556710457836,0.0,0.0,50.456612,14.343057,1458889239.0
127,0.0,18,0.0,0.0,121,375.8220368300035,0.0,0.0,163.2958294896919,10.009648638475976,0.0,0.0,50.456598,14.343022,1458889240.0
128,0.0,18,0.0,0.0,124,379.2869406574625,0.0,0.0,161.54938792694222,10.027110693862802,0.0,0.0,50.456581,14.342981,1458889241.0
129,0.0,18,0.0,0.0,124,382.51818160550414,0.0,0.0,160.76868668552746,10.076699710583434,0.0,0.0,50.456564,14.342944,1458889242.0
130,0.0,18,0.0,0.0,124,385.5122543251901,0.0,0.0,161.22807133049187,10.201955578842286,0.0,0.0,50.456548,14.34291,1458889243.0
131,0.0,18,0.0,0.0,128,389.03671357931347,0.0,0.0,160.32317003011767,10.34833430602694,0.0,0.0,50.456531,14.342868,1458889244.0
132,0.0,18,0.0,0.0,128,392.4583856985773,0.0,0.0,159.41867154116815,10.475060573881311,0.0,0.0,50.456512,14.34283,1458889245.0
133,0.0,18,0.0,0.0,128,395.02760822355845,0.0,0.0,159.26909693078522,10.59579055587159,0.0,0.0,50.4565,14.342799,1458889246.0
134,0.0,17,0.0,0.0,129,398.43339532273353,0.0,0.0,158.81878154676158,10.783095001566858,0.0,0.0,50.456483,14.342759,1458889247.0
135,0.0,17,0.0,0.0,129,402.0178206592231,0.0,0.0,157.72782433144693,10.866455531879389,0.0,0.0,50.456466,14.342716,1458889248.0
136,0.0,17,0.0,0.0,129,405.0118973903929,0.0,0.0,156.49325451619782,10.836663035326625,0.0,0.0,50.45645,14.342682,1458889249.0
137,0.0,17,0.0,0.0,129,407.82596836361023,0.0,0.0,156.93225600052807,10.89792304661357,0.0,0.0,50.456435,14.34265,1458889250.0
138,0.0,17,0.0,0.0,131,411.35281390337536,0.0,0.0,156.03223041093798,10.888972812473197,0.0,0.0,50.456417,14.342609,1458889251.0
139,0.0,17,0.0,0.0,131,414.2304734176066,0.0,0.0,156.1630817992136,10.838292299120116,0.0,0.0,50.456405,14.342573,1458889252.0
140,0.0,17,0.0,0.0,131,416.97858898580375,0.0,0.0,156.90818464913474,10.847083442245557,0.0,0.0,50.456392,14.34254,1458889253.0
141,0.0,18,0.0,0.0,131,420.5030565173372,0.0,0.0,156.77842833352645,10.867063845765042,0.0,0.0,50.456375,14.342498,1458889254.0
142,0.0,18,0.0,0.0,131,423.7886264114809,0.0,0.0,156.48431641186335,10.835328064498444,0.0,0.0,50.456359,14.342459,1458889255.0
143,0.0,18,0.0,0.0,131,426.4798803548642,0.0,0.0,156.95198486349622,10.845247535175456,0.0,0.0,50.456347,14.342426,1458889256.0
144,0.0,18,0.0,0.0,131,430.0816491686035,0.0,0.0,156.80550839001802,10.866642920969088,0.0,0.0,50.456327,14.342386,1458889257.0
145,0.0,18,0.0,0.0,131,433.80806988609953,0.0,0.0,156.4905010537656,10.771810634789171,0.0,0.0,50.456306,14.342345,1458889258.0
146,0.0,18,0.0,0.0,131,436.61665738230465,0.0,0.0,157.37251604227515,10.692032261757433,0.0,0.0,50.456293,14.342311,1458889259.0
147,0.0,18,0.0,0.0,128,439.9113597452965,0.0,0.0,158.1253945648351,10.733974998551052,0.0,0.0,50.456279,14.34227,1458889260.0
148,0.0,18,0.0,0.0,128,443.32256216791325,0.0,0.0,157.08910390903412,10.669145588005895,0.0,0.0,50.456261,14.342231,1458889261.0
149,0.0,18,0.0,0.0,128,446.24972003583645,0.0,0.0,157.53830899870155,10.639579653352708,0.0,0.0,50.456247,14.342196,1458889262.0
150,0.0,18,0.0,0.0,128,449.29653961427505,0.0,0.0,157.55846782231245,10.723153316344439,0.0,0.0,50.456232,14.34216,1458889263.0
151,0.0,18,0.0,0.0,128,452.94088128951535,0.0,0.0,155.92937441795212,10.678676946620712,0.0,0.0,50.456214,14.342117,1458889264.0
152,0.0,18,0.0,0.0,128,456.1721387211796,0.0,0.0,156.07426603480934,10.669626067357708,0.0,0.0,50.456197,14.34208,1458889265.0
153,0.0,18,0.0,0.0,128,458.80087807022284,0.0,0.0,156.20666142795855,10.73926962985098,0.0,0.0,50.456184,14.342049,1458889266.0
154,0.0,18,0.0,0.0,128,462.3350374841597,0.0,0.0,155.19366997118527,10.706609970124555,0.0,0.0,50.456165,14.342009,1458889267.0
155,0.0,18,0.0,0.0,128,465.5613176527751,0.0,0.0,155.6670758827761,10.63369866433187,0.0,0.0,50.456149,14.341971,1458889268.0
156,0.0,18,0.0,0.0,128,468.25284630641147,0.0,0.0,156.73442696444752,10.653462404229089,0.0,0.0,50.456135,14.34194,1458889269.0
157,0.0,18,0.0,0.0,128,471.48410728705034,0.0,0.0,156.44366154660224,10.721634080861332,0.0,0.0,50.456118,14.341903,1458889270.0
158,0.0,18,0.0,0.0,128,474.8294378658836,0.0,0.0,155.4489412804856,10.69164517288737,0.0,0.0,50.456102,14.341863,1458889271.0
159,0.0,18,0.0,0.0,128,477.6989758612682,0.0,0.0,155.8849587426562,10.642121006840398,0.0,0.0,50.456089,14.341828,1458889272.0
160,0.0,18,0.0,0.0,128,481.1101872643685,0.0,0.0,156.61038486551595,10.722129603567154,0.0,0.0,50.456071,14.341789,1458889273.0
161,0.0,18,0.0,0.0,128,484.57511819706156,0.0,0.0,155.44175721511348,10.722132490168953,0.0,0.0,50.456054,14.341748,1458889274.0
162,0.0,18,0.0,0.0,128,487.8063828156272,0.0,0.0,155.44171536723886,10.693843192540662,0.0,0.0,50.456037,14.341711,1458889275.0
163,0.0,18,0.0,0.0,128,490.9154981339701,0.0,0.0,155.85291804439646,10.784739629479759,0.0,0.0,50.456023,14.341673,1458889276.0
164,0.0,18,0.0,0.0,128,494.3213089893509,0.0,0.0,154.5393513359269,10.783525509701601,0.0,0.0,50.456006,14.341633,1458889277.0
165,0.0,18,0.0,0.0,128,497.61026187209075,0.0,0.0,154.55675095934242,10.744601891196456,0.0,0.0,50.455989,14.341595,1458889278.0
166,0.0,18,0.0,0.0,128,500.5374318076791,0.0,0.0,155.11665146311682,10.815601475303723,0.0,0.0,50.455975,14.34156,1458889279.0
167,0.0,18,0.0,0.0,129,504.24116423046445,0.0,0.0,154.09838005517517,10.844694889106743,0.0,0.0,50.455957,14.341516,1458889280.0
168,0.0,18,0.0,0.0,129,507.4724332052374,0.0,0.0,153.6849753459451,10.806722588540161,0.0,0.0,50.45594,14.341479,1458889281.0
169,0.0,18,0.0,0.0,129,510.1024460768788,0.0,0.0,154.22498847467966,10.8263631533726,0.0,0.0,50.455928,14.341447,1458889282.0
170,0.0,18,0.0,0.0,130,513.629317235678,0.0,0.0,153.9452023782771,10.815385990652729,0.0,0.0,50.45591,14.341406,1458889283.0
171,0.0,18,0.0,0.0,130,517.273676230529,0.0,0.0,154.10145029563392,10.805484551079934,0.0,0.0,50.455892,14.341363,1458889284.0
172,0.0,18,0.0,0.0,130,520.3351978764234,0.0,0.0,154.24265878942882,10.764837697986112,0.0,0.0,50.455875,14.341329,1458889285.0
173,0.0,18,0.0,0.0,132,523.5093158471012,0.0,0.0,154.82506224673196,10.834069009649951,0.0,0.0,50.455858,14.341293,1458889286.0
174,0.0,18,0.0,0.0,132,527.0361905423691,0.0,0.0,153.83570708125998,10.834071665833825,0.0,0.0,50.45584,14.341252,1458889287.0
175,0.0,18,0.0,0.0,132,530.0289289999536,0.0,0.0,153.83566936543747,10.775489657212788,0.0,0.0,50.455827,14.341215,1458889288.0
176,0.0,18,0.0,0.0,132,533.1464551582336,0.0,0.0,154.6720121021183,10.825345277346283,0.0,0.0,50.45581,14.34118,1458889289.0
177,0.0,18,0.0,0.0,132,536.5522766216906,0.0,0.0,153.95967740210799,10.816171506489015,0.0,0.0,50.455793,14.34114,1458889290.0
178,0.0,18,0.0,0.0,132,539.6697733971243,0.0,0.0,154.09025880060912,10.797215703412961,0.0,0.0,50.45578,14.341101,1458889291.0
179,0.0,18,0.0,0.0,132,542.6571547815036,0.0,0.0,154.36078267287363,10.856854190052818,0.0,0.0,50.455766,14.341065,1458889292.0
180,0.0,18,0.0,0.0,132,546.0025032082847,0.0,0.0,153.51285349246805,10.907139865732152,0.0,0.0,50.45575,14.341025,1458889293.0
181,0.0,18,0.0,0.0,132,549.408025503541,0.0,0.0,152.80510630499649,10.857871215508972,0.0,0.0,50.455734,14.340984,1458889294.0
182,0.0,18,0.0,0.0,132,552.3954090035437,0.0,0.0,153.4984743865872,10.795648809580337,0.0,0.0,50.45572,14.340948,1458889295.0
183,0.0,18,0.0,0.0,132,555.9199121918697,0.0,0.0,154.38318678796065,10.86516254270779,0.0,0.0,50.455703,14.340906,1458889296.0
