Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,9212.5,0,43:05.0,02:20.4,3.56,00:00.0,0,23,921,10,0,107,---,---,---,---,---,---,---,---,---,41.2211734,-74.2888944
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,1309.2,0,07:12.8,02:14.7,3.71,00:00.0,0,20,126,11.3,0,108,---,---,---,---,---,---,---,---,---,41.2114745,-74.3043223
1,1320.3,0,07:15.8,02:14.0,3.73,00:00.0,0,20,127,11.2,0,108,---,---,---,---,---,---,---,---,---,41.2114145,-74.3044293
1,1331.7,0,07:18.8,02:14.0,3.73,00:00.0,0,20,128,11.3,0,108,---,---,---,---,---,---,---,---,---,41.211355,-74.3045389
1,1342.4,0,07:21.6,02:14.0,3.73,00:00.0,0,20.5,129,10.8,0,108,---,---,---,---,---,---,---,---,---,41.2112961,-74.3046406
1,1353.6,0,07:24.6,02:13.3,3.75,00:00.0,0,20,130,11.2,0,108,---,---,---,---,---,---,---,---,---,41.211236,-74.3047476
1,1364.9,0,07:27.6,02:12.2,3.78,00:00.0,0,20.5,131,11.3,0,108,---,---,---,---,---,---,---,---,---,41.2111747,-74.3048557
1,1375.5,0,07:30.4,02:12.9,3.76,00:00.0,0,20.5,132,10.5,0,107,---,---,---,---,---,---,---,---,---,41.2111162,-74.3049547
1,1386.7,0,07:33.4,02:13.6,3.74,00:00.0,0,20,133,11.2,0,105,---,---,---,---,---,---,---,---,---,41.2110514,-74.3050579
1,1397.5,0,07:36.4,02:16.2,3.67,00:00.0,0,20,134,10.8,0,105,---,---,---,---,---,---,---,---,---,41.2109841,-74.3051506
1,1407.9,0,07:39.2,02:18.5,3.61,00:00.0,0,21,135,10.4,0,106,---,---,---,---,---,---,---,---,---,41.2109154,-74.3052355
1,1418.7,0,07:42.2,02:18.5,3.61,00:00.0,0,20,136,10.8,0,106,---,---,---,---,---,---,---,---,---,41.2108408,-74.3053171
1,1429.9,0,07:45.2,02:19.6,3.58,00:00.0,0,21,137,11.2,0,105,---,---,---,---,---,---,---,---,---,41.2107577,-74.3053938
1,1439.9,0,07:48.0,02:20.8,3.55,00:00.0,0,20.5,138,10,0,104,---,---,---,---,---,---,---,---,---,41.2106817,-74.3054574
1,1450.3,0,07:50.8,02:20.4,3.56,00:00.0,0,20.5,139,10.3,0,104,---,---,---,---,---,---,---,---,---,41.2106016,-74.30552
1,1461.2,0,07:53.8,02:18.5,3.61,00:00.0,0,21,140,10.9,0,104,---,---,---,---,---,---,---,---,---,41.210516,-74.305583
1,1471.6,0,07:56.6,02:16.6,3.66,00:00.0,0,20.5,141,10.5,0,104,---,---,---,---,---,---,---,---,---,41.210432,-74.3056389
1,1482.8,0,07:59.6,02:15.5,3.69,00:00.0,0,20.5,142,11.2,0,105,---,---,---,---,---,---,---,---,---,41.2103408,-74.3056944
1,1493.5,0,08:02.4,02:15.1,3.7,00:00.0,0,21,143,10.7,0,107,---,---,---,---,---,---,---,---,---,41.2102528,-74.3057458
1,1504,0,08:05.2,02:13.6,3.74,00:00.0,0,20.5,144,10.5,0,108,---,---,---,---,---,---,---,---,---,41.2101669,-74.3057973
1,1514.4,0,08:08.1,02:12.9,3.76,00:00.0,0,20,145,10.4,0,109,---,---,---,---,---,---,---,---,---,41.2100806,-74.305846
1,1526,0,08:11.1,02:12.2,3.78,00:00.0,0,20.5,146,11.6,0,109,---,---,---,---,---,---,---,---,---,41.2099835,-74.3058948
1,1536.6,0,08:14.0,02:11.2,3.81,00:00.0,0,20.5,147,10.7,0,109,---,---,---,---,---,---,---,---,---,41.2098941,-74.3059407
1,1548.1,0,08:17.0,02:10.5,3.83,00:00.0,0,21,148,11.4,0,109,---,---,---,---,---,---,---,---,---,41.2097982,-74.3059893
1,1559.4,0,08:20.0,02:10.5,3.83,00:00.0,0,20.5,149,11.3,0,109,---,---,---,---,---,---,---,---,---,41.2097026,-74.3060346
1,1570.3,0,08:22.6,02:10.5,3.83,00:00.0,0,20.5,150,10.9,0,109,---,---,---,---,---,---,---,---,---,41.2096096,-74.306077
1,1581.8,0,08:25.6,02:10.8,3.82,00:00.0,0,21,151,11.5,0,109,---,---,---,---,---,---,---,---,---,41.2095125,-74.3061228
1,1592.5,0,08:28.4,02:11.9,3.79,00:00.0,0,20.5,152,10.7,0,108,---,---,---,---,---,---,---,---,---,41.2094224,-74.3061669
1,1604.1,0,08:31.4,02:12.2,3.78,00:00.0,0,21,153,11.6,0,108,---,---,---,---,---,---,---,---,---,41.209324,-74.3062124
1,1614.9,0,08:34.2,02:11.9,3.79,00:00.0,0,20.5,154,10.8,0,108,---,---,---,---,---,---,---,---,---,41.2092328,-74.306258
1,1626.4,0,08:37.2,02:10.8,3.82,00:00.0,0,20.5,155,11.5,0,108,---,---,---,---,---,---,---,---,---,41.2091359,-74.3063048
1,1637.2,0,08:40.0,02:10.2,3.84,00:00.0,0,20.5,156,10.8,0,108,---,---,---,---,---,---,---,---,---,41.2090453,-74.3063513
1,1648.2,0,08:43.0,02:11.2,3.81,00:00.0,0,20.5,157,11,0,108,---,---,---,---,---,---,---,---,---,41.2089539,-74.3064024
1,1658.9,0,08:45.8,02:12.9,3.76,00:00.0,0,20.5,158,10.7,0,108,---,---,---,---,---,---,---,---,---,41.2088654,-74.3064511
1,1670.3,0,08:48.8,02:12.9,3.76,00:00.0,0,20.5,159,11.4,0,108,---,---,---,---,---,---,---,---,---,41.2087715,-74.3065046
1,1680.7,0,08:51.6,02:12.9,3.76,00:00.0,0,20.5,160,10.5,0,108,---,---,---,---,---,---,---,---,---,41.2086858,-74.306556
1,1692.2,0,08:54.6,02:12.9,3.76,00:00.0,0,20.5,161,11.5,0,108,---,---,---,---,---,---,---,---,---,41.2085903,-74.3066072
1,1702.7,0,08:57.4,02:13.6,3.74,00:00.0,0,20.5,162,10.5,0,107,---,---,---,---,---,---,---,---,---,41.2085043,-74.306659
1,1713.9,0,09:00.4,02:15.1,3.7,00:00.0,0,20.5,163,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2084127,-74.3067141
1,1724.4,0,09:03.2,02:15.1,3.7,00:00.0,0,21,164,10.5,0,105,---,---,---,---,---,---,---,---,---,41.2083277,-74.306768
1,1735.6,0,09:06.2,02:14.4,3.72,00:00.0,0,20.5,165,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2082373,-74.3068262
1,1746,0,09:09.0,02:15.8,3.68,00:00.0,0,20.5,166,10.4,0,106,---,---,---,---,---,---,---,---,---,41.2081534,-74.3068809
1,1756.9,0,09:12.0,02:16.9,3.65,00:00.0,0,20.5,167,10.9,0,107,---,---,---,---,---,---,---,---,---,41.2080661,-74.3069408
1,1767.5,0,09:14.8,02:15.5,3.69,00:00.0,0,21,168,10.5,0,106,---,---,---,---,---,---,---,---,---,41.2079826,-74.3070004
1,1778.7,0,09:17.8,02:14.4,3.72,00:00.0,0,20,169,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2078946,-74.3070659
1,1789.2,0,09:20.6,02:13.6,3.74,00:00.0,0,20.5,170,10.6,0,106,---,---,---,---,---,---,---,---,---,41.207811,-74.3071254
1,1800.4,0,09:23.6,02:12.9,3.76,00:00.0,0,20.5,171,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2077247,-74.3071931
1,1811.1,0,09:26.4,02:12.2,3.78,00:00.0,0,20.5,172,10.7,0,107,---,---,---,---,---,---,---,---,---,41.207641,-74.3072553
1,1822.1,0,09:29.4,02:12.9,3.76,00:00.0,0,20.5,173,11.1,0,107,---,---,---,---,---,---,---,---,---,41.207556,-74.3073235
1,1833.5,0,09:32.4,02:13.6,3.74,00:00.0,0,20.5,174,11.4,0,107,---,---,---,---,---,---,---,---,---,41.207467,-74.3073902
1,1844.2,0,09:35.3,02:12.9,3.76,00:00.0,0,20,175,10.7,0,107,---,---,---,---,---,---,---,---,---,41.2073826,-74.3074516
1,1854.8,0,09:38.1,02:12.2,3.78,00:00.0,0,20.5,176,10.6,0,106,---,---,---,---,---,---,---,---,---,41.2072983,-74.3075107
1,1866,0,09:41.2,02:12.9,3.76,00:00.0,0,20.5,177,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2072084,-74.3075708
1,1876.8,0,09:44.0,02:12.2,3.78,00:00.0,0,20.5,178,10.8,0,106,---,---,---,---,---,---,---,---,---,41.2071204,-74.3076257
1,1888.1,0,09:47.0,02:11.2,3.81,00:00.0,0,20.5,179,11.2,0,107,---,---,---,---,---,---,---,---,---,41.207028,-74.3076796
1,1898.9,0,09:50.0,02:12.2,3.78,00:00.0,0,20.5,180,10.8,0,108,---,---,---,---,---,---,---,---,---,41.2069393,-74.3077324
1,1909.9,0,09:53.0,02:14.0,3.73,00:00.0,0,20.5,181,11,0,108,---,---,---,---,---,---,---,---,---,41.2068474,-74.3077821
1,1920.6,0,09:55.6,02:14.7,3.71,00:00.0,0,20.5,182,10.7,0,108,---,---,---,---,---,---,---,---,---,41.2067587,-74.3078301
1,1931.6,0,09:58.6,02:16.2,3.67,00:00.0,0,21,183,11,0,108,---,---,---,---,---,---,---,---,---,41.2066655,-74.3078753
1,1942.4,0,10:01.4,02:15.5,3.69,00:00.0,0,20.5,184,10.7,0,108,---,---,---,---,---,---,---,---,---,41.2065752,-74.3079198
1,1953,0,10:04.2,02:15.1,3.7,00:00.0,0,20.5,185,10.7,0,108,---,---,---,---,---,---,---,---,---,41.2064844,-74.3079615
1,1964.3,0,10:07.2,02:15.5,3.69,00:00.0,0,20.5,186,11.3,0,108,---,---,---,---,---,---,---,---,---,41.2063878,-74.3080014
1,1974.9,0,10:10.0,02:15.8,3.68,00:00.0,0,21,187,10.6,0,106,---,---,---,---,---,---,---,---,---,41.2062965,-74.3080359
1,1986.2,0,10:13.0,02:15.5,3.69,00:00.0,0,20.5,188,11.3,0,105,---,---,---,---,---,---,---,---,---,41.2061985,-74.3080697
1,1996.7,0,10:15.8,02:14.0,3.73,00:00.0,0,22,189,10.5,0,105,---,---,---,---,---,---,---,---,---,41.2061065,-74.3081001
1,2007.1,0,10:18.6,02:14.4,3.72,00:00.0,0,21,190,10.4,0,104,---,---,---,---,---,---,---,---,---,41.2060149,-74.3081269
1,2017.5,0,10:21.4,02:15.5,3.69,00:00.0,0,20.5,191,10.3,0,103,---,---,---,---,---,---,---,---,---,41.2059247,-74.3081558
1,2027.8,0,10:24.2,02:15.8,3.68,00:00.0,0,21,192,10.3,0,102,---,---,---,---,---,---,---,---,---,41.2058351,-74.308186
1,2038.2,0,10:27.0,02:15.5,3.69,00:00.0,0,21,193,10.4,0,102,---,---,---,---,---,---,---,---,---,41.2057449,-74.3082199
1,2049.4,0,10:30.0,02:14.7,3.71,00:00.0,0,21,194,11.2,0,102,---,---,---,---,---,---,---,---,---,41.2056474,-74.3082542
1,2059.9,0,10:32.8,02:14.0,3.73,00:00.0,0,21,195,10.5,0,102,---,---,---,---,---,---,---,---,---,41.2055574,-74.3082901
1,2070.5,0,10:35.6,02:13.6,3.74,00:00.0,0,22,196,10.6,0,102,---,---,---,---,---,---,---,---,---,41.2054675,-74.3083308
1,2081.2,0,10:38.4,02:12.2,3.78,00:00.0,0,21,197,10.7,0,103,---,---,---,---,---,---,---,---,---,41.2053772,-74.3083747
1,2091,0,10:41.1,02:10.8,3.82,00:00.0,0,21,198,9.8,0,103,---,---,---,---,---,---,---,---,---,41.205295,-74.308418
1,2101.6,0,10:44.0,02:11.9,3.79,00:00.0,0,20.5,199,10.6,0,103,---,---,---,---,---,---,---,---,---,41.2052072,-74.3084676
1,2112.6,0,10:47.0,02:12.6,3.77,00:00.0,0,21,200,11,0,104,---,---,---,---,---,---,---,---,---,41.2051178,-74.3085233
1,2123.8,0,10:50.0,02:11.9,3.79,00:00.0,0,21,201,11.2,0,104,---,---,---,---,---,---,---,---,---,41.2050269,-74.3085814
1,2134.2,0,10:52.6,02:13.6,3.74,00:00.0,0,21,202,10.4,0,103,---,---,---,---,---,---,---,---,---,41.2049446,-74.3086397
1,2144.5,0,10:55.4,02:16.9,3.65,00:00.0,0,21,203,10.3,0,103,---,---,---,---,---,---,---,---,---,41.2048632,-74.3086984
1,2155.1,0,10:58.2,02:18.8,3.6,00:00.0,0,21,204,10.5,0,102,---,---,---,---,---,---,---,---,---,41.2047818,-74.3087624
1,2165.2,0,11:01.0,02:18.1,3.62,00:00.0,0,21.5,205,10.1,0,102,---,---,---,---,---,---,---,---,---,41.2047065,-74.3088301
1,2175.5,0,11:03.8,02:16.9,3.65,00:00.0,0,22,206,10.4,0,103,---,---,---,---,---,---,---,---,---,41.204629,-74.3088983
1,2185.3,0,11:06.4,02:16.2,3.67,00:00.0,0,22,207,9.8,0,103,---,---,---,---,---,---,---,---,---,41.2045557,-74.3089621
1,2196.1,0,11:09.2,02:14.0,3.73,00:00.0,0,21.5,208,10.8,0,103,---,---,---,---,---,---,---,---,---,41.204475,-74.3090331
1,2206.5,0,11:12.0,02:12.6,3.77,00:00.0,0,21.5,209,10.4,0,103,---,---,---,---,---,---,---,---,---,41.2043975,-74.3091024
1,2216.7,0,11:14.8,02:12.6,3.77,00:00.0,0,21,210,10.2,0,104,---,---,---,---,---,---,---,---,---,41.2043223,-74.3091725
1,2227.3,0,11:17.6,02:13.3,3.75,00:00.0,0,21,211,10.6,0,104,---,---,---,---,---,---,---,---,---,41.2042447,-74.3092454
1,2238.5,0,11:20.6,02:13.3,3.75,00:00.0,0,22,212,11.2,0,105,---,---,---,---,---,---,---,---,---,41.2041621,-74.3093217
1,2249,0,11:23.4,02:12.6,3.77,00:00.0,0,20.5,213,10.6,0,106,---,---,---,---,---,---,---,---,---,41.204082,-74.3093892
1,2258.9,0,11:26.2,02:12.9,3.76,00:00.0,0,21,214,9.8,0,106,---,---,---,---,---,---,---,---,---,41.2040065,-74.3094505
1,2269.8,0,11:29.0,02:12.6,3.77,00:00.0,0,21,215,10.9,0,106,---,---,---,---,---,---,---,---,---,41.2039236,-74.3095196
1,2280.9,0,11:32.0,02:11.9,3.79,00:00.0,0,21,216,11.2,0,106,---,---,---,---,---,---,---,---,---,41.2038373,-74.3095882
1,2291.7,0,11:34.6,02:11.9,3.79,00:00.0,0,21,217,10.7,0,107,---,---,---,---,---,---,---,---,---,41.203754,-74.3096526
1,2302.3,0,11:37.4,02:12.2,3.78,00:00.0,0,21,218,10.6,0,107,---,---,---,---,---,---,---,---,---,41.2036714,-74.309716
1,2312.6,0,11:40.2,02:14.7,3.71,00:00.0,0,22,219,10.3,0,108,---,---,---,---,---,---,---,---,---,41.2035904,-74.3097764
1,2322.8,0,11:43.0,02:17.7,3.63,00:00.0,0,21,220,10.2,0,107,---,---,---,---,---,---,---,---,---,41.2035109,-74.309837
1,2333.9,0,11:46.0,02:18.1,3.62,00:00.0,0,21,221,11.1,0,106,---,---,---,---,---,---,---,---,---,41.203424,-74.309901
1,2344.1,0,11:48.8,02:18.1,3.62,00:00.0,0,21,222,10.2,0,106,---,---,---,---,---,---,---,---,---,41.203344,-74.3099613
1,2354.5,0,11:51.6,02:16.9,3.65,00:00.0,0,22,223,10.4,0,106,---,---,---,---,---,---,---,---,---,41.2032623,-74.3100211
1,2364.3,0,11:54.2,02:15.5,3.69,00:00.0,0,22,224,9.8,0,106,---,---,---,---,---,---,---,---,---,41.2031852,-74.3100773
1,2374.7,0,11:57.0,02:15.1,3.7,00:00.0,0,22,225,10.3,0,107,---,---,---,---,---,---,---,---,---,41.2031033,-74.3101356
1,2385.2,0,11:59.8,02:15.1,3.7,00:00.0,0,22,226,10.5,0,107,---,---,---,---,---,---,---,---,---,41.2030201,-74.3101946
1,2414.3,0,12:09.3,03:03.1,2.73,00:00.0,0,32,227,29.2,0,72,---,---,---,---,---,---,---,---,---,41.2020954,-74.3107317
1,2416.6,0,12:10.3,03:50.4,2.17,00:00.0,0,39,228,2.3,0,72,---,---,---,---,---,---,---,---,---,41.2020758,-74.3107393
1,2425.7,0,12:13.5,03:07.2,2.67,00:00.0,0,18.5,229,9.1,0,75,---,---,---,---,---,---,---,---,---,41.2019973,-74.3107685
1,2436.1,0,12:16.7,02:48.9,2.96,00:00.0,0,19,230,10.4,0,79,---,---,---,---,---,---,---,---,---,41.2019072,-74.3108023
1,2459.2,0,12:23.9,02:36.7,3.19,00:00.0,0,8.5,231,23.1,0,84,---,---,---,---,---,---,---,---,---,41.2017062,-74.3108706
1,2469.6,0,12:27.1,02:37.2,3.18,00:00.0,0,19,232,10.4,0,82,---,---,---,---,---,---,---,---,---,41.2016154,-74.3109007
1,2479.8,0,12:30.1,02:32.9,3.27,00:00.0,0,19.5,233,10.3,0,82,---,---,---,---,---,---,---,---,---,41.2015259,-74.3109299
1,2490.5,0,12:33.1,02:24.5,3.46,00:00.0,0,19.5,234,10.6,0,83,---,---,---,---,---,---,---,---,---,41.2014325,-74.3109569
1,2501.3,0,12:36.1,02:20.4,3.56,00:00.0,0,20,235,10.8,0,85,---,---,---,---,---,---,---,---,---,41.2013378,-74.3109868
1,2524.3,0,12:42.9,02:22.0,3.52,00:00.0,0,9,236,23,0,88,---,---,---,---,---,---,---,---,---,41.2011368,-74.3110492
1,2534.1,0,12:45.9,02:29.2,3.35,00:00.0,0,19.5,237,9.8,0,87,---,---,---,---,---,---,---,---,---,41.2010512,-74.3110753
1,2544.7,0,12:48.9,02:28.3,3.37,00:00.0,0,20,238,10.6,0,86,---,---,---,---,---,---,---,---,---,41.2009584,-74.3111054
1,2556.2,0,12:52.1,02:21.2,3.54,00:00.0,0,19.5,239,11.5,0,87,---,---,---,---,---,---,---,---,---,41.2008581,-74.3111386
1,2566.7,0,12:54.9,02:18.1,3.62,00:00.0,0,20.5,240,10.5,0,88,---,---,---,---,---,---,---,---,---,41.2007665,-74.311167
1,2588,0,13:01.3,02:20.4,3.56,00:00.0,0,9.5,241,21.4,0,89,---,---,---,---,---,---,---,---,---,41.2005795,-74.3112245
1,2598,0,13:04.3,02:28.3,3.37,00:00.0,0,19.5,242,10,0,89,---,---,---,---,---,---,---,---,---,41.2004924,-74.3112513
1,2608.5,0,13:07.3,02:28.8,3.36,00:00.0,0,20,243,10.5,0,89,---,---,---,---,---,---,---,---,---,41.2004004,-74.3112779
1,2619.4,0,13:10.3,02:21.6,3.53,00:00.0,0,20,244,11,0,89,---,---,---,---,---,---,---,---,---,41.2003038,-74.3113038
1,2630.5,0,13:13.3,02:18.5,3.61,00:00.0,0,20.5,245,11.1,0,90,---,---,---,---,---,---,---,---,---,41.2002065,-74.3113302
1,2653.4,0,13:20.3,02:22.0,3.52,00:00.0,0,8.5,246,22.9,0,92,---,---,---,---,---,---,---,---,---,41.2000049,-74.3113833
1,2663.2,0,13:23.3,02:29.2,3.35,00:00.0,0,19.5,247,9.8,0,92,---,---,---,---,---,---,---,---,---,41.1999178,-74.3114034
1,2673.7,0,13:26.3,02:27.4,3.39,00:00.0,0,20.5,248,10.5,0,92,---,---,---,---,---,---,---,---,---,41.1998252,-74.3114237
1,2684.4,0,13:29.3,02:20.8,3.55,00:00.0,0,20.5,249,10.8,0,92,---,---,---,---,---,---,---,---,---,41.1997296,-74.311444
1,2695.4,0,13:32.3,02:16.6,3.66,00:00.0,0,20.5,250,11,0,94,---,---,---,---,---,---,---,---,---,41.1996321,-74.311463
1,2730.6,0,13:42.6,02:33.3,3.26,00:00.0,0,20.5,251,35.2,0,91,---,---,---,---,---,---,---,---,---,41.1992296,-74.3115463
1,2740.7,0,13:45.4,02:24.9,3.45,00:00.0,0,20.5,252,10.1,0,92,---,---,---,---,---,---,---,---,---,41.1991401,-74.3115663
1,2751.7,0,13:48.4,02:20.4,3.56,00:00.0,0,20.5,253,11,0,94,---,---,---,---,---,---,---,---,---,41.1990431,-74.3115877
1,2785.3,0,13:58.8,02:31.0,3.31,00:00.0,0,23,254,33.6,0,95,---,---,---,---,---,---,---,---,---,41.1987259,-74.3116581
1,2794.9,0,14:01.8,02:41.2,3.1,00:00.0,0,20.5,255,9.6,0,92,---,---,---,---,---,---,---,---,---,41.1986411,-74.3116808
1,2804.6,0,14:04.7,02:30.1,3.33,00:00.0,0,20.5,256,9.7,0,93,---,---,---,---,---,---,---,---,---,41.1985559,-74.3117043
1,2814.5,0,14:07.6,02:21.6,3.53,00:00.0,0,22,257,9.9,0,94,---,---,---,---,---,---,---,---,---,41.1984685,-74.3117279
1,2834.7,0,14:13.6,02:22.8,3.5,00:00.0,0,9.5,258,20.1,0,95,---,---,---,---,---,---,---,---,---,41.1982912,-74.3117754
1,2844.5,0,14:16.6,02:29.2,3.35,00:00.0,0,21,259,9.8,0,93,---,---,---,---,---,---,---,---,---,41.1982049,-74.3117978
1,2854.8,0,14:19.6,02:27.9,3.38,00:00.0,0,21,260,10.4,0,92,---,---,---,---,---,---,---,---,---,41.1981134,-74.311821
1,2864.9,0,14:22.2,02:22.8,3.5,00:00.0,0,20.5,261,10.1,0,93,---,---,---,---,---,---,---,---,---,41.1980241,-74.3118411
1,2875.2,0,14:25.0,02:20.4,3.56,00:00.0,0,22,262,10.3,0,94,---,---,---,---,---,---,---,---,---,41.1979327,-74.3118612
1,2894.2,0,14:30.4,02:20.8,3.55,00:00.0,0,11,263,19,0,96,---,---,---,---,---,---,---,---,---,41.1977644,-74.311896
1,2904,0,14:33.2,02:24.9,3.45,00:00.0,0,21,264,9.8,0,96,---,---,---,---,---,---,---,---,---,41.1976775,-74.3119143
1,2914.1,0,14:36.0,02:24.0,3.47,00:00.0,0,20.5,265,10.1,0,97,---,---,---,---,---,---,---,---,---,41.1975876,-74.3119323
1,2924.6,0,14:38.8,02:18.5,3.61,00:00.0,0,22,266,10.5,0,97,---,---,---,---,---,---,---,---,---,41.1974941,-74.3119474
1,2934.9,0,14:41.6,02:15.8,3.68,00:00.0,0,21,267,10.3,0,97,---,---,---,---,---,---,---,---,---,41.1974023,-74.3119627
1,2954.2,0,14:47.0,02:16.9,3.65,00:00.0,0,11,268,19.3,0,100,---,---,---,---,---,---,---,---,---,41.1972298,-74.3119872
1,2963.4,0,14:49.7,02:22.0,3.52,00:00.0,0,22,269,9.2,0,99,---,---,---,---,---,---,---,---,---,41.197148,-74.3120013
1,2973.5,0,14:52.6,02:22.8,3.5,00:00.0,0,20.5,270,10.1,0,98,---,---,---,---,---,---,---,---,---,41.1970576,-74.3120157
1,2984.5,0,14:55.6,02:17.7,3.63,00:00.0,0,21,271,11,0,98,---,---,---,---,---,---,---,---,---,41.1969595,-74.3120288
1,2994.8,0,14:58.2,02:15.1,3.7,00:00.0,0,21,272,10.4,0,98,---,---,---,---,---,---,---,---,---,41.196867,-74.312042
1,3005.8,0,15:01.2,02:15.5,3.69,00:00.0,0,21,273,11,0,97,---,---,---,---,---,---,---,---,---,41.1967686,-74.3120533
1,3016.4,0,15:04.0,02:16.2,3.67,00:00.0,0,20.5,274,10.6,0,97,---,---,---,---,---,---,---,---,---,41.1966741,-74.312064
1,3027.2,0,15:06.8,02:15.1,3.7,00:00.0,0,21.5,275,10.8,0,97,---,---,---,---,---,---,---,---,---,41.1965771,-74.3120718
1,3034.2,0,15:08.6,02:17.7,3.63,00:00.0,0,33.5,276,7,0,97,---,---,---,---,---,---,---,---,---,41.1965144,-74.3120758
1,3059.6,0,15:15.2,02:16.2,3.67,00:00.0,0,9,277,25.4,0,98,---,---,---,---,---,---,---,---,---,41.1962873,-74.3120984
1,3071,0,15:18.2,02:10.8,3.82,00:00.0,0,21,278,11.5,0,98,---,---,---,---,---,---,---,---,---,41.1961845,-74.3121062
1,3081.6,0,15:21.0,02:12.2,3.78,00:00.0,0,21,279,10.6,0,97,---,---,---,---,---,---,---,---,---,41.1960895,-74.3121149
1,3092.8,0,15:24.0,02:15.1,3.7,00:00.0,0,21,280,11.2,0,96,---,---,---,---,---,---,---,---,---,41.1959889,-74.3121252
1,3103.3,0,15:26.8,02:15.1,3.7,00:00.0,0,20.5,281,10.5,0,95,---,---,---,---,---,---,---,---,---,41.1958947,-74.3121333
1,3114.1,0,15:29.6,02:14.4,3.72,00:00.0,0,20.5,282,10.8,0,96,---,---,---,---,---,---,---,---,---,41.1957979,-74.312138
1,3125.6,0,15:32.6,02:14.0,3.73,00:00.0,0,21,283,11.5,0,98,---,---,---,---,---,---,---,---,---,41.1956949,-74.3121403
1,3136.4,0,15:35.4,02:12.9,3.76,00:00.0,0,21,284,10.8,0,99,---,---,---,---,---,---,---,---,---,41.1955976,-74.3121437
1,3147.5,0,15:38.2,02:13.3,3.75,00:00.0,0,20.5,285,11,0,99,---,---,---,---,---,---,---,---,---,41.1954984,-74.3121445
1,3158.9,0,15:41.2,02:12.6,3.77,00:00.0,0,21,286,11.5,0,100,---,---,---,---,---,---,---,---,---,41.1953956,-74.3121505
1,3170.1,0,15:44.0,02:11.2,3.81,00:00.0,0,20.5,287,11.1,0,100,---,---,---,---,---,---,---,---,---,41.1952955,-74.3121546
1,3180.8,0,15:46.9,02:09.1,3.87,00:00.0,0,21,288,10.7,0,100,---,---,---,---,---,---,---,---,---,41.1951992,-74.3121592
1,3191.1,0,15:49.6,02:09.5,3.86,00:00.0,0,21,289,10.2,0,101,---,---,---,---,---,---,---,---,---,41.1951072,-74.3121622
1,3202.4,0,15:52.6,02:10.2,3.84,00:00.0,0,21,290,11.3,0,102,---,---,---,---,---,---,---,---,---,41.1950055,-74.3121631
1,3214.1,0,15:55.6,02:08.8,3.88,00:00.0,0,22,291,11.7,0,102,---,---,---,---,---,---,---,---,---,41.1949007,-74.3121622
1,3224.6,0,15:58.2,02:09.5,3.86,00:00.0,0,21,292,10.6,0,102,---,---,---,---,---,---,---,---,---,41.1948057,-74.3121647
1,3234.7,0,16:00.8,02:12.2,3.78,00:00.0,0,22,293,10.1,0,102,---,---,---,---,---,---,---,---,---,41.1947152,-74.3121672
1,3245.1,0,16:03.6,02:15.1,3.7,00:00.0,0,21,294,10.4,0,102,---,---,---,---,---,---,---,---,---,41.1946216,-74.3121713
1,3255.9,0,16:06.4,02:14.4,3.72,00:00.0,0,21,295,10.7,0,103,---,---,---,---,---,---,---,---,---,41.1945252,-74.312172
1,3267.5,0,16:09.4,02:12.9,3.76,00:00.0,0,21,296,11.6,0,104,---,---,---,---,---,---,---,---,---,41.1944208,-74.3121676
1,3278.3,0,16:12.2,02:11.5,3.8,00:00.0,0,21,297,10.8,0,104,---,---,---,---,---,---,---,---,---,41.1943235,-74.3121642
1,3289.2,0,16:15.0,02:10.8,3.82,00:00.0,0,21,298,10.8,0,105,---,---,---,---,---,---,---,---,---,41.1942262,-74.31216
1,3299.6,0,16:17.8,02:12.6,3.77,00:00.0,0,21,299,10.5,0,105,---,---,---,---,---,---,---,---,---,41.1941323,-74.3121604
1,3310.6,0,16:20.6,02:12.9,3.76,00:00.0,0,22,300,10.9,0,106,---,---,---,---,---,---,---,---,---,41.194034,-74.3121548
1,3321.5,0,16:23.4,02:12.6,3.77,00:00.0,0,22,301,11,0,106,---,---,---,---,---,---,---,---,---,41.1939355,-74.3121513
