index, lapIdx, Horizontal (meters),Distance (IMP),TimeStamp (sec), Stroke500mPace (sec/500m),GPS Speed,Split (IMP),Speed (IMP), Cadence (stokes/min),Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP), HRCur (bpm), Power (watts),catch,slip,finish,wash, AverageDriveForce (lbs),driveenergy, PeakDriveForce (lbs),peakforceangle, latitude, longitude,GPSSpeed,GPSDistance,ImpellerSpeed,ImpellerDistance,cum_dist, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state,values, LapIdx
37,0,264.5,0.0,1583289387.4,142.02384686083886,3.49,0.0,0.0,22.5,38,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.800120899999996,-122.259199,3.49,264.5,0.0,0.0,264.5,85.40000009536743,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,1.0,3,37,3.791666515999373,2.4000000953674316,264.5,85.40000009536743,85.40000009536745,0.0,4.0,13,0.0
38,0,273.5,0.0,1583289390.0,141.57515527973155,3.42,0.0,0.0,24.0,39,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.800174299999995,-122.2591232,3.42,273.5,0.0,0.0,273.5,88.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,1.0,3,38,3.46153858850694,2.5999999046325684,273.5,88.0,88.0,0.0,4.0,13,0.0
39,0,282.3,0.0,1583289392.6,142.44947034826848,3.42,0.0,0.0,24.0,40,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8002278,-122.2590492,3.42,282.3,0.0,0.0,282.3,90.59999990463257,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,1.0,3,39,3.384615508762346,2.5999999046325684,282.3,90.59999990463257,90.59999990463257,0.0,4.0,13,0.0
40,0,292.2,0.0,1583289395.4,144.04341620897023,3.49,0.0,0.0,21.5,41,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8002907,-122.2589687,3.49,292.2,0.0,0.0,292.2,93.40000009536743,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,1.0,3,40,3.535714044862873,2.8000001907348633,292.2,93.40000009536743,93.40000009536743,0.0,4.0,13,0.0
41,0,302.1,0.0,1583289398.2,141.38275532154097,3.55,0.0,0.0,21.0,42,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.800355100000004,-122.25889109999999,3.55,302.1,0.0,0.0,302.1,96.20000004768372,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,1.0,3,41,3.5357143459271545,2.799999952316284,302.1,96.20000004768372,96.20000004768372,0.0,4.0,13,0.0
42,0,312.2,0.0,1583289401.0,140.1694340180246,3.55,0.0,0.0,20.5,43,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8004211,-122.2588138,3.55,312.2,0.0,0.0,312.2,99.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,1.0,3,42,3.607142918572123,2.799999952316284,312.2,99.0,99.0,0.0,4.0,13,0.0
43,0,322.0,0.0,1583289403.8,140.4166191438848,3.53,0.0,0.0,21.0,44,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.800486,-122.25873700000001,3.53,322.0,0.0,0.0,322.0,101.79999995231628,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,1.0,3,43,3.5000000596046505,2.799999952316284,322.0,101.79999995231628,101.79999995231628,0.0,4.0,13,0.0
44,0,331.9,0.0,1583289406.6,142.7475864484143,3.51,0.0,0.0,21.5,45,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8005503,-122.2586605,3.51,331.9,0.0,0.0,331.9,104.59999990463257,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,1.0,3,44,3.5357143459271336,2.799999952316284,331.9,104.59999990463257,104.59999990463257,0.0,4.0,13,0.0
45,0,341.7,0.0,1583289409.4,147.06674612137778,3.52,0.0,0.0,21.5,46,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.800614,-122.258583,3.52,341.7,0.0,0.0,341.7,107.40000009536743,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,1.0,3,45,3.4999997615814418,2.8000001907348633,341.7,107.40000009536743,107.40000009536743,0.0,4.0,13,0.0
46,0,350.3,0.0,1583289412.0,144.01501437783077,3.53,0.0,0.0,22.5,47,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8006683,-122.2585129,3.53,350.3,0.0,0.0,350.3,110.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,1.0,3,46,3.307692429017752,2.5999999046325684,350.3,110.0,110.0,0.0,4.0,13,0.0
