index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
0,0.0,17,0.0,0.0,136,0.0,0.0,0.0,4111.760645885606,1.6524574688975804,0.0,0.0,50.458694,14.347101,1458889110.0
1,0.0,17,0.0,0.0,136,0.21243819398049224,0.0,0.0,2400.950267242906,2.228722816909159,0.0,0.0,50.458694,14.347098,1458889111.0
2,0.0,17,0.0,0.0,136,0.6080120452783653,0.0,0.0,1419.175616206863,2.9669650164421157,0.0,0.0,50.458691,14.347095,1458889112.0
3,0.0,15,0.0,0.0,88,2.340981414271572,0.0,0.0,931.3106877628524,4.436225305971906,0.0,0.0,50.458683,14.347074,1458889116.0
4,0.0,15,0.0,0.0,88,3.061313099286045,0.0,0.0,556.0533524134001,5.701814669979055,0.0,0.0,50.458679,14.347066,1458889117.0
5,0.0,15,0.0,0.0,88,3.984115848702241,0.0,0.0,397.52644917821397,5.874685644558622,0.0,0.0,50.458673,14.347057,1458889118.0
6,0.0,17,0.0,0.0,88,6.008136675891384,0.0,0.0,319.1414413069379,6.750702765943038,0.0,0.0,50.45866,14.347037,1458889119.0
7,0.0,17,0.0,0.0,88,8.19662879286605,0.0,0.0,272.6107209912569,8.143199878119706,0.0,0.0,50.458645,14.347017,1458889120.0
8,0.0,17,0.0,0.0,88,10.17449870918031,0.0,0.0,221.90011431002625,8.376607449533434,0.0,0.0,50.45863,14.347002,1458889121.0
9,0.0,17,0.0,0.0,88,12.23189887415797,0.0,0.0,205.32816301784996,8.390524249833154,0.0,0.0,50.458615,14.346985,1458889122.0
10,0.0,19,0.0,0.0,98,15.250446232413273,0.0,0.0,200.7204119949469,8.792855756569253,0.0,0.0,50.458594,14.346958,1458889123.0
11,0.0,19,0.0,0.0,98,18.18376793492459,0.0,0.0,187.6193542719639,9.563759407947433,0.0,0.0,50.458574,14.346931,1458889124.0
12,0.0,19,0.0,0.0,98,20.651764646527695,0.0,0.0,173.40681832466228,9.471373339858424,0.0,0.0,50.458555,14.346913,1458889125.0
13,0.0,17,0.0,0.0,105,23.499350026897357,0.0,0.0,174.9954642488653,9.564923772089678,0.0,0.0,50.458534,14.34689,1458889126.0
14,0.0,17,0.0,0.0,105,26.648863697994106,0.0,0.0,177.1812689649168,10.353465721056764,0.0,0.0,50.458512,14.346862,1458889127.0
15,0.0,17,0.0,0.0,105,29.536530793123312,0.0,0.0,167.0324052641873,10.83971658607233,0.0,0.0,50.458492,14.346836,1458889128.0
16,0.0,17,0.0,0.0,105,32.2936115691014,0.0,0.0,162.80000204252258,10.530848072715827,0.0,0.0,50.458472,14.346813,1458889129.0
17,0.0,17,0.0,0.0,106,35.61892024753738,0.0,0.0,167.57490661412956,10.903258296121393,0.0,0.0,50.458448,14.346785,1458889130.0
18,0.0,17,0.0,0.0,106,38.855615190499826,0.0,0.0,161.85124064984305,11.181972629575833,0.0,0.0,50.458425,14.346757,1458889131.0
19,0.0,17,0.0,0.0,106,41.56756513434153,0.0,0.0,157.81704541874578,10.810812484470693,0.0,0.0,50.458406,14.346733,1458889132.0
20,0.0,17,0.0,0.0,107,44.98281337929529,0.0,0.0,163.2352688466174,10.71815201506557,0.0,0.0,50.458381,14.346705,1458889133.0
21,0.0,17,0.0,0.0,107,48.13473946100049,0.0,0.0,164.64646889430642,11.001472124267274,0.0,0.0,50.458358,14.346679,1458889134.0
22,0.0,17,0.0,0.0,107,50.93423793387086,0.0,0.0,158.54337632137484,10.398677297935805,0.0,0.0,50.458338,14.346655,1458889135.0
23,0.0,18,0.0,0.0,107,54.03966387850938,0.0,0.0,165.94469621906273,10.098903666999213,0.0,0.0,50.458316,14.346628,1458889136.0
24,0.0,18,0.0,0.0,107,57.33612045343845,0.0,0.0,168.9074263052599,10.196250396249606,0.0,0.0,50.458291,14.346603,1458889137.0
25,0.0,18,0.0,0.0,107,60.04807341448052,0.0,0.0,165.43469128489423,10.166092325189853,0.0,0.0,50.458272,14.346579,1458889138.0
26,0.0,18,0.0,0.0,107,62.93574646635174,0.0,0.0,163.94368783538877,9.718801963089842,0.0,0.0,50.458252,14.346553,1458889139.0
27,0.0,18,0.0,0.0,107,66.04594141385478,0.0,0.0,171.4889008950228,10.303100578641487,0.0,0.0,50.458231,14.346524,1458889140.0
28,0.0,18,0.0,0.0,107,69.28880236629416,0.0,0.0,161.76360251414962,10.540739954294793,0.0,0.0,50.458207,14.346498,1458889141.0
29,0.0,18,0.0,0.0,107,71.91432339807321,0.0,0.0,159.939807669544,10.291370254969248,0.0,0.0,50.458188,14.346476,1458889142.0
30,0.0,17,0.0,0.0,108,75.50272428244274,0.0,0.0,165.51010390161963,10.390537553249407,0.0,0.0,50.458162,14.346446,1458889143.0
31,0.0,17,0.0,0.0,108,78.56662683582996,0.0,0.0,165.94595139999515,10.769909994858798,0.0,0.0,50.458141,14.346418,1458889144.0
32,0.0,17,0.0,0.0,108,81.1507594344272,0.0,0.0,159.90579888412478,10.08476566465145,0.0,0.0,50.458122,14.346397,1458889145.0
33,0.0,18,0.0,0.0,109,84.3539484509613,0.0,0.0,171.1568144859883,9.93438529971629,0.0,0.0,50.458098,14.346372,1458889146.0
34,0.0,18,0.0,0.0,109,87.54852814515444,0.0,0.0,171.689768276745,10.27066310946677,0.0,0.0,50.458076,14.346343,1458889147.0
35,0.0,18,0.0,0.0,109,90.10921253421294,0.0,0.0,164.28376589897144,9.996240385349807,0.0,0.0,50.45806,14.346317,1458889148.0
36,0.0,18,0.0,0.0,110,93.12777410216138,0.0,0.0,166.72935047753396,9.971458599529448,0.0,0.0,50.458039,14.34629,1458889149.0
37,0.0,18,0.0,0.0,110,96.36833121530182,0.0,0.0,167.1437182465278,10.62621589137279,0.0,0.0,50.458017,14.34626,1458889150.0
38,0.0,18,0.0,0.0,110,99.34830902898601,0.0,0.0,156.84479627595366,10.569400608252913,0.0,0.0,50.457997,14.346232,1458889151.0
39,0.0,18,0.0,0.0,110,102.5057160444486,0.0,0.0,157.68790761562036,10.355159092072938,0.0,0.0,50.457976,14.346202,1458889152.0
40,0.0,18,0.0,0.0,112,106.04853637127214,0.0,0.0,160.95036800955864,10.638992585936018,0.0,0.0,50.457951,14.346171,1458889153.0
41,0.0,18,0.0,0.0,112,108.98187501454076,0.0,0.0,156.65643651917568,10.584743770881982,0.0,0.0,50.457931,14.346144,1458889154.0
42,0.0,18,0.0,0.0,112,111.90106985341123,0.0,0.0,157.45933040453662,9.982334730841984,0.0,0.0,50.457913,14.346114,1458889155.0
43,0.0,18,0.0,0.0,114,115.30679790789003,0.0,0.0,166.96160884259268,10.331846073854855,0.0,0.0,50.457892,14.346079,1458889156.0
44,0.0,18,0.0,0.0,114,118.38283170077158,0.0,0.0,161.31354017015727,10.442884070417744,0.0,0.0,50.457872,14.346049,1458889157.0
45,0.0,18,0.0,0.0,114,121.02203846753511,0.0,0.0,157.8705733743331,9.809052120008205,0.0,0.0,50.457855,14.346023,1458889158.0
46,0.0,19,0.0,0.0,117,124.47964412532303,0.0,0.0,166.42926505752965,9.919383142253654,0.0,0.0,50.457834,14.345987,1458889159.0
47,0.0,19,0.0,0.0,117,127.73682661646644,0.0,0.0,162.6865068534319,10.395949175352696,0.0,0.0,50.457815,14.345952,1458889160.0
48,0.0,19,0.0,0.0,117,130.32819453026787,0.0,0.0,155.45497195391889,9.766334447498988,0.0,0.0,50.4578,14.345924,1458889161.0
49,0.0,18,0.0,0.0,119,133.74980987464255,0.0,0.0,165.1538013446034,9.676739889022015,0.0,0.0,50.457781,14.345886,1458889162.0
50,0.0,18,0.0,0.0,119,137.10386569105464,0.0,0.0,168.5592199602211,10.314175534003361,0.0,0.0,50.457763,14.345848,1458889163.0
51,0.0,18,0.0,0.0,119,139.617049257062,0.0,0.0,159.7306474193248,10.264743415337774,0.0,0.0,50.457752,14.345817,1458889164.0
52,0.0,18,0.0,0.0,120,142.56840925306136,0.0,0.0,162.36807869705754,10.02054170575851,0.0,0.0,50.457735,14.345785,1458889165.0
53,0.0,18,0.0,0.0,120,145.9795428493979,0.0,0.0,166.32500673181,10.663477696416477,0.0,0.0,50.457717,14.345746,1458889166.0
54,0.0,18,0.0,0.0,120,149.14692499764922,0.0,0.0,156.2967274013017,10.811931300426629,0.0,0.0,50.457701,14.345709,1458889167.0
55,0.0,18,0.0,0.0,120,152.13467824969243,0.0,0.0,154.15068967381447,10.44943034564338,0.0,0.0,50.457686,14.345674,1458889168.0
56,0.0,18,0.0,0.0,124,155.61226580168673,0.0,0.0,159.498327807079,10.569218655563555,0.0,0.0,50.457667,14.345635,1458889169.0
57,0.0,18,0.0,0.0,124,158.78630620370132,0.0,0.0,157.6906222665141,10.953535242863229,0.0,0.0,50.45765,14.345599,1458889170.0
58,0.0,18,0.0,0.0,124,161.65368836786294,0.0,0.0,154.0140036125786,10.617636035270712,0.0,0.0,50.457636,14.345565,1458889171.0
59,0.0,17,0.0,0.0,125,165.00075298099455,0.0,0.0,160.6349973818147,10.569336752006555,0.0,0.0,50.457619,14.345526,1458889172.0
60,0.0,17,0.0,0.0,125,168.3669684399321,0.0,0.0,163.20163368025092,11.23322498990415,0.0,0.0,50.4576,14.345489,1458889173.0
61,0.0,17,0.0,0.0,125,171.17549947272622,0.0,0.0,155.28255632303367,11.250894754209002,0.0,0.0,50.457587,14.345455,1458889174.0
62,0.0,17,0.0,0.0,125,174.10478031222686,0.0,0.0,156.8502702145319,10.821088857723982,0.0,0.0,50.457572,14.345421,1458889175.0
63,0.0,17,0.0,0.0,127,177.75337180429,0.0,0.0,163.08025056954529,11.420479240081864,0.0,0.0,50.457553,14.345379,1458889176.0
64,0.0,17,0.0,0.0,127,180.93952054945726,0.0,0.0,154.52117597302262,11.630081111206007,0.0,0.0,50.457535,14.345344,1458889177.0
65,0.0,17,0.0,0.0,127,183.69684432170772,0.0,0.0,151.73633489559958,11.010864766467932,0.0,0.0,50.45752,14.345313,1458889178.0
66,0.0,17,0.0,0.0,129,187.35451172950883,0.0,0.0,160.2695083248238,11.002323780903783,0.0,0.0,50.4575,14.345272,1458889179.0
67,0.0,17,0.0,0.0,129,190.58072855310203,0.0,0.0,160.39392381960786,11.463846074553633,0.0,0.0,50.457484,14.345234,1458889180.0
68,0.0,17,0.0,0.0,129,193.35209689011955,0.0,0.0,153.93663443109807,10.908809243768141,0.0,0.0,50.457468,14.345204,1458889181.0
69,0.0,17,0.0,0.0,130,196.52614590573762,0.0,0.0,161.76888264510282,10.697672569805757,0.0,0.0,50.457451,14.345168,1458889182.0
70,0.0,17,0.0,0.0,130,199.93729292732536,0.0,0.0,164.96166533773282,10.939765685270016,0.0,0.0,50.457433,14.345129,1458889183.0
71,0.0,17,0.0,0.0,130,202.80865815818038,0.0,0.0,159.42660011053556,10.850075319816604,0.0,0.0,50.457418,14.345096,1458889184.0
72,0.0,18,0.0,0.0,131,205.7357646936602,0.0,0.0,158.8979277215341,10.553023452313854,0.0,0.0,50.457404,14.345061,1458889185.0
73,0.0,18,0.0,0.0,131,209.03329437075752,0.0,0.0,161.41061405966158,10.877376775532575,0.0,0.0,50.457386,14.345024,1458889186.0
74,0.0,18,0.0,0.0,131,212.25951660382006,0.0,0.0,154.857421160752,10.810905941721092,0.0,0.0,50.45737,14.344986,1458889187.0
75,0.0,18,0.0,0.0,131,215.4257415313059,0.0,0.0,152.59718193609928,10.429994700038634,0.0,0.0,50.457355,14.344948,1458889188.0
76,0.0,19,0.0,0.0,130,218.9525405840981,0.0,0.0,156.61129206139367,10.550982732581925,0.0,0.0,50.457337,14.344907,1458889189.0
77,0.0,19,0.0,0.0,130,222.11876710747208,0.0,0.0,153.0560268850079,10.630515942535903,0.0,0.0,50.457322,14.344869,1458889190.0
78,0.0,19,0.0,0.0,130,224.99638341174423,0.0,0.0,151.94623856355267,10.032621641758837,0.0,0.0,50.45731,14.344833,1458889191.0
79,0.0,18,0.0,0.0,129,228.59340459817045,0.0,0.0,160.70611584806673,10.2653379439036,0.0,0.0,50.457295,14.344788,1458889192.0
80,0.0,18,0.0,0.0,129,231.87892934058723,0.0,0.0,158.84334283040246,10.68033491613887,0.0,0.0,50.457279,14.344749,1458889193.0
81,0.0,18,0.0,0.0,129,234.50888694221385,0.0,0.0,154.2275059954707,10.280896643053255,0.0,0.0,50.457267,14.344717,1458889194.0
82,0.0,18,0.0,0.0,129,237.85754441757476,0.0,0.0,162.11296782103378,10.202149973384028,0.0,0.0,50.457252,14.344676,1458889195.0
83,0.0,18,0.0,0.0,129,241.20620269050127,0.0,0.0,163.36425861360254,10.759524218462996,0.0,0.0,50.457237,14.344635,1458889196.0
84,0.0,18,0.0,0.0,129,244.01474956275032,0.0,0.0,154.9015209991089,10.522201162223059,0.0,0.0,50.457224,14.344601,1458889197.0
85,0.0,18,0.0,0.0,129,247.18215430066329,0.0,0.0,158.3952483868446,10.241173739837954,0.0,0.0,50.457208,14.344564,1458889198.0
86,0.0,18,0.0,0.0,129,250.64817326990834,0.0,0.0,162.74176271254612,10.56044446606011,0.0,0.0,50.457192,14.344522,1458889199.0
87,0.0,18,0.0,0.0,129,253.64084616090935,0.0,0.0,157.82164018030832,10.759522706289598,0.0,0.0,50.457179,14.344485,1458889200.0
88,0.0,18,0.0,0.0,129,256.5679633002582,0.0,0.0,154.90154276940166,10.28413431975765,0.0,0.0,50.457165,14.34445,1458889201.0
89,0.0,18,0.0,0.0,132,259.8554162618405,0.0,0.0,162.06193101394095,10.480655845809569,0.0,0.0,50.45715,14.34441,1458889202.0
90,0.0,18,0.0,0.0,132,263.3214383600977,0.0,0.0,159.02312710068065,10.760637818181193,0.0,0.0,50.457134,14.344368,1458889203.0
91,0.0,18,0.0,0.0,132,266.07437474954486,0.0,0.0,154.88549050974132,10.520416569372948,0.0,0.0,50.457122,14.344334,1458889204.0
92,0.0,18,0.0,0.0,132,269.36182992962375,0.0,0.0,158.4221171924569,10.599330442002056,0.0,0.0,50.457107,14.344294,1458889205.0
93,0.0,18,0.0,0.0,132,272.70892002753004,0.0,0.0,157.24263676714452,11.115248855728494,0.0,0.0,50.45709,14.344255,1458889206.0
94,0.0,18,0.0,0.0,132,275.63604111589996,0.0,0.0,149.94416124185224,10.915466695328062,0.0,0.0,50.457076,14.34422,1458889207.0
95,0.0,18,0.0,0.0,131,279.2204340231008,0.0,0.0,152.68853940803265,10.835168632450687,0.0,0.0,50.457059,14.344177,1458889208.0
96,0.0,18,0.0,0.0,131,282.74724803313757,0.0,0.0,153.82009484144982,11.313586367879221,0.0,0.0,50.457041,14.344136,1458889209.0
97,0.0,18,0.0,0.0,131,285.7350299726158,0.0,0.0,147.3155030131343,10.994845460178906,0.0,0.0,50.457026,14.344101,1458889210.0
98,0.0,18,0.0,0.0,131,288.96167297620605,0.0,0.0,151.58618397166148,10.316279530415498,0.0,0.0,50.457011,14.344062,1458889211.0
99,0.0,18,0.0,0.0,131,292.60642066771874,0.0,0.0,161.55695100669107,10.634348137082373,0.0,0.0,50.456994,14.344018,1458889212.0
100,0.0,18,0.0,0.0,131,295.71270221336914,0.0,0.0,156.7248547050042,10.75355913363525,0.0,0.0,50.456979,14.343981,1458889213.0
101,0.0,18,0.0,0.0,131,298.2216673287608,0.0,0.0,154.9874461055062,10.118059965867605,0.0,0.0,50.456967,14.343951,1458889214.0
102,0.0,18,0.0,0.0,131,301.68655217823937,0.0,0.0,164.72195977183588,10.198035165191124,0.0,0.0,50.45695,14.34391,1458889215.0
103,0.0,18,0.0,0.0,131,305.0920116766589,0.0,0.0,163.43017450611342,10.757842950218564,0.0,0.0,50.456934,14.343869,1458889216.0
104,0.0,18,0.0,0.0,131,307.7835106165202,0.0,0.0,154.9257294774698,10.443044773992082,0.0,0.0,50.45692,14.343838,1458889217.0
105,0.0,18,0.0,0.0,132,311.0097549611558,0.0,0.0,159.59585568544364,10.045113525005938,0.0,0.0,50.456904,14.3438,1458889218.0
106,0.0,18,0.0,0.0,132,314.35843175408866,0.0,0.0,165.91815139945683,10.480976101020353,0.0,0.0,50.456889,14.343759,1458889219.0
107,0.0,18,0.0,0.0,132,317.35111933922747,0.0,0.0,159.0182680126913,10.565973840731289,0.0,0.0,50.456876,14.343722,1458889220.0
108,0.0,18,0.0,0.0,132,320.1596819641678,0.0,0.0,159.61547412364948,10.315794003943687,0.0,0.0,50.456863,14.343688,1458889221.0
109,0.0,17,0.0,0.0,132,323.5049747680507,0.0,0.0,165.3200490753174,10.72474281363483,0.0,0.0,50.456847,14.343648,1458889222.0
110,0.0,17,0.0,0.0,132,326.67239678035264,0.0,0.0,160.92417844405486,11.052945819105442,0.0,0.0,50.456831,14.343611,1458889223.0
111,0.0,17,0.0,0.0,132,329.480614538229,0.0,0.0,157.78654997310412,10.848285092879536,0.0,0.0,50.456817,14.343578,1458889224.0
112,0.0,17,0.0,0.0,130,332.8863858490337,0.0,0.0,162.67141462858837,10.46891328063343,0.0,0.0,50.4568,14.343538,1458889225.0
113,0.0,17,0.0,0.0,130,336.0038714747829,0.0,0.0,168.56629098432708,10.088987113215163,0.0,0.0,50.456783,14.343503,1458889226.0
114,0.0,17,0.0,0.0,130,338.87337864963,0.0,0.0,174.91407834602376,9.298948574610343,0.0,0.0,50.45677,14.343468,1458889227.0
115,0.0,17,0.0,0.0,130,341.50335726124996,0.0,0.0,191.73238399942167,9.518060292368364,0.0,0.0,50.456758,14.343436,1458889228.0
116,0.0,16,0.0,0.0,130,343.77334628195047,0.0,0.0,190.14624167209567,9.325458817992313,0.0,0.0,50.456747,14.343409,1458889229.0
117,0.0,16,0.0,0.0,130,345.9253933857445,0.0,0.0,187.50249170014925,8.907826137834915,0.0,0.0,50.456736,14.343384,1458889230.0
118,0.0,20,0.0,0.0,127,349.1516464611074,0.0,0.0,190.82198821382224,9.20782547203721,0.0,0.0,50.45672,14.343346,1458889231.0
119,0.0,20,0.0,0.0,127,352.2065347977518,0.0,0.0,178.54846287819086,9.277265002203315,0.0,0.0,50.456707,14.343308,1458889232.0
120,0.0,20,0.0,0.0,127,354.60457281508155,0.0,0.0,165.82192794907732,8.168824563308865,0.0,0.0,50.456697,14.343278,1458889233.0
121,0.0,23,0.0,0.0,122,357.7751470238899,0.0,0.0,174.05363447604523,7.987852987700717,0.0,0.0,50.456683,14.343239,1458889234.0
122,0.0,23,0.0,0.0,122,361.0018071684122,0.0,0.0,172.71443860565316,8.699868534383395,0.0,0.0,50.456668,14.3432,1458889235.0
123,0.0,23,0.0,0.0,122,363.515035123032,0.0,0.0,163.36688171089025,8.789085659446187,0.0,0.0,50.456657,14.343169,1458889236.0
124,0.0,18,0.0,0.0,121,366.6812945235908,0.0,0.0,165.34667647109066,9.057038998281357,0.0,0.0,50.456642,14.343131,1458889237.0
125,0.0,18,0.0,0.0,121,369.90755205921164,0.0,0.0,168.68834404632076,10.055725515626248,0.0,0.0,50.456626,14.343093,1458889238.0
126,0.0,18,0.0,0.0,121,372.89489453473334,0.0,0.0,158.5096990685397,10.557924721275553,0.0,0.0,50.456612,14.343057,1458889239.0
127,0.0,18,0.0,0.0,121,375.8220368300035,0.0,0.0,157.8593057505063,10.403134843985638,0.0,0.0,50.456598,14.343022,1458889240.0
128,0.0,18,0.0,0.0,124,379.2869406574625,0.0,0.0,160.20811915460428,10.761212696386753,0.0,0.0,50.456581,14.342981,1458889241.0
129,0.0,18,0.0,0.0,124,382.51818160550414,0.0,0.0,154.8772163221229,11.090899245715823,0.0,0.0,50.456564,14.342944,1458889242.0
130,0.0,18,0.0,0.0,124,385.5122543251901,0.0,0.0,150.27335743857415,10.493778377397302,0.0,0.0,50.456548,14.34291,1458889243.0
131,0.0,18,0.0,0.0,128,389.03671357931347,0.0,0.0,158.8242677448309,10.610142478152927,0.0,0.0,50.456531,14.342868,1458889244.0
132,0.0,18,0.0,0.0,128,392.4583856985773,0.0,0.0,157.08240205995884,11.144276588825525,0.0,0.0,50.456512,14.34283,1458889245.0
133,0.0,18,0.0,0.0,128,395.02760822355845,0.0,0.0,151.46405457443896,10.908103013961194,0.0,0.0,50.4565,14.342799,1458889246.0
134,0.0,17,0.0,0.0,129,398.43339532273353,0.0,0.0,156.49272205970757,10.613391307703413,0.0,0.0,50.456483,14.342759,1458889247.0
135,0.0,17,0.0,0.0,129,402.0178206592231,0.0,0.0,162.68010750242726,11.390114319118801,0.0,0.0,50.456466,14.342716,1458889248.0
136,0.0,17,0.0,0.0,129,405.0118973903929,0.0,0.0,153.13742742554143,11.150878655204531,0.0,0.0,50.45645,14.342682,1458889249.0
137,0.0,17,0.0,0.0,129,407.82596836361023,0.0,0.0,158.25711470093768,10.560542348174588,0.0,0.0,50.456435,14.34265,1458889250.0
138,0.0,17,0.0,0.0,131,411.35281390337536,0.0,0.0,167.10371723077031,10.934935854313629,0.0,0.0,50.456417,14.342609,1458889251.0
139,0.0,17,0.0,0.0,131,414.2304734176066,0.0,0.0,161.38237168138463,11.138912743824664,0.0,0.0,50.456405,14.342573,1458889252.0
140,0.0,17,0.0,0.0,131,416.97858898580375,0.0,0.0,156.61552057951158,10.443544011344008,0.0,0.0,50.456392,14.34254,1458889253.0
141,0.0,18,0.0,0.0,131,420.5030565173372,0.0,0.0,165.26667665652678,10.813434151634425,0.0,0.0,50.456375,14.342498,1458889254.0
142,0.0,18,0.0,0.0,131,423.7886264114809,0.0,0.0,157.7170071969439,11.357868346531802,0.0,0.0,50.456359,14.342459,1458889255.0
143,0.0,18,0.0,0.0,131,426.4798803548642,0.0,0.0,148.5488479894866,10.742400576644933,0.0,0.0,50.456347,14.342426,1458889256.0
144,0.0,18,0.0,0.0,131,430.0816491686035,0.0,0.0,155.14843770489892,10.748488889210376,0.0,0.0,50.456327,14.342386,1458889257.0
145,0.0,18,0.0,0.0,131,433.80806988609953,0.0,0.0,155.0605563112887,11.228454542032683,0.0,0.0,50.456306,14.342345,1458889258.0
146,0.0,18,0.0,0.0,131,436.61665738230465,0.0,0.0,148.43241876499155,10.778713911488586,0.0,0.0,50.456293,14.342311,1458889259.0
147,0.0,18,0.0,0.0,128,439.9113597452965,0.0,0.0,154.62574481081975,10.325646485450306,0.0,0.0,50.456279,14.34227,1458889260.0
148,0.0,18,0.0,0.0,128,443.32256216791325,0.0,0.0,161.41039391723686,10.882815938140418,0.0,0.0,50.456261,14.342231,1458889261.0
149,0.0,18,0.0,0.0,128,446.24972003583645,0.0,0.0,153.14663742732156,10.840519317255328,0.0,0.0,50.456247,14.342196,1458889262.0
150,0.0,18,0.0,0.0,128,449.29653961427505,0.0,0.0,153.74417201708783,10.318877268206332,0.0,0.0,50.456232,14.34216,1458889263.0
151,0.0,18,0.0,0.0,128,452.94088128951535,0.0,0.0,161.51627966366667,10.723544965548813,0.0,0.0,50.456214,14.342117,1458889264.0
152,0.0,18,0.0,0.0,128,456.1721387211796,0.0,0.0,155.4212410188154,10.84318535899998,0.0,0.0,50.456197,14.34208,1458889265.0
153,0.0,18,0.0,0.0,128,458.80087807022284,0.0,0.0,153.70637054390224,10.20797667793075,0.0,0.0,50.456184,14.342049,1458889266.0
154,0.0,18,0.0,0.0,128,462.3350374841597,0.0,0.0,163.27101043147317,10.207979043913843,0.0,0.0,50.456165,14.342009,1458889267.0
155,0.0,18,0.0,0.0,128,465.5613176527751,0.0,0.0,163.27097258887494,10.685706530440555,0.0,0.0,50.456149,14.341971,1458889268.0
156,0.0,18,0.0,0.0,128,468.25284630641147,0.0,0.0,155.97159269897637,10.242625584739011,0.0,0.0,50.456135,14.34194,1458889269.0
157,0.0,18,0.0,0.0,128,471.48410728705034,0.0,0.0,162.71869481882797,10.365913074395657,0.0,0.0,50.456118,14.341903,1458889270.0
158,0.0,18,0.0,0.0,128,474.8294378658836,0.0,0.0,160.78339213391823,10.88151459376675,0.0,0.0,50.456102,14.341863,1458889271.0
159,0.0,18,0.0,0.0,128,477.6989758612682,0.0,0.0,153.16495257207873,10.881517019051287,0.0,0.0,50.456089,14.341828,1458889272.0
160,0.0,18,0.0,0.0,128,481.1101872643685,0.0,0.0,153.16491843450484,10.724040178724362,0.0,0.0,50.456071,14.341789,1458889273.0
161,0.0,18,0.0,0.0,128,484.57511819706156,0.0,0.0,155.4140639992379,11.081555418721818,0.0,0.0,50.456054,14.341748,1458889274.0
162,0.0,18,0.0,0.0,128,487.8063828156272,0.0,0.0,150.40006602781625,11.000049738481538,0.0,0.0,50.456037,14.341711,1458889275.0
163,0.0,18,0.0,0.0,128,490.9154981339701,0.0,0.0,151.51446641519783,10.641542407078429,0.0,0.0,50.456023,14.341673,1458889276.0
164,0.0,18,0.0,0.0,128,494.3213089893509,0.0,0.0,156.61890005325267,10.956520943224874,0.0,0.0,50.456006,14.341633,1458889277.0
165,0.0,18,0.0,0.0,128,497.61026187209075,0.0,0.0,152.11641316646907,11.037956714178224,0.0,0.0,50.455989,14.341595,1458889278.0
166,0.0,18,0.0,0.0,128,500.5374318076791,0.0,0.0,150.9941296042444,10.520758058351946,0.0,0.0,50.455975,14.34156,1458889279.0
167,0.0,18,0.0,0.0,129,504.24116423046445,0.0,0.0,158.41697503380723,10.679370242391444,0.0,0.0,50.455957,14.341516,1458889280.0
168,0.0,18,0.0,0.0,129,507.4724332052374,0.0,0.0,156.06413382419152,11.157496281899885,0.0,0.0,50.45594,14.341479,1458889281.0
169,0.0,18,0.0,0.0,129,510.1024460768788,0.0,0.0,149.37640350106113,10.729355763972642,0.0,0.0,50.455928,14.341447,1458889282.0
170,0.0,18,0.0,0.0,130,513.629317235678,0.0,0.0,155.33706807104397,10.691255094575892,0.0,0.0,50.45591,14.341406,1458889283.0
171,0.0,18,0.0,0.0,130,517.273676230529,0.0,0.0,155.89064632011582,11.289162976993627,0.0,0.0,50.455892,14.341363,1458889284.0
172,0.0,18,0.0,0.0,130,520.3351978764234,0.0,0.0,147.63421079695584,10.933074509517189,0.0,0.0,50.455875,14.341329,1458889285.0
173,0.0,18,0.0,0.0,132,523.5093158471012,0.0,0.0,152.44263315098067,10.581852618469828,0.0,0.0,50.455858,14.341293,1458889286.0
174,0.0,18,0.0,0.0,132,527.0361905423691,0.0,0.0,157.50235112494622,10.811385830178157,0.0,0.0,50.45584,14.341252,1458889287.0
175,0.0,18,0.0,0.0,132,530.0289289999536,0.0,0.0,154.15846708702674,10.773638366682164,0.0,0.0,50.455827,14.341215,1458889288.0
176,0.0,18,0.0,0.0,132,533.1464551582336,0.0,0.0,154.6985902015134,10.413976159423003,0.0,0.0,50.45581,14.34118,1458889289.0
177,0.0,18,0.0,0.0,132,536.5522766216906,0.0,0.0,160.04133686810843,10.649049472220742,0.0,0.0,50.455793,14.34114,1458889290.0
178,0.0,18,0.0,0.0,132,539.6697733971243,0.0,0.0,156.50849129909258,10.84104689687159,0.0,0.0,50.45578,14.341101,1458889291.0
179,0.0,18,0.0,0.0,132,542.6571547815036,0.0,0.0,153.7366900559777,10.562088254568774,0.0,0.0,50.455766,14.341065,1458889292.0
180,0.0,18,0.0,0.0,132,546.0025032082847,0.0,0.0,157.79707823836137,10.833425863163527,0.0,0.0,50.45575,14.341025,1458889293.0
181,0.0,18,0.0,0.0,132,549.408025503541,0.0,0.0,153.84483982428569,11.112389468566727,0.0,0.0,50.455734,14.340984,1458889294.0
182,0.0,18,0.0,0.0,132,552.3954090035437,0.0,0.0,149.98274415967109,10.840464404721775,0.0,0.0,50.45572,14.340948,1458889295.0
183,0.0,18,0.0,0.0,132,555.9199121918697,0.0,0.0,153.74495081047615,10.72098531214382,0.0,0.0,50.455703,14.340906,1458889296.0
