index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
11,1458071413.725,110.5397,115.54335,226.8992,7.920673,25.0,137.0,0.3333333,,0.0,24.861999988555908,0.0,0.0,0.0,0.0,0.0,0.0,4.327380156452102,0.0,0.0,0.0,1.0,4.0,11,544.55808,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,110.5397,0.0,0.0,0.0,226.8992,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
12,1458071416.017,120.3993,115.8203,225.2755,8.598724,25.0,138.0,0.3333333,,0.0,27.15400004386902,0.0,0.0,0.0,0.0,0.0,0.0,4.317032506391366,0.0,0.0,0.0,1.0,4.0,12,540.6612,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,120.3993,0.0,0.0,0.0,225.2755,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
13,1458071418.431,131.0606,113.40010000000001,240.0092,9.356301,25.0,140.0,0.3333333,,0.0,29.568000078201294,0.0,0.0,0.0,0.0,0.0,0.0,4.409167187683256,0.0,0.0,0.0,1.0,4.0,13,576.02208,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,131.0606,0.0,0.0,0.0,0.0,240.0092,0.0,124.30000000000001,169.5,203.4,237.3,271.2
14,1458071420.723,141.1446,113.37395000000001,240.1752,10.06983,26.0,142.0,0.3333333,,0.0,31.860000133514404,0.0,0.0,0.0,0.0,0.0,0.0,4.4101841737012775,0.0,0.0,0.0,1.0,4.0,14,554.2504615384615,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.1446,0.0,0.0,0.0,0.0,240.1752,0.0,124.30000000000001,169.5,203.4,237.3,271.2
15,1458071423.113,151.5932,114.46244999999999,233.3883,10.80319,25.0,143.0,0.3333333,,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,4.368244782459226,0.0,0.0,0.0,1.0,4.0,15,560.1319199999999,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,151.5932,0.0,0.0,0.0,233.3883,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
16,1458071425.524,162.1834,113.99865000000001,236.2484,11.55123,25.0,144.0,0.3333333,,0.0,36.66100001335144,0.0,0.0,0.0,0.0,0.0,0.0,4.386016851953948,0.0,0.0,0.0,1.0,4.0,16,566.99616,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,162.1834,0.0,0.0,0.0,236.2484,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
17,1458071427.821,172.4064,112.27595,247.2907,12.28443,26.0,144.0,0.3333333,,0.0,38.95800018310547,0.0,0.0,0.0,0.0,0.0,0.0,4.4533134656175255,0.0,0.0,0.0,1.0,4.0,17,570.6708461538461,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,172.4064,0.0,0.0,0.0,0.0,247.2907,0.0,124.30000000000001,169.5,203.4,237.3,271.2
18,1458071430.224,182.9909,113.49095,239.4332,13.03441,25.0,145.0,0.3333333,,0.0,41.361000061035156,0.0,0.0,0.0,0.0,0.0,0.0,4.405637630137028,0.0,0.0,0.0,1.0,4.0,18,574.63968,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,182.9909,0.0,0.0,0.0,0.0,239.4332,0.0,124.30000000000001,169.5,203.4,237.3,271.2
19,1458071432.623,193.4878,114.3417,234.1284,13.77229,25.0,145.0,0.3333333,,0.0,43.75999999046326,0.0,0.0,0.0,0.0,0.0,0.0,4.372857846262562,0.0,0.0,0.0,1.0,4.0,19,561.90816,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,193.4878,0.0,0.0,0.0,234.1284,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
20,1458071435.123,204.4913,113.78625000000001,237.5737,14.55104,24.0,146.0,0.3333333,,0.0,46.25999999046326,0.0,0.0,0.0,0.0,0.0,0.0,4.394204044864823,0.0,0.0,0.0,1.0,4.0,20,593.93425,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,204.4913,0.0,0.0,0.0,0.0,237.5737,0.0,124.30000000000001,169.5,203.4,237.3,271.2
