index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
221,275,0.0,21.0,3.0,750.0,167.0,2419.0,0.0,162.0,129.0,11.0,2180.0,0,1459446065.0,603.0,0.0,3.875968992248062,0.0,0.0,1.0,4.0,220,462.85714285714283,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2419.0,0.0,162.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
222,276,0.0,21.0,3.0,671.0,167.0,2430.0,0.0,161.0,129.5,11.0,2101.0,0,1459446068.0,606.0,0.0,3.861003861003861,0.0,0.0,1.0,4.0,221,460.0,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2430.0,0.0,161.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
223,277,0.0,22.0,2.0,672.0,167.0,2441.0,0.0,159.0,130.0,10.0,2023.0,0,1459446071.0,609.0,0.0,3.8461538461538463,0.0,0.0,1.0,4.0,223,433.6363636363636,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2441.0,0.0,159.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
224,278,0.0,22.0,3.0,750.0,167.0,2451.0,0.0,157.0,130.5,11.0,2032.0,0,1459446073.0,611.0,0.0,3.8314176245210727,0.0,0.0,1.0,4.0,223,428.1818181818182,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2451.0,0.0,157.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
225,279,0.0,22.0,2.0,670.0,167.0,2462.0,0.0,157.0,130.5,10.0,2103.0,0,1459446076.0,614.0,0.0,3.8314176245210727,0.0,0.0,1.0,4.0,224,428.1818181818182,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2462.0,0.0,157.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
226,280,0.0,22.0,3.0,672.0,167.0,2472.0,0.0,163.0,129.0,11.0,2032.0,0,1459446079.0,617.0,0.0,3.875968992248062,0.0,0.0,1.0,4.0,225,444.54545454545456,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2472.0,0.0,163.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
227,281,0.0,22.0,3.0,669.0,167.0,2483.0,0.0,163.0,129.0,10.0,2104.0,0,1459446082.0,620.0,0.0,3.875968992248062,0.0,0.0,1.0,4.0,227,444.54545454545456,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,2483.0,0.0,163.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
228,282,0.0,21.0,3.0,669.0,166.0,2493.0,0.0,160.0,129.5,12.0,2402.0,0,1459446084.0,622.0,0.0,3.861003861003861,0.0,0.0,1.0,4.0,227,457.14285714285717,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2493.0,0.0,160.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
229,283,0.0,20.0,3.0,678.0,166.0,2505.0,0.0,154.0,131.5,12.0,2397.0,0,1459446087.0,625.0,0.0,3.802281368821293,0.0,0.0,1.0,4.0,228,462.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2505.0,0.0,154.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
230,284,0.0,20.0,3.0,675.0,166.0,2517.0,0.0,150.0,132.5,11.0,2247.0,0,1459446090.0,628.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,229,450.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2517.0,0.0,150.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
231,285,0.0,20.0,2.0,680.0,166.0,2528.0,0.0,147.0,133.5,11.0,2251.0,0,1459446093.0,631.0,0.0,3.745318352059925,0.0,0.0,1.0,4.0,230,441.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2528.0,0.0,147.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
232,286,0.0,21.0,2.0,672.0,166.0,2539.0,0.0,149.0,133.0,11.0,2406.0,0,1459446096.0,634.0,0.0,3.7593984962406015,0.0,0.0,1.0,4.0,231,425.7142857142857,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2539.0,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
233,287,0.0,20.0,3.0,672.0,166.0,2550.0,0.0,152.0,132.0,11.0,2250.0,0,1459446099.0,637.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,232,456.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2550.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
234,288,0.0,20.0,3.0,671.0,166.0,2561.0,0.0,151.0,132.5,12.0,2258.0,0,1459446102.0,640.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,233,453.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2561.0,0.0,151.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
235,289,0.0,20.0,2.0,673.0,166.0,2573.0,0.0,153.0,131.5,11.0,2398.0,0,1459446105.0,643.0,0.0,3.802281368821293,0.0,0.0,1.0,4.0,234,459.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2573.0,0.0,153.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
236,290,0.0,20.0,3.0,679.0,166.0,2584.0,0.0,151.0,132.5,11.0,2242.0,0,1459446108.0,646.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,235,453.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2584.0,0.0,151.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
237,291,0.0,20.0,4.0,828.0,166.0,2595.0,0.0,152.0,132.0,12.0,2251.0,0,1459446111.0,649.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,236,456.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2595.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
238,292,0.0,20.0,3.0,678.0,166.0,2607.0,0.0,150.0,132.5,11.0,2244.0,0,1459446114.0,652.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,237,450.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2607.0,0.0,150.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
239,293,0.0,21.0,3.0,678.0,166.0,2618.0,0.0,151.0,132.5,11.0,2179.0,0,1459446117.0,655.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,238,431.42857142857144,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2618.0,0.0,151.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
240,294,0.0,20.0,3.0,743.0,166.0,2629.0,0.0,152.0,132.0,11.0,2180.0,0,1459446120.0,658.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,239,456.0,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,2629.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
241,295,0.0,21.0,2.0,671.0,165.0,2640.0,0.0,147.0,133.5,10.0,2102.0,0,1459446123.0,661.0,0.0,3.745318352059925,0.0,0.0,1.0,4.0,240,420.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2640.0,0.0,147.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
242,296,0.0,21.0,3.0,671.0,165.0,2650.0,0.0,145.0,134.0,11.0,2259.0,0,1459446126.0,664.0,0.0,3.7313432835820897,0.0,0.0,1.0,4.0,241,414.2857142857143,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2650.0,0.0,145.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
243,297,0.0,22.0,2.0,522.0,165.0,2661.0,0.0,156.0,131.0,10.0,2025.0,0,1459446129.0,667.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,243,425.45454545454544,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2661.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
244,298,0.0,22.0,3.0,672.0,165.0,2671.0,0.0,154.0,131.5,10.0,2102.0,0,1459446131.0,669.0,0.0,3.802281368821293,0.0,0.0,1.0,4.0,243,420.0,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2671.0,0.0,154.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
245,299,0.0,22.0,3.0,678.0,165.0,2681.0,0.0,152.0,132.0,11.0,2171.0,0,1459446134.0,672.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,244,414.54545454545456,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,2681.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
246,300,0.0,21.0,3.0,750.0,164.0,2692.0,0.0,152.0,132.0,11.0,2024.0,0,1459446137.0,675.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,245,434.2857142857143,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,2692.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
247,301,0.0,21.0,2.0,681.0,163.0,2703.0,0.0,145.0,134.0,10.0,2092.0,0,1459446140.0,678.0,0.0,3.7313432835820897,0.0,0.0,1.0,4.0,247,414.2857142857143,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2703.0,0.0,145.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
248,302,0.0,22.0,3.0,679.0,163.0,2713.0,0.0,150.0,132.5,11.0,2172.0,0,1459446142.0,680.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,247,409.09090909090907,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2713.0,0.0,150.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
249,303,0.0,22.0,2.0,534.0,162.0,2724.0,0.0,156.0,131.0,10.0,2093.0,0,1459446145.0,683.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,248,425.45454545454544,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2724.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
250,304,0.0,22.0,3.0,680.0,162.0,2734.0,0.0,155.0,131.0,11.0,2249.0,0,1459446148.0,686.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,249,422.72727272727275,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2734.0,0.0,155.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
251,305,0.0,21.0,3.0,673.0,162.0,2745.0,0.0,153.0,132.0,10.0,2029.0,0,1459446151.0,689.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,250,437.14285714285717,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2745.0,0.0,153.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
252,306,0.0,22.0,3.0,672.0,162.0,2755.0,0.0,156.0,131.0,11.0,2103.0,0,1459446154.0,692.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,252,425.45454545454544,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2755.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
253,307,0.0,22.0,2.0,524.0,162.0,2766.0,0.0,156.0,131.0,10.0,2171.0,0,1459446156.0,694.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,252,425.45454545454544,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2766.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
254,308,0.0,22.0,3.0,677.0,162.0,2776.0,0.0,159.0,130.0,10.0,1947.0,0,1459446159.0,697.0,0.0,3.8461538461538463,0.0,0.0,1.0,4.0,253,433.6363636363636,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2776.0,0.0,159.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
255,309,0.0,22.0,3.0,679.0,161.0,2786.0,0.0,156.0,131.0,11.0,2174.0,0,1459446162.0,700.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,255,425.45454545454544,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2786.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
256,310,0.0,21.0,3.0,748.0,162.0,2797.0,0.0,150.0,132.5,11.0,2033.0,0,1459446165.0,703.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,256,428.57142857142856,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2797.0,0.0,150.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
257,311,0.0,21.0,3.0,820.0,161.0,2808.0,0.0,151.0,132.5,10.0,2102.0,0,1459446167.0,705.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,256,431.42857142857144,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2808.0,0.0,151.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
258,312,0.0,21.0,3.0,672.0,162.0,2818.0,0.0,150.0,132.5,12.0,2250.0,0,1459446170.0,708.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,257,428.57142857142856,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2818.0,0.0,150.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
259,313,0.0,22.0,2.0,523.0,162.0,2830.0,0.0,153.0,132.0,9.0,2031.0,0,1459446173.0,711.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,258,417.27272727272725,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2830.0,0.0,153.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
260,314,0.0,22.0,3.0,673.0,162.0,2839.0,0.0,148.0,133.0,11.0,2100.0,0,1459446176.0,714.0,0.0,3.7593984962406015,0.0,0.0,1.0,4.0,260,403.6363636363636,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2839.0,0.0,148.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
261,315,0.0,22.0,2.0,672.0,161.0,2850.0,0.0,145.0,134.0,10.0,2180.0,0,1459446178.0,716.0,0.0,3.7313432835820897,0.0,0.0,1.0,4.0,260,395.45454545454544,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2850.0,0.0,145.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
262,316,0.0,21.0,3.0,748.0,161.0,2860.0,0.0,142.0,135.0,11.0,2173.0,0,1459446181.0,719.0,0.0,3.7037037037037037,0.0,0.0,1.0,4.0,261,405.7142857142857,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2860.0,0.0,142.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
263,317,0.0,21.0,2.0,649.0,160.0,2871.0,0.0,141.0,135.5,10.0,2101.0,0,1459446184.0,722.0,0.0,3.690036900369004,0.0,0.0,1.0,4.0,262,402.85714285714283,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,2871.0,0.0,141.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
264,318,0.0,22.0,3.0,679.0,160.0,2881.0,0.0,156.0,131.0,11.0,2025.0,0,1459446187.0,725.0,0.0,3.816793893129771,0.0,0.0,1.0,4.0,263,425.45454545454544,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,2881.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
265,319,0.0,22.0,3.0,748.0,160.0,2892.0,0.0,158.0,130.5,10.0,2025.0,0,1459446190.0,728.0,0.0,3.8314176245210727,0.0,0.0,1.0,4.0,265,430.90909090909093,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,2892.0,0.0,158.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
266,320,0.0,22.0,3.0,678.0,161.0,2902.0,0.0,146.0,134.0,10.0,2094.0,0,1459446192.0,730.0,0.0,3.7313432835820897,0.0,0.0,1.0,4.0,265,398.1818181818182,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2902.0,0.0,146.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
267,321,0.0,22.0,3.0,681.0,161.0,2912.0,0.0,149.0,133.0,10.0,1875.0,0,1459446195.0,733.0,0.0,3.7593984962406015,0.0,0.0,1.0,4.0,266,406.3636363636364,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2912.0,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
268,322,0.0,22.0,3.0,670.0,161.0,2922.0,0.0,154.0,131.5,11.0,2251.0,0,1459446198.0,736.0,0.0,3.802281368821293,0.0,0.0,1.0,4.0,268,420.0,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,2922.0,0.0,154.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
269,323,0.0,21.0,3.0,679.0,162.0,2933.0,0.0,151.0,132.5,11.0,2024.0,0,1459446201.0,739.0,0.0,3.7735849056603774,0.0,0.0,1.0,4.0,269,431.42857142857144,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2933.0,0.0,151.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
270,324,0.0,22.0,2.0,673.0,162.0,2944.0,0.0,152.0,132.0,10.0,2102.0,0,1459446203.0,741.0,0.0,3.787878787878788,0.0,0.0,1.0,4.0,269,414.54545454545456,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2944.0,0.0,152.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
271,325,0.0,21.0,3.0,678.0,162.0,2954.0,0.0,149.0,133.0,11.0,2240.0,0,1459446206.0,744.0,0.0,3.7593984962406015,0.0,0.0,1.0,4.0,270,425.7142857142857,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2954.0,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
272,326,0.0,21.0,3.0,682.0,163.0,2965.0,0.0,149.0,133.0,10.0,2023.0,0,1459446209.0,747.0,0.0,3.7593984962406015,0.0,0.0,1.0,4.0,271,425.7142857142857,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2965.0,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
273,327,0.0,22.0,3.0,681.0,163.0,2975.0,0.0,143.0,135.0,10.0,2093.0,0,1459446212.0,750.0,0.0,3.7037037037037037,0.0,0.0,1.0,4.0,272,390.0,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,2975.0,0.0,143.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
274,328,0.0,21.0,3.0,828.0,162.0,2985.0,0.0,139.0,136.0,11.0,2250.0,0,1459446215.0,753.0,0.0,3.676470588235294,0.0,0.0,1.0,4.0,274,397.14285714285717,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2985.0,0.0,139.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
275,329,0.0,21.0,2.0,525.0,162.0,2996.0,0.0,123.0,141.5,4.0,520.0,0,1459446218.0,756.0,0.0,3.5335689045936394,0.0,0.0,1.0,4.0,275,351.42857142857144,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,2996.0,123.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
