index,index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min), HRCur (bpm), Stroke500mPace (sec/500m), Power (watts), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), PeakDriveForce (lbs), lapIdx, ElapsedTime (sec), latitude, longitude,GPS Speed,catch,slip,finish,wash,driveenergy,peakforceangle, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
356,1344,1617103681.238,2800.41,18.0,142.0,149.7,3.6,5.3,510.0,100.0,1.1465260261407932,4.7209895194032665,622,896.2389998435974,52.2298897,6.8442638,3.34,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.3400133600534403,5.1,21.0,1.0,4.0,277,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2800.41,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
357,158,1617103681.953,2802.36,20.5,142.0,166.666,90.3,2.0,1350.0,1620.0,37.475664423072594,76.54747292175297,622,896.9539999961853,52.2299005,6.8442413,3.0,-50.0,7.0,40.0,18.0,264.2926829268293,-27.0,0.0,0.0,3.000012000048,166.7,340.5,1.0,4.0,278,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2802.36,90.3,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
358,1348,1617103685.0,2811.02,20.5,142.0,166.666,3.6,8.7,510.0,100.0,1.1465260261407932,4.7209895194032665,622,900.0009999275208,52.2299496,6.8441426,3.0,13.0,11.0,33.0,17.0,10.536585365853659,15.0,0.0,0.0,3.000012000048,5.1,21.0,1.0,4.0,279,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2811.02,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
359,159,1617103685.539,2812.4,17.0,142.0,182.481,141.7,1.4,1370.0,1150.0,45.950964655525134,99.81520698166906,622,900.539999961853,52.2299576,6.8441273,2.74,-57.0,6.0,46.0,24.0,500.11764705882354,-27.0,0.0,0.0,2.7400112888465102,204.4,443.99999999999994,1.0,4.0,279,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2812.4,0.0,141.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
360,160,1617103688.73,2822.36,19.0,142.0,170.068,168.8,10.0,1270.0,1800.0,58.18057560102693,118.24954700981516,622,903.7309999465942,52.2300191,6.8440212,2.94,-60.0,5.0,49.0,13.0,533.0526315789474,-15.0,0.0,0.0,2.940000470400075,258.8,526.0,1.0,4.0,280,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2822.36,0.0,168.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
361,161,1617103691.933,2833.07,18.5,140.0,156.25,160.4,10.7,1250.0,1970.0,57.438705819406415,118.87901227906892,622,906.9340000152588,52.2300888,6.8439129,3.2,-61.0,5.0,49.0,14.0,520.2162162162163,-17.0,0.0,0.0,3.2,255.5,528.8,1.0,4.0,281,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2833.07,0.0,160.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
362,162,1617103695.16,2843.63,18.0,139.0,151.057,152.1,10.6,1300.0,2060.0,57.21389679467293,115.10222066354632,622,910.1610000133514,52.230159,6.8438088,3.31,-62.0,7.0,49.0,12.0,507.0,-19.0,0.0,0.0,3.3100088046234206,254.5,512.0,1.0,4.0,282,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2843.63,0.0,152.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
363,163,1617103698.535,2854.95,18.0,137.0,152.439,155.1,11.3,1150.0,2080.0,63.9132057317309,106.94165306572069,622,913.5360000133514,52.2302356,6.8436996,3.28,-62.0,6.0,47.0,12.0,517.0,3.0,0.0,0.0,3.280000524800084,284.3,475.7000000000001,1.0,4.0,283,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2854.95,0.0,155.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
364,164,1617103701.757,2865.2,18.5,137.0,154.798,152.6,10.3,1230.0,2020.0,59.39454433458776,115.39447239569984,622,916.7579998970032,52.230304,6.8435988,3.23,-61.0,7.0,45.0,13.0,494.9189189189189,-17.0,0.0,0.0,3.230015891678187,264.2,513.3,1.0,4.0,284,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2865.2,0.0,152.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
365,165,1617103705.171,2875.65,17.5,136.0,155.279,138.7,10.4,1330.0,2100.0,52.15569373816943,110.02153670456946,622,920.1719999313354,52.2303731,6.8434951,3.22,-61.0,7.0,47.0,13.0,475.54285714285714,-28.0,0.0,0.0,3.2200104328338024,232.00000000000003,489.4,1.0,4.0,285,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2875.65,0.0,138.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
366,166,1617103708.738,2888.06,17.0,135.0,151.975,137.3,12.4,1210.0,2170.0,57.25885859961962,107.5036756275544,622,923.7389998435974,52.2304544,6.8433706,3.29,-60.0,10.0,49.0,16.0,484.5882352941176,-25.0,0.0,0.0,3.290014805066623,254.7,478.20000000000005,1.0,4.0,286,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2888.06,0.0,137.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
367,1328,1617103711.335,2897.1,17.0,134.0,151.975,3.6,9.0,510.0,100.0,1.1465260261407932,4.7209895194032665,622,926.3359999656676,52.2305128,6.8432785,3.29,13.0,11.0,33.0,17.0,12.705882352941176,15.0,0.0,0.0,3.290014805066623,5.1,21.0,1.0,4.0,286,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2897.1,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
368,167,1617103711.933,2898.86,18.0,134.0,151.057,142.6,1.8,1260.0,2130.0,55.75263813390524,111.03317731587016,622,926.9340000152588,52.2305241,6.8432603,3.31,-61.0,6.0,47.0,14.0,475.3333333333333,-24.0,0.0,0.0,3.3100088046234206,247.99999999999997,493.9,1.0,4.0,287,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2898.86,0.0,142.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
369,1582,1617103712.488,2900.64,18.0,134.0,151.057,3.6,1.8,510.0,100.0,1.1465260261407932,4.7209895194032665,622,927.4889998435974,52.2305355,6.84324209999999,3.31,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.3100088046234206,5.1,21.0,1.0,4.0,287,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2900.64,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
370,1561,1617103715.0,2909.06,18.0,133.0,151.057,3.6,8.4,510.0,100.0,1.1465260261407932,4.7209895194032665,622,930.0009999275208,52.2305908,6.8431579,3.31,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.3100088046234206,5.1,21.0,1.0,4.0,288,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2909.06,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
371,168,1617103715.335,2910.05,18.0,133.0,151.515,140.2,1.0,1190.0,2050.0,56.56195062294581,104.3788301837589,622,930.3359999656676,52.2305973,6.84314799999999,3.3,-62.0,6.0,47.0,14.0,467.3333333333333,-7.0,0.0,0.0,3.3000033000033,251.6,464.3,1.0,4.0,288,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2910.05,0.0,140.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
372,169,1617103718.339,2920.09,19.0,134.0,151.057,156.0,10.0,1200.0,1970.0,60.11393321373493,112.92157312363148,622,933.3399999141692,52.2306632,6.8430474,3.31,-62.0,7.0,48.0,15.0,492.63157894736844,-15.0,0.0,0.0,3.3100088046234206,267.4,502.3,1.0,4.0,289,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2920.09,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
373,170,1617103721.734,2931.37,18.0,134.0,149.253,153.4,11.3,1240.0,2090.0,59.25965891974768,115.2820678833331,622,936.7349998950958,52.230736,6.8429322,3.35,-62.0,7.0,47.0,12.0,511.3333333333333,-17.0,0.0,0.0,3.350016415080434,263.6,512.8,1.0,4.0,290,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2931.37,0.0,153.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
374,171,1617103724.941,2942.36,18.0,134.0,146.627,144.6,11.0,1270.0,2020.0,54.38130308303096,116.63092203173404,622,939.941999912262,52.2308087,6.8428232,3.41,-61.0,7.0,46.0,13.0,482.0,-18.0,0.0,0.0,3.4100131626508077,241.89999999999998,518.8000000000001,1.0,4.0,291,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2942.36,0.0,144.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
375,172,1617103728.16,2953.12,18.5,135.0,148.367,156.0,10.8,1150.0,1980.0,62.06977172891629,109.50447594768244,622,943.1610000133514,52.230878,6.8427131,3.37,-61.0,6.0,48.0,14.0,505.94594594594594,-23.0,0.0,0.0,3.3700216355389006,276.1,487.09999999999997,1.0,4.0,292,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2953.12,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
376,173,1617103731.539,2964.51,18.0,136.0,149.7,146.3,11.4,1240.0,2150.0,57.438705819406415,110.94325370597676,622,946.539999961853,52.2309521,6.8425981,3.34,-62.0,7.0,47.0,12.0,487.6666666666667,-19.0,0.0,0.0,3.3400133600534403,255.5,493.49999999999994,1.0,4.0,293,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2964.51,0.0,146.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
377,174,1617103735.175,2975.67,17.5,137.0,151.057,138.9,11.2,1290.0,2160.0,55.168134669598174,99.5004743470422,622,950.175999879837,52.2310248,6.8424854,3.31,-62.0,6.0,48.0,13.0,476.22857142857146,-5.0,0.0,0.0,3.3100088046234206,245.4,442.6000000000001,1.0,4.0,294,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2975.67,0.0,138.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
378,175,1617103738.167,2985.32,18.5,138.0,154.32,170.2,9.7,1140.0,1990.0,67.93728727446035,120.3402709398366,622,953.167999982834,52.2310882,6.8423888,3.24,-61.0,7.0,47.0,12.0,552.0,-24.0,0.0,0.0,3.2400207361327116,302.2,535.3,1.0,4.0,295,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2985.32,0.0,0.0,170.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
379,176,1617103741.281,2995.76,18.5,139.0,153.374,164.1,10.4,1150.0,2010.0,64.8349227331382,117.2154254960411,622,956.2819998264312,52.2311571,6.842285,3.26,-61.0,7.0,48.0,13.0,532.2162162162163,-16.0,0.0,0.0,3.260004955207532,288.40000000000003,521.4,1.0,4.0,296,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2995.76,0.0,164.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
380,1424,1617103742.492,3000.41,18.5,139.0,153.374,3.6,4.6,510.0,100.0,1.1465260261407932,4.7209895194032665,622,957.4930000305176,52.2311868,6.842237,3.26,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.260004955207532,5.1,21.0,1.0,4.0,296,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3000.41,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
381,1359,1617103742.492,3000.41,18.5,139.0,153.374,3.6,0.0,510.0,100.0,1.1465260261407932,4.7209895194032665,622,957.4930000305176,52.2311868,6.842237,3.26,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.260004955207532,5.1,21.0,1.0,4.0,296,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3000.41,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
382,1536,1617103742.492,3000.41,18.5,139.0,153.374,3.6,0.0,510.0,100.0,1.1465260261407932,4.7209895194032665,622,957.4930000305176,52.2311868,6.842237,3.26,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.260004955207532,5.1,21.0,1.0,4.0,296,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3000.41,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
383,177,1617103744.746,3007.61,18.0,138.0,148.809,143.2,7.2,1280.0,2130.0,54.08905135087743,121.59920147834414,622,959.7469999790192,52.2312332,6.8421633,3.36,-60.0,11.0,45.0,12.0,477.3333333333333,-20.0,0.0,0.0,3.360011827241632,240.60000000000002,540.9,1.0,4.0,297,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3007.61,0.0,143.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
384,1575,1617103745.019,3008.18,18.0,138.0,148.809,3.6,0.6,510.0,100.0,1.1465260261407932,4.7209895194032665,622,960.0199999809264,52.2312368,6.8421574,3.36,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.360011827241632,5.1,21.0,1.0,4.0,297,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3008.18,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
385,178,1617103747.941,3018.29,18.5,137.0,148.367,157.3,10.1,1230.0,1990.0,57.68599574661326,116.58596022678736,622,962.941999912262,52.2313032,6.8420563,3.37,-61.0,7.0,44.0,11.0,510.1621621621622,-14.0,0.0,0.0,3.3700216355389006,256.6,518.6000000000001,1.0,4.0,298,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3018.29,0.0,157.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
386,179,1617103751.144,3029.17,19.0,137.0,148.367,164.7,10.9,1200.0,1930.0,61.53023006955591,116.04641856742698,622,966.1449999809264,52.2313748,6.8419477,3.37,-62.0,7.0,46.0,11.0,520.1052631578947,-28.0,0.0,0.0,3.3700216355389006,273.7,516.2,1.0,4.0,299,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3029.17,0.0,164.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
387,180,1617103754.363,3040.06,18.5,137.0,146.627,155.4,10.9,1250.0,2020.0,56.24721798831892,116.13634217732036,622,969.3639998435974,52.231445,6.8418364,3.41,-61.0,6.0,47.0,12.0,504.0,-24.0,0.0,0.0,3.4100131626508077,250.2,516.6,1.0,4.0,300,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3040.06,0.0,155.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
388,181,1617103757.339,3050.27,19.0,138.0,146.627,169.6,10.2,1140.0,1900.0,63.508549487210615,103.74936491450512,622,972.3399999141692,52.2315115,6.8417332,3.41,-61.0,6.0,50.0,13.0,535.578947368421,-4.0,0.0,0.0,3.4100131626508077,282.5,461.5,1.0,4.0,300,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3050.27,0.0,0.0,169.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
389,1453,1617103759.492,3057.98,19.0,138.0,146.627,3.6,7.7,510.0,100.0,1.1465260261407932,4.7209895194032665,622,974.4930000305176,52.2315612,6.8416544,3.41,13.0,11.0,33.0,17.0,11.368421052631579,15.0,0.0,0.0,3.4100131626508077,5.1,21.0,1.0,4.0,301,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3057.98,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
390,182,1617103760.558,3060.89,19.5,138.0,148.809,167.5,2.9,1160.0,1910.0,62.06977172891629,117.080540081201,622,975.5590000152588,52.23158,6.8416247,3.36,-61.0,6.0,48.0,14.0,515.3846153846154,-15.0,0.0,0.0,3.360011827241632,276.1,520.7999999999998,1.0,4.0,302,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3060.89,0.0,167.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
391,183,1617103763.738,3071.65,18.5,139.0,148.809,158.1,10.8,1150.0,2050.0,62.24961894870307,116.49603661689396,622,978.7389998435974,52.231646,6.8415094,3.36,-62.0,7.0,46.0,13.0,512.7567567567568,-26.0,0.0,0.0,3.360011827241632,276.9,518.2,1.0,4.0,303,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3071.65,0.0,158.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
392,184,1617103766.933,3082.53,18.5,139.0,147.492,154.0,10.9,1280.0,2050.0,56.40458430563237,116.67588383668074,622,981.9340000152588,52.2317156,6.8413975,3.39,-61.0,6.0,45.0,10.0,499.4594594594595,-14.0,0.0,0.0,3.3900143736609447,250.90000000000003,519.0,1.0,4.0,303,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3082.53,0.0,154.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
393,294,1617103770.148,3091.53,18.5,139.0,154.32,159.0,9.0,1190.0,1950.0,59.97904779889484,111.07813912081689,622,985.148999929428,52.2317683,6.8412972,3.24,-62.0,7.0,47.0,12.0,515.6756756756756,-24.0,0.0,0.0,3.2400207361327116,266.8,494.1000000000001,1.0,4.0,304,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3091.53,0.0,159.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
394,1268,1617103772.496,3100.2,18.5,140.0,154.32,3.6,8.7,510.0,100.0,1.1465260261407932,4.7209895194032665,622,987.4969999790192,52.2318118,6.8411916,3.24,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.2400207361327116,5.1,21.0,1.0,4.0,305,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3100.2,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
395,295,1617103773.359,3102.55,18.0,140.0,161.812,161.7,2.3,1220.0,2090.0,61.7100772893427,122.2736285525446,622,988.3599998950958,52.2318326,6.8411746,3.09,-62.0,6.0,48.0,14.0,539.0,-15.0,0.0,0.0,3.0900056856104614,274.5,543.8999999999999,1.0,4.0,305,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3102.55,0.0,161.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
396,1278,1617103775.0,3107.72,18.0,140.0,161.812,3.6,5.2,510.0,100.0,1.1465260261407932,4.7209895194032665,622,990.0009999275208,52.2318633,6.8411175,3.09,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.0900056856104614,5.1,21.0,1.0,4.0,306,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3107.72,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
397,296,1617103776.746,3113.87,18.0,141.0,162.866,167.0,6.1,1210.0,2090.0,63.418625877317226,125.96049655817382,622,991.7469999790192,52.2319033,6.8410551,3.07,-62.0,7.0,47.0,11.0,556.6666666666666,-16.0,0.0,0.0,3.070008473223386,282.1,560.3,1.0,4.0,306,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3113.87,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
398,297,1617103780.171,3125.66,18.5,141.0,156.25,156.8,11.8,1140.0,2050.0,62.586832485803306,119.03637859638238,622,995.1719999313354,52.2319857,6.8409468,3.2,-62.0,7.0,49.0,16.0,508.5405405405405,-17.0,0.0,0.0,3.2,278.4,529.5,1.0,4.0,308,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3125.66,0.0,156.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
399,298,1617103783.171,3136.75,18.5,141.0,148.367,168.1,11.1,1180.0,2050.0,65.37446439249858,125.69072572849365,622,998.1719999313354,52.2320624,6.8408426,3.37,-63.0,7.0,49.0,13.0,545.1891891891892,-24.0,0.0,0.0,3.3700216355389006,290.80000000000007,559.1,1.0,4.0,308,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3136.75,0.0,168.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
400,299,1617103786.386,3148.25,18.5,141.0,147.492,147.4,11.5,1190.0,2080.0,59.48446794448117,116.563479324314,622,1001.3869998455048,52.2321376,6.8407268,3.39,-61.0,7.0,46.0,14.0,478.05405405405406,-28.0,0.0,0.0,3.3900143736609447,264.6,518.5,1.0,4.0,309,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3148.25,0.0,147.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
401,300,1617103789.542,3159.24,18.5,141.0,147.928,142.8,11.0,1290.0,2000.0,53.07741073957673,113.16886305083833,622,1004.542999982834,52.2322099,6.8406169,3.38,-62.0,9.0,46.0,14.0,463.13513513513516,-10.0,0.0,0.0,3.3800227137526364,236.1,503.4000000000001,1.0,4.0,310,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3159.24,0.0,142.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
402,301,1617103792.753,3170.4,19.0,142.0,147.492,148.7,11.2,1240.0,1920.0,54.943325644864686,108.6502016536952,622,1007.7539999485016,52.2322839,6.8405065,3.39,-61.0,6.0,45.0,13.0,469.57894736842104,-22.0,0.0,0.0,3.3900143736609447,244.4,483.30000000000007,1.0,4.0,311,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3170.4,0.0,148.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
403,302,1617103796.148,3181.72,18.5,142.0,148.809,149.0,11.3,1220.0,2010.0,56.76427874520595,112.13474153706426,622,1011.148999929428,52.2323585,6.8403938,3.36,-62.0,8.0,47.0,13.0,483.2432432432432,-23.0,0.0,0.0,3.360011827241632,252.5,498.79999999999995,1.0,4.0,312,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3181.72,0.0,149.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
404,303,1617103799.363,3192.42,18.5,143.0,151.515,151.2,10.7,1240.0,2020.0,58.5402700406005,112.78668770879138,622,1014.3639998435974,52.2324295,6.840288,3.3,-62.0,7.0,46.0,12.0,490.3783783783784,-26.0,0.0,0.0,3.3000033000033,260.3999999999999,501.7,1.0,4.0,313,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3192.42,0.0,151.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
405,1227,1617103801.699,3200.59,18.5,144.0,151.515,3.6,8.2,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1016.6999998092653,52.2324842,6.8402081,3.3,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.3000033000033,5.1,21.0,1.0,4.0,314,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3200.59,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
406,304,1617103802.546,3202.96,18.0,144.0,153.374,134.5,2.4,1310.0,2080.0,52.26809825053617,95.38646919441936,622,1017.5469999313354,52.2325006,6.8401859,3.26,-62.0,6.0,47.0,11.0,448.3333333333333,-9.0,0.0,0.0,3.260004955207532,232.5,424.3000000000001,1.0,4.0,314,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3202.96,0.0,134.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
407,1332,1617103805.0,3211.12,18.0,143.0,153.374,3.6,8.2,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1020.0009999275208,52.2325537,6.8401033,3.26,13.0,11.0,33.0,17.0,12.0,15.0,0.0,0.0,3.260004955207532,5.1,21.0,1.0,4.0,315,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3211.12,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
408,305,1617103805.761,3213.52,18.5,143.0,153.846,148.3,2.4,1280.0,1910.0,54.44874579045101,109.27966692294896,622,1020.7619998455048,52.2325705,6.8400811,3.25,-61.0,6.0,46.0,13.0,480.97297297297297,-19.0,0.0,0.0,3.25000325000325,242.2,486.1,1.0,4.0,315,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3213.52,0.0,148.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
409,1610,1617103807.339,3218.98,18.5,143.0,153.846,3.6,5.5,510.0,100.0,1.1465260261407932,4.7209895194032665,622,1022.3399999141692,52.2326057,6.8400253,3.25,13.0,11.0,33.0,17.0,11.675675675675675,15.0,0.0,0.0,3.25000325000325,5.1,21.0,1.0,4.0,316,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3218.98,3.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
410,306,1617103809.148,3224.74,17.5,142.0,152.439,143.7,5.8,1180.0,2060.0,59.39454433458776,109.2122242155289,622,1024.148999929428,52.2326425,6.8399659,3.28,-62.0,7.0,49.0,17.0,492.6857142857143,-23.0,0.0,0.0,3.280000524800084,264.2,485.8,1.0,4.0,316,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3224.74,0.0,143.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
411,307,1617103812.562,3235.98,18.0,141.0,153.374,144.7,11.2,1260.0,2100.0,56.42706520810572,110.02153670456946,622,1027.5629999637604,52.2327155,6.8398521,3.26,-61.0,6.0,46.0,13.0,482.3333333333333,-31.0,0.0,0.0,3.260004955207532,251.0,489.4,1.0,4.0,317,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3235.98,0.0,144.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
