index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
860,0.0,23,3,682,165,4082,0.0,167,128.0,11,2092,1,1459445192.0
861,0.0,22,3,681,164,4093,0.0,171,127.0,10,2025,1,1459445195.0
862,0.0,22,4,747,164,4103,0.0,172,127.0,11,2024,1,1459445198.0
863,0.0,22,3,681,164,4114,0.0,171,127.0,11,2101,1,1459445200.0
864,0.0,22,3,673,165,4125,0.0,172,126.5,11,1874,1,1459445203.0
865,0.0,23,2,680,165,4136,0.0,186,123.5,10,2024,1,1459445206.0
866,0.0,22,4,749,166,4146,0.0,189,123.0,11,1875,1,1459445208.0
867,0.0,23,3,671,167,4157,0.0,196,121.5,11,2024,1,1459445211.0
868,0.0,23,3,531,167,4168,0.0,186,123.5,11,2101,1,1459445214.0
869,0.0,23,3,672,167,4179,0.0,178,125.0,11,2024,1,1459445216.0
870,0.0,21,2,680,168,4190,0.0,173,126.5,10,2093,1,1459445219.0
871,0.0,22,3,680,168,4200,0.0,177,125.5,11,2024,1,1459445222.0
872,0.0,22,3,671,168,4211,0.0,183,124.0,11,2103,1,1459445224.0
873,0.0,23,3,522,168,4222,0.0,183,124.0,11,2031,1,1459445227.0
874,0.0,23,3,673,168,4233,0.0,185,124.0,11,2102,1,1459445230.0
875,0.0,23,2,520,168,4244,0.0,187,123.0,10,2026,1,1459445233.0
876,0.0,23,3,679,168,4254,0.0,190,122.5,12,2094,1,1459445235.0
877,0.0,23,3,679,168,4266,0.0,185,123.5,10,1876,1,1459445238.0
878,0.0,23,3,670,168,4276,0.0,178,125.5,11,2032,1,1459445240.0
879,0.0,23,3,750,168,4287,0.0,175,126.0,10,1876,1,1459445243.0
880,0.0,23,3,672,168,4297,0.0,172,126.5,11,2020,1,1459445246.0
881,0.0,22,2,682,168,4308,0.0,169,127.5,10,1945,1,1459445248.0
882,0.0,22,3,680,168,4318,0.0,171,127.0,11,2171,1,1459445251.0
883,0.0,22,3,751,168,4329,0.0,172,127.0,11,1875,1,1459445254.0
884,0.0,23,2,680,168,4340,0.0,176,125.5,10,2022,1,1459445257.0
885,0.0,22,3,674,167,4350,0.0,172,126.5,11,2099,1,1459445259.0
886,0.0,22,2,525,168,4361,0.0,171,127.0,10,2028,1,1459445262.0
887,0.0,22,3,674,168,4371,0.0,169,127.5,11,2102,1,1459445265.0
888,0.0,22,3,671,168,4382,0.0,165,128.5,11,2024,1,1459445267.0
889,0.0,23,2,680,167,4393,0.0,166,128.0,10,2100,1,1459445270.0
890,0.0,22,3,673,168,4403,0.0,169,127.5,11,2024,1,1459445273.0
891,0.0,22,3,750,168,4414,0.0,174,126.0,11,2024,1,1459445276.0
892,0.0,22,3,679,168,4425,0.0,171,127.0,11,2101,1,1459445278.0
893,0.0,22,3,672,168,4436,0.0,171,127.0,11,2024,1,1459445281.0
894,0.0,22,2,680,168,4447,0.0,172,127.0,10,1873,1,1459445284.0
895,0.0,23,3,750,168,4457,0.0,187,123.5,11,1876,1,1459445286.0
896,0.0,23,3,670,169,4468,0.0,193,122.0,11,2251,1,1459445289.0
897,0.0,21,3,680,169,4479,0.0,180,125.0,11,1874,1,1459445292.0
898,0.0,22,3,674,169,4490,0.0,178,125.5,10,2023,1,1459445294.0
899,0.0,23,4,748,169,4500,0.0,181,124.5,11,1884,1,1459445297.0
900,0.0,23,3,672,169,4511,0.0,175,126.0,11,2250,1,1459445300.0
901,0.0,20,3,673,168,4522,0.0,166,128.0,11,2029,1,1459445303.0
902,0.0,23,3,672,168,4533,0.0,170,127.5,10,1876,1,1459445305.0
903,0.0,22,3,748,168,4543,0.0,172,126.5,11,2026,1,1459445308.0
904,0.0,22,3,679,168,4554,0.0,171,127.0,11,2102,1,1459445311.0
905,0.0,23,3,672,168,4565,0.0,173,126.5,10,1874,1,1459445313.0
906,0.0,22,3,670,169,4575,0.0,176,126.0,11,2034,1,1459445316.0
907,0.0,23,3,750,168,4586,0.0,174,126.0,10,1873,1,1459445319.0
908,0.0,23,3,672,168,4596,0.0,170,127.0,11,2023,1,1459445321.0
909,0.0,22,2,680,168,4607,0.0,164,128.5,10,2095,1,1459445324.0
910,0.0,22,3,679,168,4617,0.0,160,129.5,10,1877,1,1459445327.0
911,0.0,23,3,670,167,4627,0.0,164,128.5,11,2102,1,1459445329.0
912,0.0,23,2,524,167,4638,0.0,170,127.0,10,2024,1,1459445332.0
913,0.0,22,3,678,167,4648,0.0,169,127.5,10,1875,1,1459445335.0
914,0.0,23,3,673,167,4658,0.0,176,125.5,11,1953,1,1459445337.0
915,0.0,23,2,669,167,4669,0.0,173,126.5,10,2033,1,1459445340.0
916,0.0,22,3,673,167,4679,0.0,170,127.5,11,2102,1,1459445343.0
917,0.0,22,3,670,167,4690,0.0,173,126.5,10,1876,1,1459445345.0
918,0.0,22,3,680,168,4700,0.0,173,126.5,11,2093,1,1459445348.0
919,0.0,23,3,679,168,4711,0.0,173,126.5,10,1876,1,1459445351.0
920,0.0,23,3,672,168,4721,0.0,170,127.5,11,2029,1,1459445353.0
921,0.0,23,3,750,168,4732,0.0,170,127.0,10,1876,1,1459445356.0
922,0.0,22,3,672,168,4742,0.0,164,128.5,11,2251,1,1459445359.0
923,0.0,22,2,453,167,4753,0.0,152,132.0,10,2101,1,1459445361.0
924,0.0,22,2,672,168,4763,0.0,143,135.0,10,2024,1,1459445364.0
925,0.0,22,2,750,166,4773,0.0,138,136.5,20,5997,1,1459445367.0
