Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2017-06-04T10:35:14Z,49.2588,16.4626,228,1801,14.3,142,174,21
2017-06-04T10:35:15Z,49.2588,16.4626,228,1805,14.3,142,174,21
2017-06-04T10:35:16Z,49.2589,16.4626,228,1809,14.3,142,174,21
2017-06-04T10:35:17Z,49.2589,16.4626,228,1813,14.2,142,174,21
2017-06-04T10:35:18Z,49.2589,16.4627,228,1817,14.2,142,172,21
2017-06-04T10:35:19Z,49.2589,16.4627,228,1821,14.2,141,172,21
2017-06-04T10:35:20Z,49.2589,16.4627,228,1825,14.1,141,169,21
2017-06-04T10:35:21Z,49.259,16.4627,228,1829,14.1,141,169,21
2017-06-04T10:35:22Z,49.259,16.4627,228,1833,14.1,141,169,21
2017-06-04T10:35:23Z,49.259,16.4628,228,1837,14.1,141,167,21
2017-06-04T10:35:24Z,49.259,16.4628,228,1841,14.1,141,167,21
2017-06-04T10:35:25Z,49.259,16.4628,228,1845,14.1,141,167,21
2017-06-04T10:35:26Z,49.2591,16.4629,228,1849,14.1,141,169,21
2017-06-04T10:35:27Z,49.2591,16.4629,228,1852,14.1,141,169,21
2017-06-04T10:35:28Z,49.2591,16.4629,228,1856,14.1,141,169,21
2017-06-04T10:35:29Z,49.2591,16.4629,228,1860,14.1,141,169,21
2017-06-04T10:35:30Z,49.2592,16.463,228,1864,14.1,141,169,21
2017-06-04T10:35:31Z,49.2592,16.463,228,1868,14.1,141,169,21
2017-06-04T10:35:32Z,49.2592,16.463,228,1872,14.3,141,176,21
2017-06-04T10:35:33Z,49.2593,16.4631,228,1876,14.3,141,176,21
2017-06-04T10:35:34Z,49.2593,16.4631,228,1880,14.2,141,173,21
2017-06-04T10:35:35Z,49.2593,16.4632,228,1884,14.2,141,173,21
2017-06-04T10:35:36Z,49.2593,16.4632,228,1888,14.2,141,173,21
2017-06-04T10:35:37Z,49.2593,16.4632,228,1892,14.3,141,176,21
2017-06-04T10:35:38Z,49.2594,16.4632,228,1896,14.3,141,176,21
2017-06-04T10:35:39Z,49.2594,16.4633,228,1900,14.3,141,176,21
2017-06-04T10:35:40Z,49.2594,16.4633,228,1904,14.3,141,177,21
2017-06-04T10:35:41Z,49.2594,16.4633,228,1908,14.3,141,177,21
2017-06-04T10:35:42Z,49.2595,16.4633,228,1912,14.3,141,177,21
2017-06-04T10:35:43Z,49.2595,16.4633,228,1916,14.3,141,175,21
2017-06-04T10:35:44Z,49.2595,16.4633,228,1920,14.3,142,175,21
2017-06-04T10:35:45Z,49.2595,16.4633,228,1924,14.3,142,175,21
2017-06-04T10:35:46Z,49.2595,16.4633,228,1928,14.3,142,176,21
2017-06-04T10:35:47Z,49.2595,16.4633,228,1932,14.3,142,176,21
2017-06-04T10:35:48Z,49.2595,16.4633,228,1936,14.3,142,177,21
2017-06-04T10:35:49Z,49.2595,16.4633,228,1940,14.3,142,177,21
2017-06-04T10:35:50Z,49.2597,16.4636,228,1944,14.3,142,177,21
2017-06-04T10:35:51Z,49.2597,16.4636,228,1948,14.2,142,174,21
2017-06-04T10:35:52Z,49.2597,16.4636,228,1952,14.2,142,174,21
2017-06-04T10:35:53Z,49.2598,16.4637,228,1956,14.2,142,174,21
2017-06-04T10:35:54Z,49.2598,16.4637,228,1959,14.2,142,174,21
2017-06-04T10:35:55Z,49.2598,16.4638,228,1963,14.2,141,174,21
2017-06-04T10:35:56Z,49.2598,16.4638,228,1967,14.2,141,174,21
2017-06-04T10:35:57Z,49.2598,16.4638,228,1971,14.2,141,172,21
2017-06-04T10:35:58Z,49.2599,16.4638,228,1975,14.2,141,172,21
2017-06-04T10:35:59Z,49.2599,16.4638,228,1979,14.2,141,172,21
2017-06-04T10:36:00Z,49.2599,16.4639,228,1983,14.2,141,173,21
2017-06-04T10:36:01Z,49.2599,16.4639,228,1987,14.2,141,173,21
2017-06-04T10:36:02Z,49.2599,16.4639,228,1991,14.2,141,173,21
2017-06-04T10:36:03Z,49.26,16.464,228,1995,14.1,141,170,21
2017-06-04T10:36:04Z,49.26,16.464,228,1999,14.1,141,170,21
2017-06-04T10:36:05Z,49.26,16.464,228,2003,14.1,141,168,21
2017-06-04T10:36:06Z,49.26,16.464,228,2007,14.1,141,168,21
2017-06-04T10:36:07Z,49.2601,16.4641,228,2011,14.1,141,168,21
2017-06-04T10:36:08Z,49.2601,16.4641,228,2015,14.3,141,174,21
2017-06-04T10:36:09Z,49.2601,16.4641,228,2019,14.3,141,174,21
2017-06-04T10:36:10Z,49.2602,16.4642,228,2023,14.3,141,174,21
2017-06-04T10:36:11Z,49.2602,16.4642,228,2027,14.3,142,177,21
2017-06-04T10:36:12Z,49.2602,16.4642,228,2031,14.3,142,177,21
2017-06-04T10:36:13Z,49.2603,16.4643,228,2035,14.3,142,177,21
2017-06-04T10:36:14Z,49.2603,16.4643,228,2039,14.4,142,179,22
2017-06-04T10:36:15Z,49.2603,16.4643,228,2043,14.4,142,179,22
2017-06-04T10:36:16Z,49.2603,16.4643,228,2047,14.4,142,179,22
2017-06-04T10:36:17Z,49.2604,16.4644,228,2051,14.3,142,177,21
2017-06-04T10:36:18Z,49.2604,16.4644,228,2055,14.3,142,177,21
2017-06-04T10:36:19Z,49.2604,16.4644,228,2058,14.3,142,175,21
2017-06-04T10:36:20Z,49.2605,16.4645,228,2062,14.3,143,175,21
2017-06-04T10:36:21Z,49.2605,16.4645,228,2066,14.3,143,175,21
2017-06-04T10:36:22Z,49.2605,16.4645,228,2070,14.3,143,176,21
2017-06-04T10:36:23Z,49.2605,16.4645,228,2074,14.3,144,176,21
2017-06-04T10:36:24Z,49.2606,16.4646,228,2078,14.3,144,176,21
2017-06-04T10:36:25Z,49.2606,16.4647,228,2082,14.3,144,174,22
2017-06-04T10:36:26Z,49.2606,16.4647,228,2086,14.3,145,174,22
2017-06-04T10:36:27Z,49.2606,16.4647,228,2090,14.3,145,174,22
2017-06-04T10:36:28Z,49.2606,16.4647,228,2094,14.2,145,171,21
2017-06-04T10:36:29Z,49.2607,16.4648,228,2098,14.2,145,171,21
2017-06-04T10:36:30Z,49.2607,16.4649,228,2102,14.2,145,171,21
2017-06-04T10:36:31Z,49.2607,16.4649,228,2106,14.1,145,170,21
2017-06-04T10:36:32Z,49.2607,16.4649,228,2110,14.1,145,170,21
2017-06-04T10:36:33Z,49.2607,16.4649,228,2114,14.1,144,170,21
2017-06-04T10:36:34Z,49.2608,16.465,228,2118,14.1,144,168,21
2017-06-04T10:36:35Z,49.2608,16.465,228,2122,14.1,144,168,21
2017-06-04T10:36:36Z,49.2608,16.4651,228.2,2126,14,144,164,20
2017-06-04T10:36:37Z,49.2608,16.4651,228.2,2129,14,143,164,20
2017-06-04T10:36:38Z,49.2608,16.4652,229.2,2133,14,143,164,20
2017-06-04T10:36:39Z,49.2608,16.4652,229.2,2137,14,143,166,20
2017-06-04T10:36:40Z,49.2608,16.4652,229.2,2141,14,142,166,20
2017-06-04T10:36:41Z,49.2609,16.4653,228,2145,14,142,166,20
2017-06-04T10:36:42Z,49.2609,16.4653,228,2149,14,142,166,20
2017-06-04T10:36:43Z,49.2609,16.4654,228.2,2153,14,141,165,21
2017-06-04T10:36:44Z,49.2609,16.4654,228.2,2157,14,141,165,21
2017-06-04T10:36:45Z,49.2609,16.4654,228.2,2161,14,141,165,21
2017-06-04T10:36:46Z,49.261,16.4655,228,2164,14.1,141,169,21
2017-06-04T10:36:47Z,49.261,16.4655,228,2168,14.1,141,169,21
2017-06-04T10:36:48Z,49.261,16.4656,228.1,2172,14.1,141,169,21
2017-06-04T10:36:49Z,49.261,16.4656,228.1,2176,14,141,165,21
2017-06-04T10:36:50Z,49.261,16.4657,229,2180,14,141,165,21
2017-06-04T10:36:51Z,49.261,16.4657,229,2184,14,141,165,21
2017-06-04T10:36:52Z,49.261,16.4657,229,2188,13.9,141,161,20
2017-06-04T10:36:53Z,49.2611,16.4658,228,2192,13.9,141,161,20
2017-06-04T10:36:54Z,49.2611,16.4658,228,2196,13.9,142,161,20
2017-06-04T10:36:55Z,49.2611,16.4658,228,2199,13.9,142,161,20
2017-06-04T10:36:56Z,49.2611,16.4658,228,2203,13.9,142,161,20
2017-06-04T10:36:57Z,49.2611,16.466,228.3,2207,14,142,161,21
2017-06-04T10:36:58Z,49.2611,16.466,228.3,2211,14,142,166,21
2017-06-04T10:36:59Z,49.2611,16.4661,229.1,2215,14,142,166,21
2017-06-04T10:37:00Z,49.2611,16.4661,229.1,2219,14.2,142,171,21
2017-06-04T10:37:01Z,49.2611,16.4662,230.6,2223,14.2,142,171,21
2017-06-04T10:37:02Z,49.2611,16.4662,230.6,2227,14.2,142,171,21
2017-06-04T10:37:03Z,49.2611,16.4662,230.6,2231,14.1,142,167,21
2017-06-04T10:37:04Z,49.2612,16.4663,228.1,2235,14.1,142,167,21
2017-06-04T10:37:05Z,49.2612,16.4663,228.1,2238,14.1,142,167,21
2017-06-04T10:37:06Z,49.2612,16.4664,228.7,2242,14.1,142,169,21
2017-06-04T10:37:07Z,49.2612,16.4664,228.7,2246,14.1,142,169,21
2017-06-04T10:37:08Z,49.2612,16.4665,229.3,2250,14.1,142,169,21
2017-06-04T10:37:09Z,49.2612,16.4665,229.3,2254,14.2,142,172,21
2017-06-04T10:37:10Z,49.2612,16.4666,229.3,2258,14.2,142,172,21
2017-06-04T10:37:11Z,49.2612,16.4666,229.3,2262,14.2,142,172,21
2017-06-04T10:37:12Z,49.2612,16.4666,229.3,2266,14.1,142,168,20
2017-06-04T10:37:13Z,49.2613,16.4667,228,2270,14.1,142,168,20
2017-06-04T10:37:14Z,49.2613,16.4667,228,2274,14.1,142,168,20
2017-06-04T10:37:15Z,49.2613,16.4668,228,2278,14,142,165,21
2017-06-04T10:37:16Z,49.2613,16.4668,228,2282,14,142,165,21
2017-06-04T10:37:17Z,49.2613,16.4669,228,2286,14,142,165,21
2017-06-04T10:37:18Z,49.2613,16.4669,228,2289,14,142,165,21
2017-06-04T10:37:19Z,49.2613,16.4669,228,2293,14,142,165,21
2017-06-04T10:37:20Z,49.2613,16.4669,228,2297,14,142,165,21
2017-06-04T10:37:21Z,49.2613,16.4671,228,2301,14,142,165,20
2017-06-04T10:37:22Z,49.2613,16.4671,228,2305,14,142,165,20
2017-06-04T10:37:23Z,49.2613,16.4672,228,2309,14,142,165,20
2017-06-04T10:37:24Z,49.2613,16.4673,228,2313,14.1,142,168,21
2017-06-04T10:37:25Z,49.2613,16.4673,228,2317,14.1,142,168,21
2017-06-04T10:37:26Z,49.2613,16.4674,228,2321,14.1,142,168,21
2017-06-04T10:37:27Z,49.2613,16.4674,228,2325,14.1,142,168,21
2017-06-04T10:37:28Z,49.2613,16.4675,228,2328,14.1,142,168,21
2017-06-04T10:37:29Z,49.2613,16.4675,228,2332,14.1,143,168,21
2017-06-04T10:37:30Z,49.2613,16.4675,228,2336,14.1,143,168,21
2017-06-04T10:37:31Z,49.2613,16.4675,228,2340,14.1,143,168,21
2017-06-04T10:37:32Z,49.2613,16.4675,228,2344,14.2,143,170,21
2017-06-04T10:37:33Z,49.2613,16.4675,228,2348,14.2,143,170,21
2017-06-04T10:37:34Z,49.2612,16.4678,228,2352,14.2,143,170,21
2017-06-04T10:37:35Z,49.2612,16.4678,228,2356,14.1,143,167,21
2017-06-04T10:37:36Z,49.2612,16.4678,228,2360,14.1,142,167,21
2017-06-04T10:37:37Z,49.2612,16.4678,228,2364,14.1,142,167,21
2017-06-04T10:37:38Z,49.2612,16.4678,228,2368,13.8,142,157,21
2017-06-04T10:37:39Z,49.2611,16.468,228,2371,13.8,142,157,21
2017-06-04T10:37:40Z,49.2611,16.468,228,2375,13.8,141,157,21
2017-06-04T10:37:41Z,49.2611,16.4681,228,2379,13.8,141,159,21
2017-06-04T10:37:42Z,49.2611,16.4681,228,2383,13.8,141,159,21
2017-06-04T10:37:43Z,49.2611,16.4682,228,2387,13.8,141,159,21
2017-06-04T10:37:44Z,49.2611,16.4682,228,2391,13.8,141,159,21
2017-06-04T10:37:45Z,49.2611,16.4683,228,2394,13.8,141,159,21
2017-06-04T10:37:46Z,49.2611,16.4683,228,2398,13.9,141,160,21
2017-06-04T10:37:47Z,49.2611,16.4683,228,2402,13.9,140,160,21
2017-06-04T10:37:48Z,49.261,16.4684,228,2406,13.9,140,160,21
2017-06-04T10:37:49Z,49.261,16.4684,228,2410,13.9,140,160,21
2017-06-04T10:37:50Z,49.261,16.4685,228,2414,13.9,140,160,21
2017-06-04T10:37:51Z,49.261,16.4685,228,2417,13.9,139,160,21
2017-06-04T10:37:52Z,49.261,16.4686,228,2421,14.1,139,169,22
2017-06-04T10:37:53Z,49.261,16.4686,228,2425,14.1,139,169,22
2017-06-04T10:37:54Z,49.261,16.4687,228,2429,14.1,139,169,22
2017-06-04T10:37:55Z,49.261,16.4687,228,2433,14.2,139,173,21
2017-06-04T10:37:56Z,49.261,16.4687,228,2437,14.2,139,173,21
2017-06-04T10:37:57Z,49.2609,16.4688,228,2441,14.1,139,173,21
2017-06-04T10:37:58Z,49.2609,16.4688,228,2445,14.1,139,169,21
2017-06-04T10:37:59Z,49.2609,16.4689,228,2449,14.1,139,169,21
2017-06-04T10:38:00Z,49.2609,16.4689,228,2453,13.9,139,162,21
2017-06-04T10:38:01Z,49.2609,16.469,228,2457,13.9,139,162,21
2017-06-04T10:38:02Z,49.2609,16.469,228,2461,13.9,140,162,21
2017-06-04T10:38:03Z,49.2609,16.4691,228,2464,14,140,166,21
2017-06-04T10:38:04Z,49.2609,16.4691,228,2468,14,140,166,21
2017-06-04T10:38:05Z,49.2609,16.4692,228,2472,14,140,166,21
2017-06-04T10:38:06Z,49.2609,16.4692,228,2476,14.1,141,169,21
2017-06-04T10:38:07Z,49.2609,16.4692,228,2480,14.1,141,169,21
2017-06-04T10:38:08Z,49.2608,16.4693,228,2484,14.1,141,169,21
2017-06-04T10:38:09Z,49.2608,16.4693,228,2488,14.2,141,173,21
2017-06-04T10:38:10Z,49.2608,16.4694,228,2492,14.2,141,173,21
2017-06-04T10:38:11Z,49.2608,16.4694,228,2496,14.2,141,173,21
2017-06-04T10:38:12Z,49.2608,16.4695,228,2500,14.2,141,172,21
2017-06-04T10:38:13Z,49.2608,16.4696,228,2504,14.2,141,172,21
2017-06-04T10:38:14Z,49.2608,16.4696,228,2508,14.2,142,172,21
2017-06-04T10:38:15Z,49.2608,16.4696,228,2512,14.2,142,173,21
2017-06-04T10:38:16Z,49.2608,16.4696,228,2516,14.2,142,173,21
2017-06-04T10:38:17Z,49.2607,16.4697,228,2520,14.3,141,174,21
2017-06-04T10:38:18Z,49.2607,16.4697,228,2523,14.3,141,174,21
2017-06-04T10:38:19Z,49.2607,16.4697,228,2527,14.3,141,174,21
2017-06-04T10:38:20Z,49.2607,16.4697,228,2531,14.3,141,177,21
2017-06-04T10:38:21Z,49.2607,16.4699,228,2535,14.3,141,177,21
2017-06-04T10:38:22Z,49.2607,16.47,228,2539,14.3,142,177,21
2017-06-04T10:38:23Z,49.2607,16.47,228,2543,14.3,142,176,21
2017-06-04T10:38:24Z,49.2607,16.47,228,2547,14.3,142,176,21
2017-06-04T10:38:25Z,49.2607,16.47,228,2551,14.3,142,176,21
2017-06-04T10:38:26Z,49.2606,16.4701,228,2555,14.3,142,176,22
2017-06-04T10:38:27Z,49.2606,16.4701,228,2559,14.3,142,176,22
2017-06-04T10:38:28Z,49.2606,16.4702,228,2563,14.3,142,176,21
2017-06-04T10:38:29Z,49.2606,16.4703,228,2567,14.3,143,176,21
2017-06-04T10:38:30Z,49.2606,16.4703,228,2571,14.3,143,176,21
2017-06-04T10:38:31Z,49.2606,16.4704,228,2575,14.4,143,178,21
2017-06-04T10:38:32Z,49.2606,16.4704,228,2579,14.4,143,178,21
2017-06-04T10:38:33Z,49.2606,16.4704,228,2583,14.4,143,178,21
2017-06-04T10:38:34Z,49.2606,16.4704,228,2587,14.3,143,177,21
2017-06-04T10:38:35Z,49.2605,16.4705,228,2591,14.3,144,177,21
2017-06-04T10:38:36Z,49.2605,16.4706,228,2595,14.3,144,177,21
2017-06-04T10:38:37Z,49.2605,16.4706,228,2599,14.3,144,175,21
2017-06-04T10:38:38Z,49.2605,16.4707,228,2603,14.3,144,175,21
2017-06-04T10:38:39Z,49.2605,16.4707,228,2607,14.3,144,175,21
2017-06-04T10:38:40Z,49.2605,16.4708,228,2611,14.2,143,173,21
2017-06-04T10:38:41Z,49.2605,16.4708,228,2615,14.2,143,173,21
2017-06-04T10:38:42Z,49.2605,16.4708,228,2619,14.2,143,173,21
2017-06-04T10:38:43Z,49.2604,16.4709,228,2623,14.1,143,169,21
2017-06-04T10:38:44Z,49.2604,16.4709,228,2627,14.1,144,169,21
2017-06-04T10:38:45Z,49.2604,16.471,228,2631,14.1,144,169,21
2017-06-04T10:38:46Z,49.2604,16.471,228,2635,14,144,166,21
2017-06-04T10:38:47Z,49.2604,16.4711,228,2638,14,144,166,21
2017-06-04T10:38:48Z,49.2604,16.4711,228,2642,14,144,166,21
2017-06-04T10:38:49Z,49.2604,16.4712,228,2646,14,144,166,21
2017-06-04T10:38:50Z,49.2604,16.4712,228,2650,14,144,166,21
2017-06-04T10:38:51Z,49.2604,16.4712,228,2654,14,144,166,21
2017-06-04T10:38:52Z,49.2603,16.4713,228,2658,14.1,144,167,21
2017-06-04T10:38:53Z,49.2603,16.4713,228,2662,14.1,144,167,21
2017-06-04T10:38:54Z,49.2603,16.4714,228,2666,14.1,144,167,21
2017-06-04T10:38:55Z,49.2603,16.4714,228,2670,14.1,144,167,21
2017-06-04T10:38:56Z,49.2603,16.4715,228,2674,14.1,144,167,21
2017-06-04T10:38:57Z,49.2603,16.4715,228,2677,14,144,165,21
2017-06-04T10:38:58Z,49.2603,16.4715,228,2681,14,144,165,21
2017-06-04T10:38:59Z,49.2603,16.4715,228,2685,14,144,165,21
2017-06-04T10:39:00Z,49.2602,16.4716,228,2689,14.2,144,172,21
2017-06-04T10:39:01Z,49.2602,16.4717,228,2693,14.2,144,172,21
2017-06-04T10:39:02Z,49.2602,16.4717,228,2697,14.2,144,172,21
2017-06-04T10:39:03Z,49.2602,16.4718,228,2701,14.2,144,174,21
2017-06-04T10:39:04Z,49.2602,16.4718,228,2705,14.2,144,174,21
2017-06-04T10:39:05Z,49.2602,16.4718,228,2709,14.2,144,174,21
2017-06-04T10:39:06Z,49.2601,16.4719,228.3,2713,14.3,144,175,22
2017-06-04T10:39:07Z,49.2601,16.4719,228.3,2717,14.3,144,175,22
2017-06-04T10:39:08Z,49.2601,16.472,228.1,2721,14.5,143,181,22
2017-06-04T10:39:09Z,49.2601,16.472,228.1,2725,14.5,143,181,22
2017-06-04T10:39:10Z,49.2601,16.4721,228,2729,14.5,143,181,22
2017-06-04T10:39:11Z,49.2601,16.4721,228,2733,14.4,143,180,21
2017-06-04T10:39:12Z,49.2601,16.4722,228,2737,14.4,143,180,21
2017-06-04T10:39:13Z,49.2601,16.4722,228,2741,14.4,143,180,21
2017-06-04T10:39:14Z,49.2601,16.4722,228,2745,14.4,143,180,22
2017-06-04T10:39:15Z,49.26,16.4723,229.6,2749,14.4,143,180,22
2017-06-04T10:39:16Z,49.26,16.4723,229.6,2753,14.4,143,180,22
2017-06-04T10:39:17Z,49.26,16.4724,229,2757,14.5,143,182,22
2017-06-04T10:39:18Z,49.26,16.4724,229,2761,14.5,143,182,22
2017-06-04T10:39:19Z,49.26,16.4725,228.5,2765,14.4,143,178,22
2017-06-04T10:39:20Z,49.26,16.4725,228.5,2769,14.4,144,178,22
2017-06-04T10:39:21Z,49.26,16.4726,228.1,2773,14.4,144,178,22
2017-06-04T10:39:22Z,49.26,16.4726,228.1,2777,14.3,144,175,22
2017-06-04T10:39:23Z,49.26,16.4726,228.1,2781,14.3,144,175,22
2017-06-04T10:39:24Z,49.2599,16.4727,231.4,2785,14.3,143,175,22
2017-06-04T10:39:25Z,49.2599,16.4727,231.4,2789,14.3,143,176,22
2017-06-04T10:39:26Z,49.2599,16.4728,229.3,2793,14.3,143,176,22
2017-06-04T10:39:27Z,49.2599,16.4728,229.3,2797,14.3,143,176,22
2017-06-04T10:39:28Z,49.2599,16.4729,228.2,2801,14.4,143,178,22
2017-06-04T10:39:29Z,49.2599,16.4729,228.2,2805,14.4,143,178,22
2017-06-04T10:39:30Z,49.2599,16.4729,228.2,2809,14.2,143,178,21
2017-06-04T10:39:31Z,49.2599,16.4731,228,2813,14.2,143,174,21
2017-06-04T10:39:32Z,49.2599,16.4731,228,2817,14.2,143,174,21
2017-06-04T10:39:33Z,49.2599,16.4732,228,2821,14.2,143,172,21
2017-06-04T10:39:34Z,49.2599,16.4732,228,2825,14.2,143,172,21
2017-06-04T10:39:35Z,49.2599,16.4733,228,2829,14.2,144,172,21
2017-06-04T10:39:36Z,49.2599,16.4733,228,2832,14.3,144,174,22
2017-06-04T10:39:37Z,49.2599,16.4734,228,2836,14.3,144,174,22
2017-06-04T10:39:38Z,49.2599,16.4734,228,2840,14.3,144,174,22
2017-06-04T10:39:39Z,49.2599,16.4734,228,2844,14.3,144,176,22
2017-06-04T10:39:40Z,49.2598,16.4735,228,2848,14.3,144,176,22
2017-06-04T10:39:41Z,49.2598,16.4735,228,2852,14.3,144,176,22
2017-06-04T10:39:42Z,49.2598,16.4736,228,2856,14.2,144,172,21
2017-06-04T10:39:43Z,49.2598,16.4736,228,2860,14.2,144,172,21
2017-06-04T10:39:44Z,49.2598,16.4737,228,2864,14.3,144,175,22
2017-06-04T10:39:45Z,49.2598,16.4737,228,2868,14.3,144,175,22
2017-06-04T10:39:46Z,49.2598,16.4737,228,2872,14.3,143,175,22
2017-06-04T10:39:47Z,49.2597,16.4738,228.1,2876,14.3,144,175,21
2017-06-04T10:39:48Z,49.2597,16.4738,228.1,2880,14.3,144,175,21
2017-06-04T10:39:49Z,49.2597,16.4739,228,2884,14.3,144,175,21
2017-06-04T10:39:50Z,49.2597,16.4739,228,2888,14.3,144,174,21
2017-06-04T10:39:51Z,49.2597,16.474,228,2892,14.3,144,174,21
2017-06-04T10:39:52Z,49.2597,16.474,228,2896,14.3,144,174,21
2017-06-04T10:39:53Z,49.2597,16.4741,228,2900,14.3,145,175,22
2017-06-04T10:39:54Z,49.2597,16.4742,228,2904,14.3,144,175,22
2017-06-04T10:39:55Z,49.2597,16.4742,228,2908,14.2,144,175,21
2017-06-04T10:39:56Z,49.2597,16.4743,228,2912,14.2,144,173,21
2017-06-04T10:39:57Z,49.2597,16.4743,228,2916,14.2,144,173,21
2017-06-04T10:39:58Z,49.2597,16.4743,228,2920,14.2,144,173,21
2017-06-04T10:39:59Z,49.2597,16.4743,228,2924,14.2,144,173,21
2017-06-04T10:40:00Z,49.2596,16.4744,228,2928,14.2,144,173,21
2017-06-04T10:40:01Z,49.2596,16.4745,228,2932,14.3,144,176,22
2017-06-04T10:40:02Z,49.2596,16.4745,228,2935,14.3,144,176,22
2017-06-04T10:40:03Z,49.2596,16.4746,228,2939,14.3,144,176,22
2017-06-04T10:40:04Z,49.2596,16.4746,228,2943,14.1,144,169,21
2017-06-04T10:40:05Z,49.2596,16.4747,228,2947,14.1,145,169,21
2017-06-04T10:40:06Z,49.2596,16.4747,228,2951,14.2,145,169,22
2017-06-04T10:40:07Z,49.2596,16.4747,228,2955,14.2,145,170,22
2017-06-04T10:40:08Z,49.2596,16.4747,228,2959,14.2,145,170,22
2017-06-04T10:40:09Z,49.2595,16.4748,228,2963,14.3,144,174,21
2017-06-04T10:40:10Z,49.2595,16.4749,228,2967,14.3,144,174,21
2017-06-04T10:40:11Z,49.2595,16.4749,228,2971,14.3,144,174,21
2017-06-04T10:40:12Z,49.2595,16.475,228,2975,14.4,144,178,21
2017-06-04T10:40:13Z,49.2595,16.475,228,2979,14.4,144,178,21
2017-06-04T10:40:14Z,49.2595,16.4751,228,2983,14.4,144,178,21
2017-06-04T10:40:15Z,49.2595,16.4751,228,2987,14.3,144,176,22
2017-06-04T10:40:16Z,49.2595,16.4751,228,2991,14.3,144,176,22
2017-06-04T10:40:17Z,49.2594,16.4752,228,2995,14.3,144,176,22
2017-06-04T10:40:18Z,49.2594,16.4752,228,2999,14.3,144,176,21
2017-06-04T10:40:19Z,49.2594,16.4753,228,3003,14.3,145,176,21
2017-06-04T10:40:20Z,49.2594,16.4753,228,3007,14.3,145,176,21
2017-06-04T10:40:21Z,49.2594,16.4754,228,3011,14.3,145,176,21
2017-06-04T10:40:22Z,49.2594,16.4754,228,3015,14.3,145,176,21
2017-06-04T10:40:23Z,49.2594,16.4754,228,3019,14.2,145,174,21
2017-06-04T10:40:24Z,49.2594,16.4754,228,3023,14.2,145,174,21
2017-06-04T10:40:25Z,49.2594,16.4756,228,3027,14.2,146,174,21
2017-06-04T10:40:26Z,49.2594,16.4756,228,3031,14.3,146,174,21
2017-06-04T10:40:27Z,49.2594,16.4756,228,3035,14.3,146,174,21
2017-06-04T10:40:28Z,49.2593,16.4757,228,3039,14.3,145,174,21
2017-06-04T10:40:29Z,49.2593,16.4757,228,3042,14.1,146,168,21
2017-06-04T10:40:30Z,49.2593,16.4758,228,3046,14.1,146,168,21
2017-06-04T10:40:31Z,49.2593,16.4758,228,3050,14.1,146,168,21
2017-06-04T10:40:32Z,49.2593,16.4759,228,3054,14.1,146,168,21
2017-06-04T10:40:33Z,49.2593,16.4759,228,3058,14.2,146,173,21
2017-06-04T10:40:34Z,49.2593,16.476,228,3062,14.2,146,173,21
2017-06-04T10:40:35Z,49.2593,16.476,228,3066,14.2,146,173,21
2017-06-04T10:40:36Z,49.2593,16.476,228,3070,14.2,146,173,21
2017-06-04T10:40:37Z,49.2592,16.4761,228,3074,14.2,145,173,21
2017-06-04T10:40:38Z,49.2592,16.4761,228,3078,14.4,145,178,22
2017-06-04T10:40:39Z,49.2592,16.4762,228,3082,14.4,145,178,22
2017-06-04T10:40:40Z,49.2592,16.4762,228,3086,14.4,145,178,22
2017-06-04T10:40:41Z,49.2592,16.4763,228,3090,14.4,145,178,21
2017-06-04T10:40:42Z,49.2592,16.4763,228,3094,14.4,145,178,21
2017-06-04T10:40:43Z,49.2592,16.4763,228,3098,14.4,145,178,21
2017-06-04T10:40:44Z,49.2592,16.4763,228,3102,14.4,145,178,21
2017-06-04T10:40:45Z,49.2591,16.4765,228,3106,14.4,145,178,21
2017-06-04T10:40:46Z,49.2591,16.4765,228,3110,14.4,145,178,21
2017-06-04T10:40:47Z,49.2591,16.4766,228,3114,14.4,145,179,21
2017-06-04T10:40:48Z,49.2591,16.4766,228,3118,14.4,145,179,21
2017-06-04T10:40:49Z,49.2591,16.4767,228,3122,14.3,145,179,21
2017-06-04T10:40:50Z,49.2591,16.4767,228,3126,14.3,145,177,21
2017-06-04T10:40:51Z,49.2591,16.4767,228,3130,14.3,145,177,21
2017-06-04T10:40:52Z,49.259,16.4768,228,3134,14.3,145,176,21
2017-06-04T10:40:53Z,49.259,16.4768,228,3138,14.3,145,176,21
2017-06-04T10:40:54Z,49.259,16.4769,228,3142,14.3,145,176,21
2017-06-04T10:40:55Z,49.259,16.4769,228,3146,14.3,145,175,21
2017-06-04T10:40:56Z,49.259,16.477,228,3150,14.3,145,175,21
2017-06-04T10:40:57Z,49.259,16.477,228,3154,14.3,145,175,21
2017-06-04T10:40:58Z,49.259,16.4771,228,3158,14.4,145,179,22
2017-06-04T10:40:59Z,49.259,16.4771,228,3162,14.4,145,179,22
2017-06-04T10:41:00Z,49.259,16.4771,228,3166,14.4,146,179,22
2017-06-04T10:41:01Z,49.2589,16.4772,228,3170,14.3,146,174,22
2017-06-04T10:41:02Z,49.2589,16.4772,228,3174,14.3,146,174,22
2017-06-04T10:41:03Z,49.2589,16.4773,228,3178,14.3,146,174,22
