index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),speed (m/s), latitude, longitude,stroke angle (deg),max drive speed (deg/s),max seat speed (m/s),max seat recovery speed (m/s),boat accelerator curve,oar angle velocity curve,seat curve, Stroke500mPace (sec/500m), ElapsedTime (sec),catch,finish, HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
0,1495347480.21874,1.9669849347873,20.0,0.993333333333333,60.40032972,60.40032972,,,0.0,0.0,"-0.122276801843432,-0.128601053721092,-0.1230378035063,-0.125728316856234,-0.11606098913817,-0.115676235056897,-0.107157708961901,-0.103756600606426,-0.0910302621810798,-0.093847209471173,-0.0778022661975648,-0.0676917505678758,-0.0572791948685995,-0.0496438660603342,-0.0373698549054231,-0.0294486499373496,-0.00711840878924314,-0.000730185434114457,0.0153228636830304,0.0311768510941487,0.0451973083886202,0.0619332617162923,0.0694010686323468,0.0816913550511055,0.0876246802923046,0.0940517738489693,0.102007651517328,0.107673442108778,0.114509858694633,0.114630355479268,0.118154436893447,0.121280286901829,0.122592675259707,0.118160766320264,0.110625188133245,0.107306824200476,0.101757097575407,0.0973944428993427,0.0950437231406783,0.0933326727297548,0.0930058654750931,0.0902408582613727,0.0922193837190176,0.0931259268058342,0.0927496346329089,0.0897707311423224,0.0840435269233917,0.081311265337248,0.0788090308465926,0.0767208868863968,0.0735940534579513,0.0712772101790776,0.0719858712927822,0.0717719017746153,0.0732534833306524,0.0737876626948933,0.0730670165576069,0.0709878368787601,0.0685427779649183,0.069139258344912,0.0707334539976448,0.0736150594083838,0.0764876573439733,0.0797832250545802,0.0848854898218908,0.0889152135217881,0.0938585279974142,0.0977226987343978,0.100936167249024,0.102672463757417,0.102080319274908,0.100795184577376,0.0986751357144343,0.096608876537066,0.095369231115768,0.0949873719333627,0.0945698400786456,0.0933554801127442,0.092155176922361,0.0918194735680872,0.0926929974775475,0.0946831747766363,0.0969347709121442,0.0998805162735273,0.102112504024915,0.104491767738911,0.107784840447476,0.112240908832101,0.116975128881918,0.12153299576581,0.126234371491804,0.130400379357223,0.133391704843501,0.135229723056505,0.136256134039374,0.136881857368481,0.134129868003061,0.131013536428625,0.127214971663723,0.122811704874458,0.116971635389784,0.110987604740853,0.10808157174148,0.108491384830042,0.109550989542687,0.112844621757512,0.116726310819891,0.123342379945137,0.131317692985884,0.140908640638271,0.148741946166237,0.152852174581883,0.153672319101189,0.153379016005627,0.152868320514756,0.151110263199814,0.148651937600619,0.14606844303841,0.143185693106248,0.142585784483596,0.143706541569922,0.147509736940099,0.152712384140365,0.15854988405387,0.164412589525654,0.168028787586689,0.170025423265674,0.171200537631884,0.170218077358198,0.167359571835616,0.162566902137688,0.157653887153135,0.153404205226238,0.150976384347875,0.1496742359927,0.14971014861854,0.151466282266394,0.154363313694033,0.15790382765635,0.161583430662142,0.165132677726782,0.168622671526879,0.170638044702747,0.171631203784179,0.170596398004943,0.168518989541291,0.165981898357963,0.165029779591714,0.164075680936737,0.162200149069033,0.159128199965817,0.15717834042845,0.155090792624407,0.153954783274781,0.15303160354237,0.154792484357797,0.156299718069416,0.154723239521873,0.151527101023332,0.14559163497863,0.137012995839097,0.12561936469342,0.113176338429377,0.101132734189787,0.089071146946829,0.0782020650085171,0.0692420004439044,0.0640129260505361,0.0635972123152053,0.0584789174830144,0.0545160875402494,0.0562441667544735,0.0482633865380549,0.0435958074472418,0.0291162441153807,0.0212777115908054,0.0115242741876543,-0.00324712692833403,-0.00716937300436716,-0.0191043726655664,-0.0302597051324598,-0.022858935106914,-0.0197698138491084,-0.016973803618009,-0.0125967360528361,-0.0161452045084911,-0.0184329220789215,-0.0203956981059242,-0.00711814120236243,-0.00591774650880329,0.000177049039063416,-0.0177368189519882,-0.00579072551347174,-0.0178740710938226,-0.0168614125341938,-0.00775355852563251,-0.0131236270437108,-0.0138774930148961,-0.0133154017082202,-0.0134566390217323,-0.00229910422839418,-0.00700954592157072,-0.00170915280927517,0.00994285088940122,0.00781925049303059,0.00949749703167415,0.00810683256110684,0.0143213309653047,0.00450361165676459,0.00104896420432105,-0.00428211648772997,0.00479159567895336,-0.000531771461730474,-0.00100693949056586,0.00587623812890976,0.0143452082138199,0.0174647344164139,0.0174069747913234,0.024041742541768,0.029979436650134,0.0274824942895025,0.023573430606511,0.0221786428560479,0.0267987028318155,0.0236484902074444,0.0211162805568439,0.0233998579767746,0.027145260213251,0.0304834601978824,0.0300989780300939,0.0325798153624099,0.0378286182168754,0.0382432559651006,0.036352985768717,0.035162211001096,0.0371253144451111,0.0398083708090543,0.0398898627893753,0.041364445285674,0.0446042714786171,0.0490002906068963,0.0498824366984075,0.0495340744567373,0.050495336970487,0.0506341839631575,0.0469286166605392,0.0405555681929753,0.0366026415090645,0.0364199740750651,0.0339011775555482,0.0314121310261651,0.0329101426942283,0.0376163455651021,0.0402468016102671,0.0423343008824222,0.0426700342886328,0.0427977705623402,0.0376627896788621,0.0301693734599831,0.0212738961545814,0.00940380342875081,-0.00369573730106569,-0.016777543467052,-0.0295759499371725,-0.0384723703011632,-0.0448207089144478,-0.0501653581021886,-0.0553294347037438,-0.0611722667958353,-0.0676917369658299,-0.0749572440645715,-0.0810083630398658,-0.0842811228806752,-0.0958074618776868,-0.0995851531283833,-0.110073661013883,-0.113662777179992,-0.109319317701072,-0.10823927765375,-0.111758895334856,-0.1263988730324,-0.128775632573281,-0.122986409070072,-0.127769706637713,-0.123614108801879,-0.146115144260784,-0.163441236102524,-0.175854424083845,-0.189706744308419,-0.186486923064008,-0.20753846431056,-0.21753794350391,-0.231729489585945,-0.264300763811372,-0.254629205395017,-0.280645067149511,-0.286745004905733,-0.313023618190235,-0.319116880603394,-0.331914550985073,-0.336500276367305,-0.358835183935404,-0.362519793269654,-0.379864844230178",,"0.183618982134,0.213854113379027,0.237541912688947,0.254999772612251,0.272813633710401,0.290574313350636,0.308365109250409,0.323716065507195,0.336498871812878,0.346146109888676,0.351985636451395,0.352774818692157,0.349957650816639,0.343438506546893,0.334124517440427,0.323238900781131,0.311065205837909,0.299056159469992,0.285867959578254,0.272170934838564,0.258426432275085,0.243355363722033,0.228850494633934,0.214926375164482,0.20252732863986,0.191781684546781,0.181993835740744,0.174233003098528,0.167874135614724,0.162797289338145,0.159429705231544,0.158204055222878,0.158457258142088,0.161585578843051,0.166568806607297,0.173022148747289,0.180977300550319,0.189003431362455,0.197622719492388,0.204332245454984,0.209221241232367,0.212910378654709,0.214164987735788,0.213768448547051,0.213677654239865,0.21273087194133,0.212472883650054,0.211853105627777,0.213707085421237,0.216519799089513,0.218258049548293,0.221597589247587,0.225051873555475,0.228846807317561,0.231839455207154,0.235177417225772,0.238502355854379,0.24075614962445,0.241742031027415,0.242143960825557,0.241455807062348,0.239334865980753,0.23576527951005,0.231816046951024,0.229429497873749,0.226865199905629,0.225831184239753,0.224681811905201,0.223831323153903,0.223539954966468,0.220507115886556,0.214201954217431,0.203788448387804,0.192298398788324,0.179966887486441,0.165958732509157,0.152971876409564,0.141171141128335,0.12923942966069,0.115783116386984,0.101447436882489,0.0863063803135344,0.0701766086852768,0.0542126134872365,0.0390031595348814,0.0257827704198846,0.013723692550224,0.00189794405016708,-0.0104185738567452,-0.0225898288444469,-0.0339329794157563,-0.04400958604714,-0.0533005968953615,-0.061237452756024,-0.0674565732452878,-0.0717296891717148,-0.0749394716012983,-0.0777582146466807,-0.080233498024801,-0.0817667841598802,-0.0821483667399258,-0.0817115549685471,-0.0809343181297315,-0.0794609405865621,-0.0759791366804802,-0.0704278168341327,-0.0625384009828138,-0.0526399321211722,-0.0420768658142445,-0.033102236223235,-0.027056701204695,-0.0230798683795701,-0.022371842091705,-0.0247086993589319,-0.0282383515786488,-0.0296594447182435,-0.0290259432037836,-0.027468602895706,-0.0237816699729467,-0.0202064571722508,-0.017834402433833,-0.0177953203954142,-0.0190947836860482,-0.0211857430473796,-0.0254125281658953,-0.0300067167728842,-0.0326359905595599,-0.0333783370275924,-0.0342845367867011,-0.0342216502915878,-0.0336500124975333,-0.0331803041663326,-0.0333827892554999,-0.0345162507792947,-0.0361517468524207,-0.0386465708938974,-0.0421141558707952,-0.0448726915229972,-0.0471033593762607,-0.0505629066553794,-0.0544825060956544,-0.0600519214799516,-0.0666536636690553,-0.0735647006609631,-0.0820168413386688,-0.0908487917332842,-0.0988588826082804,-0.10740990240549,-0.116296321857102,-0.126547305208233,-0.138021073016405,-0.149820088112458,-0.163508790377964,-0.178006559208192,-0.192526163736315,-0.20847717192269,-0.225008380205318,-0.242220647847737,-0.261114821165312,-0.280352042810942,-0.299989445456935,-0.319294272284478,-0.338328207218254,-0.357061940405579,-0.37536670537186,-0.392849733982173,-0.410711730487408,-0.428488104188239,-0.445884836383937,-0.462821126209479,-0.477546451093094,-0.489343925543383,-0.498052529713614,-0.502436701737724,-0.503929545351821,-0.501663214488549,-0.497423106832833,-0.490501642741638,-0.482354641484124,-0.472154023167898,-0.460444146106876,-0.447267490314058,-0.433532868198845,-0.418897866843573,-0.400785104487227,-0.38190150768625,-0.362563307696189,-0.342424557919826,-0.317992165455643,-0.29123798645734,-0.263936029860857,-0.232639170952987,-0.198549750825689,-0.160370813355115,-0.119148983730926,-0.0740735682684094,-0.0253776130102175,0.0263526702421844,0.0907835009369522,0.160241967292661",503.35570469798677,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993333333333333,0.0,0.0,0.0,0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1.9669849347873,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1,1495347483.25776,9.03489422598344,23.0,2.30666666666667,60.40031008,60.40031008,,,0.15,0.14,"-0.368330012358025,-0.376142211159572,-0.363074802833519,-0.366983636880344,-0.349356059845414,-0.348990717468334,-0.317493411478692,-0.273355605879539,-0.217708323977558,-0.16079608833322,-0.106683975276754,-0.0440749967455983,0.0136125933653967,0.0675480154264081,0.116001442292154,0.15300655395889,0.172551990289709,0.174160946314874,0.174486023074115,0.16939217576413,0.154676592187969,0.134313466937062,0.118310396654446,0.106979667102193,0.095362243495503,0.0874099965525239,0.0779041402710993,0.0702857645524569,0.065392208956641,0.0678761288911326,0.0761300854611924,0.0798108151340463,0.0813933841827839,0.0862857014875291,0.0949148307229564,0.103131740804539,0.107354902981016,0.112995535501591,0.117953225907146,0.119410233668447,0.118542335828451,0.119784946400807,0.123683399397612,0.125602341128034,0.12869482675486,0.132638767598872,0.138932348921995,0.144018002349488,0.147290156933107,0.152349689040087,0.159775214557415,0.167117563659745,0.170449142202278,0.170490778764136,0.172167014888536,0.174600367052126,0.178676121902435,0.183750987425701,0.190213263286273,0.196066114751718,0.20012040504254,0.204458071164853,0.21131892458732,0.220010663766307,0.226865114827196,0.232339409470919,0.239547090758275,0.247012225807778,0.253664485760207,0.254929351936167,0.258577768236121,0.263233708796587,0.264205589163517,0.261771161458495,0.257860389661843,0.252792273196052,0.240884235167495,0.225328494134104,0.2151601851651,0.206752844557289,0.198709231474347,0.191846119900456,0.19126690143762,0.193114163521511,0.191182889747791,0.190060192745827,0.193209336816304,0.19804269539817,0.19825220199274,0.194077098800831,0.190138633999935,0.183523854279477,0.17316991057353,0.161220280882066,0.151400922259183,0.138903300244013,0.12123080039622,0.101140798312173,0.0845180017240082,0.0644571442170838,0.0477517361508027,0.0314646989821677,0.0183594206198357,0.00932675361429412,-0.001836842946449,-0.010769746035899,-0.014056027678689,-0.0310531247336833,-0.0268609127741816,-0.0405318481181311,-0.0536771751135704,-0.0522524075642608,-0.0474850818869871,-0.0395787003687458,-0.0389649331775353,-0.0429004400358603,-0.023245202350268,-0.0399608359151612,-0.0121896757275293,-0.00881889589353039,-0.00115512016401237,-0.00526860539427091,-0.00934116988455587,-0.0129548277143324,-0.0108190303258716,-0.0308758984054142,-0.021664279957695,-0.0516412708805527,-0.0407412142680585,-0.0508727974909697,-0.0525937634934661,-0.0569517598256691,-0.0528922172868831,-0.0464696324773457,-0.0342987520993969,-0.031645710601356,-0.0218088000733062,-0.0242923645203268,-0.0203461189885688,-0.0265909615797379,-0.026106985007668,-0.0253344104377692,-0.0285286042613595,-0.0290640136160358,-0.0325753173264263,-0.0261467629460328,-0.0247027508242583,-0.0273498745872531,-0.0252737810389618,-0.0252677016593224,-0.0243023890728501,-0.0306393327174579,-0.032397571961875,-0.0310286313707873,-0.0332894056267994,-0.0357158466797677,-0.036471332963407,-0.0313059603363213,-0.0272156257054626,-0.025330318815643,-0.0212494495754162,-0.0175384152536111,-0.0126937564128901,-0.0106449081690733,-0.00756506580565417,-0.0046067699424754,-0.00240840188089021,-0.00281853722525219,-0.00679693142791652,-0.00641113444572677,-0.00616446626927123,-0.0070589542656969,-0.0101534173593574,-0.00933692813016186,-0.00759034706940224,-0.0103281799405013,-0.012111892200768,-0.00811726659034233,-0.0044591658657855,-0.00256853984584105,-0.00257717141211252,0.000988126696728204,0.00263796172009112,0.00298546974907495,0.00440823320282822,0.00750256748103345,0.00958741205323376,0.00958157174040725,0.0101774135570128,0.0106004992439087,0.0123549906290105,0.0119829897615402,0.0102877367395535,0.0123866192858774,0.0133810973284379,0.0149275820406214,0.0163042393899252,0.0173871086020248,0.020994844409671,0.0197128426171151,0.0195358951477787,0.020242775746017,0.019717862538263,0.0192039851879395,0.0167379260219072,0.0160793803001602,0.0152599028333964,0.0122353670516838,0.00734043038215853,0.00204185126259993,-0.00244747741383716,-0.00792456410774599,-0.0150963525748472,-0.0214960917693505,-0.0276983538195741,-0.0334726331450546,-0.0403794775701612,-0.0470839482617235,-0.0515645613772739,-0.0579317726145852,-0.0675291773204794,-0.0731470459283321,-0.080169080662498,-0.0816220113693724,-0.0881107046162955,-0.0912425083790639,-0.0911072004069191,-0.0932926390323755,-0.0914678080203583,-0.0936259655412911,-0.0996939970789451,-0.107380139755736,-0.114111028580535,-0.112912200605787,-0.12287042241569,-0.128568637997361,-0.139296597714088,-0.142995356017743,-0.134982142950426,-0.133975585202938,-0.137669392718784,-0.156729075733587,-0.165884523543304,-0.167638003451996,-0.17468791513083,-0.181031322949552,-0.206524735108753,-0.224027403688766,-0.250103566235579,-0.269673207577388,-0.263713503324459,-0.256447349513439,-0.275183879892139,-0.285766241871407,-0.305081392243644,-0.300119130434237,-0.319261089022003,-0.309617827624795,-0.306449426054386,-0.314104487639798,-0.352944214631663,-0.367014481375629,-0.393583614569416,-0.396188515503152,-0.401714708090981,-0.401489980491438,-0.406958029147617",,"0.321744395507517,0.379262181053561,0.431491193383128,0.477711319369299,0.521076464027832,0.558441068477008,0.587993362929565,0.606855150889523,0.616119158389554,0.61534613615542,0.60409903478262,0.585909029561718,0.562132976371618,0.536514409273863,0.510046938100698,0.485172547905096,0.463335330387564,0.44454931108195,0.429233577815767,0.419196740682446,0.415035973175292,0.414809604058462,0.416797571886112,0.420810337934827,0.425317419773449,0.429997344813232,0.432683090945681,0.433245246938771,0.432300655694559,0.429466757002185,0.426607116401094,0.423559605238047,0.420207672370202,0.416567100114111,0.412137917635174,0.407405422067438,0.401812285378894,0.394119773394687,0.384263435920729,0.372038159465523,0.357711961666101,0.342149737477796,0.325364071517169,0.30699613888505,0.288241340974852,0.270049520261426,0.252858213026018,0.236291597131402,0.219934150323854,0.203696489835298,0.18682802308587,0.168719959648452,0.149501566794525,0.128679735784625,0.1062484998073,0.0824725985190589,0.0582341905080439,0.0359261524380776,0.0162071063214526,-0.00108445977332185,-0.0150902416757288,-0.0258137327081238,-0.0335042101240086,-0.0373805467375986,-0.0383647684033068,-0.0377482532364315,-0.035444446295098,-0.0316479201808647,-0.0270364532086354,-0.0214676194578095,-0.0159131725544325,-0.0112315043462173,-0.00719897157482964,-0.00373979982468663,-0.000597528132810993,0.00236507850358481,0.00497904095519668,0.00701985373842104,0.00923404591246305,0.0121294520132314,0.0169564724459637,0.0224985984530203,0.0302529633486889,0.0387565760545026,0.0458607241177044,0.0511423558355363,0.0550811060124979,0.0538822897219155,0.0495884577323348,0.0407803235435438,0.029340393796326,0.0182543677645483,0.00859775651695868,0.000987033018488963,-0.00306066001427219,-0.00292745351174774,-0.00134524495743419,0.00185251389073227,0.00539090177496697,0.00782801639658509,0.00880291729355467,0.00885601270142776,0.00778861003677806,0.00698989937738696,0.00710752519867131,0.00785203408899651,0.00901881654008238,0.0105053338288762,0.0119059780009242,0.0122055929599729,0.0123127054227456,0.0120338373847071,0.0113486923121508,0.0107475039815593,0.0101074798194004,0.00922511376576445,0.00819104231326073,0.00618948047662993,0.00235973855573589,-0.00308444958336118,-0.0103840454931062,-0.0189918898190885,-0.0281719987221619,-0.0378637416916396,-0.04778232118535,-0.0571194489404941,-0.0655629648349285,-0.0740520717779077,-0.082350653027116,-0.0907937801389518,-0.0998797732413629,-0.109087631146737,-0.119375567947794,-0.130527188367143,-0.142441577475964,-0.15536616096897,-0.168554934812619,-0.18213290888098,-0.19541169777982,-0.208852833343339,-0.221911653620606,-0.234699580606721,-0.248156787130953,-0.261587574319499,-0.274876441278377,-0.289219349120934,-0.304253326693928,-0.32002174207335,-0.33671340315235,-0.353368118699763,-0.370402342576168,-0.387608579567759,-0.404451570567059,-0.421344467697673,-0.438532983781676,-0.454896596976501,-0.470908298616301,-0.48638895144958,-0.500491670569193,-0.513108799149397,-0.523859606082557,-0.532857176271209,-0.540048568350332,-0.545406757240628,-0.549360482712063,-0.551304094448016,-0.551265587146214,-0.549709159550068,-0.54626160495952,-0.541693835763702,-0.536593327134246,-0.530480331822377,-0.523722870462215,-0.515304430759675,-0.506052555379376,-0.495512488684064,-0.482889187531125,-0.468084647271694,-0.453541336474302,-0.438254526067243,-0.421067473939007,-0.401752991306794,-0.381779799878033,-0.361077388465432,-0.337731834329778,-0.310498804382523,-0.279543076255407,-0.248044226804591,-0.217950626610431,-0.185912960832056,-0.151262901375201,-0.115626357145664,-0.0786185697691038,-0.0417258463238241,-0.00171014978374821,0.0438714079805454,0.0938333112275394,0.15008747538089,0.211879517294742,0.276156728662503",216.76300578034648,3.03902006149292,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30666666666667,0.0,0.0,0.0,0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9.03489422598344,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2,1495347485.92154,15.4954187022317,23.0,2.98333333333333,60.40026438,60.40026438,,,0.26,0.22,"-0.393648372907587,-0.384343896414198,-0.346945385834777,-0.292475080168945,-0.217065944131055,-0.143797563579778,-0.0805874282564201,-0.01712528731713,0.0414814080859884,0.0971109303517639,0.142165098969991,0.168920159174899,0.176066059780243,0.172064961907039,0.162986475772005,0.145803937673471,0.128834054023419,0.112325900331543,0.0971339669235078,0.0854266909283645,0.0794248973101409,0.0864293878019605,0.0912669830159055,0.0902672567041855,0.0913204381433449,0.101232026084252,0.116409690857852,0.125640601953464,0.130273632605829,0.135611317275935,0.137413801840945,0.134463828769811,0.130215042001654,0.132541831481061,0.137734434486318,0.138747450974511,0.137449704089122,0.140846898940364,0.150076440051165,0.15788836284329,0.167593905060041,0.18365714516819,0.201131328903923,0.213548590377287,0.219251108672923,0.223662463237192,0.227877754363599,0.231793240408615,0.236397415687156,0.240185042408033,0.242535342586898,0.242479468404822,0.241283072200934,0.244534519378945,0.25229825701506,0.263523615200962,0.272466333303259,0.279989031201319,0.286689707752395,0.294231325175347,0.299961033681673,0.304190566379073,0.308054304754787,0.311008083660275,0.308569202675781,0.300195851419804,0.28663428309011,0.27237595431177,0.257779248499782,0.246948021394235,0.240061137900909,0.234219647867882,0.227778540792594,0.222453127623417,0.221936741457718,0.225275482003187,0.227964934028156,0.227243795897054,0.220204305854738,0.204510379634145,0.177131448058788,0.145702053188398,0.115790162773972,0.0852544104896873,0.0597021565735609,0.0334070491473994,0.015377621301431,0.00105356826528988,-0.0063000160547508,-0.00697512374351273,-0.00607355865812942,-0.00509709600200576,-0.0173878326486606,-0.0264196785259983,-0.0452174689723526,-0.0432114555221075,-0.0619564331976397,-0.0632057511145352,-0.0523998795134597,-0.0570734517804192,-0.0702533729558203,-0.0559893932987438,-0.0398939793848769,-0.0228433130426383,-0.0133589468309692,-0.0142050009031745,0.0126241156251811,-0.0124474067137258,-0.00932017962264995,-0.0182002481147232,-0.0277819383733533,-0.0467930940861756,-0.0514851215602985,-0.0659444312213026,-0.0459100434390141,-0.0737489423899152,-0.0631054683017496,-0.0562272969971973,-0.0329957063279544,-0.033777238389303,-0.0316750098134209,-0.0309581246259219,-0.0322308946318075,-0.0427764892666101,-0.0506688751693919,-0.0467040748906889,-0.0484568035066157,-0.0474774389024686,-0.0418431104073657,-0.031565137942573,-0.0219016707407541,-0.0288954461552903,-0.030930674845751,-0.0309063699505597,-0.0313477402622314,-0.0360397022969302,-0.0416985703546927,-0.0358025708488928,-0.036226646299416,-0.0388487341983948,-0.035533872614405,-0.0259792913832945,-0.0163157876398358,-0.0173352950993019,-0.0165117181450317,-0.0141387115887917,-0.0140329766473506,-0.0156487319712405,-0.0185442312959739,-0.0195443769811054,-0.0260642785828823,-0.0327711708354629,-0.0373152511501522,-0.0371051678174146,-0.0332249187132199,-0.0324042635559001,-0.0329788654670753,-0.0331011726506338,-0.0306855336591081,-0.0273955671740447,-0.0267088121571835,-0.0229682743358968,-0.0212186308556472,-0.0224447044188558,-0.0236851778851106,-0.0213615237648089,-0.0146748558275775,-0.00906653453788139,-0.00408878496370396,-0.000618943290589474,0.000517506279744181,0.00099221183746578,0.000773069751564246,0.000593931019009134,-0.00222716227123892,-0.00665493304302186,-0.0103508658796229,-0.0146640924885353,-0.0177671008414044,-0.0201802496570046,-0.0204493074865253,-0.0199193262583469,-0.0198764136242034,-0.020185423663387,-0.0205657001359408,-0.0208672772830829,-0.0210865649041699,-0.0206159177995442,-0.0194274852614114,-0.0197083917145182,-0.0197938304355882,-0.0196083936514836,-0.0178360182990121,-0.0165504133408968,-0.0165973772314288,-0.0168525659745587,-0.016563909020049,-0.0169035668473268,-0.015949648648655,-0.015519055243422,-0.0155783550830945,-0.0153500047910388,-0.0217717013362586,-0.0251702089713996,-0.0306939237405646,-0.0325856523167412,-0.0349835003451644,-0.0415354314015091,-0.0454436535795307,-0.0508914897284539,-0.0555755106498981,-0.0568490802531931,-0.061253241174184,-0.0581808042648295,-0.065002893331641,-0.0708693191047101,-0.0759635331538136,-0.0818120767697186,-0.0783450417183606,-0.0791892351394939,-0.0829939745582949,-0.0847180493191554,-0.0926716291876792,-0.0860361660821048,-0.0854779399779623,-0.0910949349385177,-0.104014479981485,-0.125241272094135,-0.128697273649657,-0.129406313593738,-0.134726686837721,-0.14410961406194,-0.159214464861846,-0.168626360261568,-0.17846777049295,-0.185836190902727,-0.194351656307303,-0.207908661529801,-0.221657477770231,-0.247477625937124,-0.246083762881155,-0.254769747402387,-0.27173366730039,-0.2810479813444,-0.2940315782634,-0.28919345959183,-0.304154616692868,-0.308355780919539,-0.306228960123195,-0.319339423453644,-0.331224784314349,-0.347597754167363,-0.365274658035615,-0.375855202751448,-0.398523220984932,-0.412308005068937,-0.438903546171418,-0.440779139463385,-0.446141003763235",,"0.431061120067867,0.490084140494322,0.537368708937102,0.569086193397371,0.585929406499382,0.591336047591729,0.587006540478057,0.573805138305405,0.55407744755103,0.532738188162928,0.513514990300925,0.498832016313152,0.489484625323355,0.485593729398264,0.48669435358253,0.491214516991699,0.49675705969363,0.501539893392166,0.505488138497568,0.507568479055682,0.506017692144169,0.500170709924141,0.491685406598967,0.481648712518497,0.471571584847319,0.461505285249454,0.451148048896715,0.440780052079462,0.431435768838624,0.422406183026464,0.412747199177331,0.401363026455692,0.387002139260797,0.369167572793587,0.349001105653927,0.327911522518887,0.305367361023939,0.281331380687534,0.257003243481881,0.233603839861987,0.212129186726238,0.192452433175624,0.173262707627528,0.154826714535869,0.137582574611225,0.120660189571011,0.103034385454778,0.0844495445753763,0.0650732522688953,0.0455144949528512,0.0271211624563435,0.011273733500126,-0.00113462601292433,-0.00959131777287331,-0.0138960841661571,-0.0140624933341995,-0.0116580895836105,-0.00831343683590147,-0.00641289369315654,-0.00714608388712369,-0.0104210212078096,-0.0144863304389211,-0.0174936824011435,-0.0197900170069216,-0.02125888054405,-0.0205379654974411,-0.0167064607343768,-0.0104624690591938,-0.00440629581778596,-0.000308913632132297,0.00241352223154286,0.0054962364657245,0.0089258180340504,0.0120537741306325,0.0152134039907449,0.0173832713460135,0.0172975433865443,0.0176278776920482,0.0157082681596635,0.0107423698682689,0.00409994174793079,-0.00256260861846185,-0.0114154961418789,-0.0167448537616454,-0.0200460737396911,-0.0204015102836012,-0.0181687143975907,-0.0146956616342468,-0.0126389915073373,-0.00791989384978911,-0.00430756382329865,-0.00303360317590161,-0.00178469037103311,-0.000547773166624492,0.000688315458785782,0.00312636256908644,0.00647859301109248,0.00965875188380647,0.0123540039554787,0.0138348935979865,0.0141951324038199,0.0154752336319073,0.0178729000690692,0.0201171399026423,0.0221191383970392,0.0242915432063745,0.025642406850086,0.0271419018124186,0.0281431574258938,0.0268405240212173,0.0237791487473032,0.0195480941918299,0.0133740133255258,0.00632255010873952,-0.000805523549660596,-0.0085234132530873,-0.0162905592150149,-0.0232103390955953,-0.0289946062888647,-0.0342880938109611,-0.0397101045011358,-0.0456980598205947,-0.05244508380513,-0.059712352608059,-0.0675351073587014,-0.0766441833798094,-0.0862494209267698,-0.096416394481489,-0.108159100603375,-0.121850399003852,-0.136254780822164,-0.151560927396821,-0.167266789758692,-0.183224899692559,-0.199411296274699,-0.214090019240707,-0.226852648808083,-0.239538361004182,-0.251396970844996,-0.262187165250957,-0.272415930952483,-0.281678610926308,-0.290708603515853,-0.299849908336638,-0.308297844528503,-0.316323828895741,-0.32456283580405,-0.33294775173186,-0.341613244264511,-0.351199229433131,-0.360895686359305,-0.370754148550731,-0.380844056305356,-0.391465566654115,-0.402196749039272,-0.413063950831598,-0.422560482277617,-0.431379359575253,-0.439166724117531,-0.445517217709565,-0.450528442029959,-0.453746028719761,-0.455772018687457,-0.457111543508079,-0.457642397388774,-0.457027327352629,-0.455915652653608,-0.453152413379929,-0.450550317659072,-0.447555217817529,-0.443594590549379,-0.438575560687054,-0.433808151536774,-0.428936578131455,-0.42268843692906,-0.413809221035241,-0.403532883802971,-0.392393742308686,-0.37962402118826,-0.36437885523552,-0.346965262185917,-0.327400805380246,-0.305588273828285,-0.280953987454609,-0.25355998550405,-0.225344456867647,-0.19655321430193,-0.165532122677482,-0.133602236017704,-0.101543464983743,-0.0669856757261949,-0.0314600688218483,0.00582541355345245,0.0463715639215524,0.0904380737058582,0.137896349440331,0.189030057091277,0.247470595109291,0.312488200306773,0.379976137022982",167.5977653631287,5.702800035476685,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9833333333333294,0.0,0.0,0.0,0,1.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,15.4954187022317,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
