index,TimeStamp (sec), latitude, longitude,Altitude, Horizontal (meters), Stroke500mPace (sec/500m), HRCur (bpm), Power (watts), Cadence (stokes/min), ElapsedTime (sec),cumdist, DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
0,1496572053.0,49.2671,16.4541,229.0,0.0,,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1,1496572054.0,49.2671,16.4541,229.0,0.0,,86.0,0.0,,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2,1496572055.0,49.2671,16.4541,229.0,3.0,148.7603305785124,87.0,106.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.361111111111111,0.0,0.0,0.0,0,1.0,4.0,inf,87.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3.0,106.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3,1496572056.0,49.2671,16.4541,229.0,7.0,148.7603305785124,89.0,106.0,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,3.361111111111111,0.0,0.0,0.0,0,1.0,4.0,inf,89.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7.0,106.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4,1496572057.0,49.2671,16.4541,229.0,10.0,148.7603305785124,89.0,106.0,0.0,4.0,10,0.0,0.0,0.0,0.0,0.0,0.0,3.361111111111111,0.0,0.0,0.0,0,1.0,4.0,inf,89.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,10.0,106.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
5,1496572058.0,49.267,16.4541,229.0,14.0,138.46153846153845,91.0,133.0,21.0,5.0,14,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,0.0,0.0,0.0,0,1.0,4.0,380.0,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,14.0,0.0,133.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
6,1496572059.0,49.267,16.4541,229.0,17.0,138.46153846153845,94.0,133.0,21.0,6.0,17,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,0.0,0.0,0.0,0,1.0,4.0,380.0,94.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,17.0,0.0,133.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
7,1496572060.0,49.267,16.4542,229.0,21.0,138.46153846153845,96.0,133.0,21.0,7.0,21,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,0.0,0.0,0.0,0,1.0,4.0,380.0,96.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,21.0,0.0,133.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
8,1496572061.0,49.267,16.4542,229.0,24.0,139.53488372093022,98.0,129.0,22.0,8.0,24,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.0,0.0,0,1.0,4.0,351.8181818181818,98.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,24.0,0.0,129.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
9,1496572062.0,49.267,16.4542,229.0,28.0,139.53488372093022,100.0,129.0,22.0,9.0,28,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.0,0.0,0,1.0,4.0,351.8181818181818,100.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,28.0,0.0,129.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
10,1496572063.0,49.2669,16.4543,229.0,32.0,139.53488372093022,102.0,129.0,22.0,10.0,32,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,0.0,0.0,0,1.0,4.0,351.8181818181818,102.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,32.0,0.0,129.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
11,1496572064.0,49.2669,16.4543,229.0,35.0,133.33333333333334,104.0,147.0,21.0,11.0,35,0.0,0.0,0.0,0.0,0.0,0.0,3.7499999999999996,0.0,0.0,0.0,0,1.0,4.0,420.0,104.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,35.0,0.0,147.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
12,1496572065.0,49.2669,16.4543,229.0,39.0,133.33333333333334,106.0,147.0,21.0,12.0,39,0.0,0.0,0.0,0.0,0.0,0.0,3.7499999999999996,0.0,0.0,0.0,0,1.0,4.0,420.0,106.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,39.0,0.0,147.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
13,1496572066.0,49.2669,16.4543,229.0,43.0,133.33333333333334,108.0,147.0,21.0,13.0,43,0.0,0.0,0.0,0.0,0.0,0.0,3.7499999999999996,0.0,0.0,0.0,0,1.0,4.0,420.0,108.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,43.0,0.0,147.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
14,1496572067.0,49.2668,16.4544,229.0,47.0,130.43478260869566,109.0,156.0,21.0,14.0,47,0.0,0.0,0.0,0.0,0.0,0.0,3.833333333333333,0.0,0.0,0.0,0,1.0,4.0,445.7142857142857,109.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,47.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
15,1496572068.0,49.2668,16.4544,229.0,51.0,130.43478260869566,110.0,156.0,21.0,15.0,51,0.0,0.0,0.0,0.0,0.0,0.0,3.833333333333333,0.0,0.0,0.0,0,1.0,4.0,445.7142857142857,110.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,51.0,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
16,1496572069.0,49.2668,16.4545,229.0,54.0,127.65957446808511,111.0,168.0,23.0,16.0,54,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,438.2608695652174,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,54.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
17,1496572070.0,49.2668,16.4545,229.0,58.0,127.65957446808511,111.0,168.0,23.0,17.0,58,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,438.2608695652174,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,58.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
18,1496572071.0,49.2668,16.4545,229.0,62.0,127.65957446808511,111.0,168.0,23.0,18.0,62,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,438.2608695652174,111.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,62.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
19,1496572072.0,49.2667,16.4546,229.0,66.0,128.57142857142858,112.0,166.0,22.0,19.0,66,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,66.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
20,1496572073.0,49.2667,16.4546,229.0,70.0,128.57142857142858,112.0,166.0,22.0,20.0,70,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,70.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
21,1496572074.0,49.2667,16.4546,229.0,74.0,128.57142857142858,113.0,166.0,22.0,21.0,74,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,74.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
22,1496572075.0,49.2666,16.4546,229.0,78.0,128.57142857142858,113.0,164.0,22.0,22.0,78,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,447.27272727272725,113.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,78.0,0.0,164.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
23,1496572076.0,49.2666,16.4546,229.0,82.0,128.57142857142858,114.0,164.0,22.0,23.0,82,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,447.27272727272725,114.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,82.0,0.0,164.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
24,1496572077.0,49.2666,16.4547,229.0,86.0,128.57142857142858,115.0,166.0,22.0,24.0,86,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,86.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
25,1496572078.0,49.2666,16.4547,229.0,90.0,128.57142857142858,115.0,166.0,22.0,25.0,90,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,115.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,90.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
26,1496572079.0,49.2666,16.4547,229.0,93.0,128.57142857142858,116.0,166.0,22.0,26.0,93,0.0,0.0,0.0,0.0,0.0,0.0,3.8888888888888884,0.0,0.0,0.0,0,1.0,4.0,452.72727272727275,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,93.0,0.0,166.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
27,1496572080.0,49.2666,16.4547,229.0,97.0,127.65957446808511,116.0,169.0,22.0,27.0,97,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,116.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,97.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
28,1496572081.0,49.2665,16.4548,229.0,101.0,127.65957446808511,117.0,169.0,22.0,28.0,101,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,101.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
29,1496572082.0,49.2665,16.4548,229.0,105.0,127.65957446808511,117.0,169.0,22.0,29.0,105,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,105.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
30,1496572083.0,49.2665,16.4548,229.0,109.0,126.76056338028168,118.0,172.0,22.0,30.0,109,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,469.09090909090907,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,109.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
31,1496572084.0,49.2664,16.4549,229.0,113.0,126.76056338028168,119.0,172.0,22.0,31.0,113,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,469.09090909090907,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,113.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
32,1496572085.0,49.2664,16.4549,229.0,117.0,126.76056338028168,120.0,172.0,22.0,32.0,117,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,469.09090909090907,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,117.0,0.0,0.0,172.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
33,1496572086.0,49.2664,16.455,229.0,121.0,127.65957446808511,120.0,168.0,21.0,33.0,121,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,480.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,121.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
34,1496572087.0,49.2664,16.455,229.0,125.0,127.65957446808511,121.0,168.0,21.0,34.0,125,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,480.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,125.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
35,1496572088.0,49.2663,16.455,229.0,129.0,126.76056338028168,121.0,168.0,21.0,35.0,129,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,480.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,129.0,0.0,168.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
36,1496572089.0,49.2663,16.455,229.0,133.0,126.76056338028168,121.0,171.0,21.0,36.0,133,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,488.57142857142856,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.0,0.0,0.0,171.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
37,1496572090.0,49.2663,16.4551,229.0,137.0,126.76056338028168,121.0,171.0,21.0,37.0,137,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,488.57142857142856,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,137.0,0.0,0.0,171.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
38,1496572091.0,49.2663,16.4551,229.0,141.0,126.76056338028168,122.0,170.0,21.0,38.0,141,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,141.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
39,1496572092.0,49.2663,16.4551,229.0,145.0,126.76056338028168,122.0,170.0,21.0,39.0,145,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,145.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
40,1496572093.0,49.2663,16.4551,229.0,148.0,126.76056338028168,123.0,170.0,21.0,40.0,148,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,148.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
41,1496572094.0,49.2662,16.4552,229.0,152.0,127.65957446808511,123.0,167.0,22.0,41.0,152,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,455.45454545454544,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,152.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
42,1496572095.0,49.2662,16.4552,229.0,156.0,127.65957446808511,123.0,167.0,22.0,42.0,156,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,455.45454545454544,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,156.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
43,1496572096.0,49.2662,16.4552,229.0,160.0,127.65957446808511,124.0,167.0,22.0,43.0,160,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,455.45454545454544,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,160.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
44,1496572097.0,49.2661,16.4553,229.0,164.0,126.76056338028168,124.0,173.0,22.0,44.0,164,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,471.8181818181818,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,164.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
45,1496572098.0,49.2661,16.4553,229.0,168.0,126.76056338028168,124.0,173.0,22.0,45.0,168,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,471.8181818181818,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,168.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
46,1496572099.0,49.2661,16.4554,229.0,172.0,126.76056338028168,124.0,173.0,22.0,46.0,172,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,471.8181818181818,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,172.0,0.0,0.0,173.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
47,1496572100.0,49.2661,16.4554,229.0,176.0,126.76056338028168,124.0,170.0,22.0,47.0,176,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,463.6363636363636,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,176.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
48,1496572101.0,49.2661,16.4554,229.0,180.0,126.76056338028168,125.0,170.0,22.0,48.0,180,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,463.6363636363636,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,180.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
49,1496572102.0,49.2661,16.4554,229.0,184.0,126.76056338028168,125.0,170.0,22.0,49.0,184,0.0,0.0,0.0,0.0,0.0,0.0,3.9444444444444446,0.0,0.0,0.0,0,1.0,4.0,463.6363636363636,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,184.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
50,1496572103.0,49.2661,16.4554,229.0,188.0,127.65957446808511,126.0,169.0,21.0,50.0,188,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,188.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
51,1496572104.0,49.2661,16.4554,229.0,192.0,127.65957446808511,126.0,169.0,21.0,51.0,192,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,192.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
52,1496572105.0,49.2659,16.4555,229.0,196.0,127.65957446808511,126.0,169.0,21.0,52.0,196,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,196.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
53,1496572106.0,49.2659,16.4555,229.0,200.0,127.65957446808511,125.0,169.0,22.0,53.0,200,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,200.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
54,1496572107.0,49.2659,16.4556,229.0,203.0,127.65957446808511,126.0,169.0,22.0,54.0,203,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,203.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
55,1496572108.0,49.2659,16.4556,229.0,207.0,127.65957446808511,126.0,169.0,22.0,55.0,207,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,460.90909090909093,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,207.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
56,1496572109.0,49.2659,16.4556,229.0,211.0,127.65957446808511,127.0,167.0,21.0,56.0,211,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,477.14285714285717,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,211.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
57,1496572110.0,49.2658,16.4557,229.0,215.0,127.65957446808511,128.0,167.0,21.0,57.0,215,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,477.14285714285717,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,215.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,1496572111.0,49.2658,16.4557,229.0,219.0,127.65957446808511,129.0,167.0,22.0,58.0,219,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,455.45454545454544,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,219.0,0.0,167.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,1496572112.0,49.2658,16.4557,229.0,223.0,127.65957446808511,129.0,170.0,22.0,59.0,223,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,463.6363636363636,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,223.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,1496572113.0,49.2658,16.4557,229.0,227.0,127.65957446808511,129.0,170.0,22.0,60.0,227,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,463.6363636363636,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,227.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,1496572114.0,49.2657,16.4558,229.0,231.0,127.65957446808511,130.0,170.0,21.0,61.0,231,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,231.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,1496572115.0,49.2657,16.4558,229.0,235.0,127.65957446808511,130.0,170.0,21.0,62.0,235,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,235.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,1496572116.0,49.2657,16.4558,229.0,239.0,127.65957446808511,131.0,170.0,21.0,63.0,239,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,485.7142857142857,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,239.0,0.0,0.0,170.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,1496572117.0,49.2656,16.4559,229.0,243.0,127.65957446808511,131.0,169.0,21.0,64.0,243,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,243.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,1496572118.0,49.2656,16.4559,229.0,247.0,127.65957446808511,132.0,169.0,21.0,65.0,247,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,247.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,1496572119.0,49.2656,16.4559,229.0,251.0,127.65957446808511,132.0,169.0,21.0,66.0,251,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,0,1.0,4.0,482.85714285714283,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,251.0,0.0,169.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
