# RitmoTime: 15. 6. 2018 - 17:34:12
# Full Workout
# Boating: M1x
# Duration: 56 min.  Strokes: 552.  Intervals: 0
#
"Stroke Count","Time","Rate (spm)","Distance (m)","Split (/500m)","Heart Rate (bpm)","State","Piece#","Count","Piece Time","Piece Distance (m)","Total Time (sec)","Distance (m)","Speed (m/s)","Latitude (deg)","Longitude (deg)"
370,0:37:57.3,31.5,4816,2:32,0,"-",0,0,0:00:00.0,0,2277.3,4816,3.27,48.19867324,16.45659637,
371,0:37:59.1,32.0,4822,2:32,0,"-",0,0,0:00:00.0,0,2279.1,4822,3.28,48.19871139,16.45653533,
372,0:38:01.0,32.0,4829,2:30,0,"-",0,0,0:00:00.0,0,2281.0,4829,3.31,48.19875335,16.45646858,
373,0:38:02.8,32.5,4836,2:28,0,"-",0,0,0:00:00.0,0,2282.8,4836,3.36,48.19879150,16.45639991,
374,0:38:04.7,32.5,4843,2:25,0,"-",0,0,0:00:00.0,0,2284.7,4843,3.43,48.19883346,16.45632553,
375,0:38:06.6,32.0,4851,2:22,0,"-",0,0,0:00:00.0,0,2286.6,4851,3.50,48.19887924,16.45624923,
376,0:38:08.4,32.0,4858,2:19,0,"-",0,0,0:00:00.0,0,2288.4,4858,3.58,48.19892501,16.45617103,
377,0:38:10.3,32.0,4867,2:16,0,"-",0,0,0:00:00.0,0,2290.3,4867,3.65,48.19897460,16.45608901,
378,0:38:12.6,26.5,4876,2:13,0,"-",0,0,0:00:00.0,0,2292.6,4876,3.73,48.19903182,16.45598983,
379,0:38:15.2,24.0,4888,2:11,0,"-",0,0,0:00:00.0,0,2295.2,4888,3.81,48.19910049,16.45587730,
380,0:38:17.8,24.0,4900,2:08,0,"-",0,0,0:00:00.0,0,2297.8,4900,3.91,48.19917297,16.45575141,
381,0:38:20.5,23.0,4912,2:06,0,"-",0,0,0:00:00.0,0,2300.5,4912,3.94,48.19924545,16.45563125,
382,0:38:23.3,22.0,4924,2:06,0,"-",0,0,0:00:00.0,0,2303.3,4924,3.95,48.19931793,16.45551490,
383,0:38:26.0,21.5,4935,2:06,0,"-",0,0,0:00:00.0,0,2306.0,4935,3.96,48.19938659,16.45539855,
384,0:38:28.9,21.5,4948,2:07,0,"-",0,0,0:00:00.0,0,2308.9,4948,3.93,48.19945907,16.45527458,
385,0:38:31.7,21.5,4959,2:10,0,"-",0,0,0:00:00.0,0,2311.7,4959,3.83,48.19952774,16.45515823,
386,0:38:34.6,21.0,4970,2:16,0,"-",0,0,0:00:00.0,0,2314.6,4970,3.66,48.19958877,16.45505142,
386,0:38:40.6,0.0,4988,2:31,0,"-",0,0,0:00:00.0,0,2320.6,4988,3.30,48.19969940,16.45485877,
386,0:39:41.9,0.0,5074,5:08,0,"-",0,0,0:00:00.0,0,2381.9,5074,1.62,48.20021057,16.45399093,
387,0:39:43.2,48.0,5075,5:10,0,"-",0,0,0:00:00.0,0,2383.2,5075,1.61,48.20021820,16.45398139,
388,0:39:44.5,44.0,5075,5:14,0,"-",0,0,0:00:00.0,0,2384.5,5075,1.59,48.20021820,16.45397949,
388,0:39:50.5,0.0,5078,5:24,0,"-",0,0,0:00:00.0,0,2390.5,5078,1.54,48.20022583,16.45396232,
388,0:40:22.8,0.0,5114,4:45,0,"-",0,0,0:00:00.0,0,2422.8,5114,1.75,48.20045471,16.45363235,
389,0:40:24.0,50.0,5114,4:59,0,"-",0,0,0:00:00.0,0,2424.0,5114,1.67,48.20045852,16.45363044,
390,0:40:25.3,45.0,5113,5:29,0,"-",0,0,0:00:00.0,0,2425.3,5113,1.52,48.20045089,16.45364189,
390,0:40:31.3,0.0,5118,5:56,0,"-",0,0,0:00:00.0,0,2431.3,5118,1.40,48.20048141,16.45359611,
390,0:41:23.6,0.0,5185,7:13,0,"-",0,0,0:00:00.0,0,2483.6,5185,1.15,48.20088958,16.45293617,
391,0:41:24.8,50.0,5185,7:19,0,"-",0,0,0:00:00.0,0,2484.8,5185,1.14,48.20089340,16.45292854,
392,0:41:26.1,45.0,5186,7:23,0,"-",0,0,0:00:00.0,0,2486.1,5186,1.13,48.20089721,16.45291900,
393,0:41:27.6,40.5,5187,7:28,0,"-",0,0,0:00:00.0,0,2487.6,5187,1.12,48.20090484,16.45291137,
394,0:41:29.1,39.5,5188,7:30,0,"-",0,0,0:00:00.0,0,2489.1,5188,1.11,48.20091247,16.45289802,
395,0:41:30.7,38.0,5189,7:30,0,"-",0,0,0:00:00.0,0,2490.7,5189,1.11,48.20091629,16.45288848,
396,0:41:32.3,37.5,5190,7:10,0,"-",0,0,0:00:00.0,0,2492.3,5190,1.16,48.20092010,16.45287895,
397,0:41:34.0,37.0,5192,6:47,0,"-",0,0,0:00:00.0,0,2494.0,5192,1.23,48.20093154,16.45285987,
398,0:41:35.6,37.5,5194,5:46,0,"-",0,0,0:00:00.0,0,2495.6,5194,1.44,48.20094299,16.45283508,
398,0:41:41.6,0.0,5214,3:08,0,"-",0,0,0:00:00.0,0,2501.6,5214,2.65,48.20106124,16.45264244,
398,0:42:10.6,0.0,5312,3:09,0,"-",0,0,0:00:00.0,0,2530.6,5312,2.64,48.20168685,16.45169830,
399,0:42:13.6,20.5,5316,3:27,0,"-",0,0,0:00:00.0,0,2533.6,5316,2.40,48.20171356,16.45166206,
400,0:42:16.6,19.0,5320,3:42,0,"-",0,0,0:00:00.0,0,2536.6,5320,2.25,48.20174026,16.45162391,
401,0:42:19.7,19.5,5326,3:47,0,"-",0,0,0:00:00.0,0,2539.7,5326,2.20,48.20177459,16.45157241,
402,0:42:22.9,19.5,5332,3:48,0,"-",0,0,0:00:00.0,0,2542.9,5332,2.19,48.20181274,16.45151519,
403,0:42:26.0,19.5,5338,3:48,0,"-",0,0,0:00:00.0,0,2546.0,5338,2.19,48.20185089,16.45146179,
404,0:42:29.0,19.5,5343,3:43,0,"-",0,0,0:00:00.0,0,2549.0,5343,2.24,48.20188903,16.45140647,
405,0:42:32.1,19.5,5350,3:32,0,"-",0,0,0:00:00.0,0,2552.1,5350,2.35,48.20193099,16.45134353,
406,0:42:35.2,19.5,5358,3:16,0,"-",0,0,0:00:00.0,0,2555.2,5358,2.55,48.20198440,16.45126914,
407,0:42:38.4,19.5,5368,3:05,0,"-",0,0,0:00:00.0,0,2558.4,5368,2.70,48.20204544,16.45118141,
408,0:42:41.6,19.0,5378,2:55,0,"-",0,0,0:00:00.0,0,2561.6,5378,2.84,48.20211029,16.45108413,
409,0:42:45.0,18.5,5389,2:48,0,"-",0,0,0:00:00.0,0,2565.0,5389,2.97,48.20218276,16.45097732,
410,0:42:48.5,17.5,5402,2:41,0,"-",0,0,0:00:00.0,0,2568.5,5402,3.10,48.20226287,16.45085525,
411,0:42:52.0,17.0,5414,2:37,0,"-",0,0,0:00:00.0,0,2572.0,5414,3.16,48.20233917,16.45073699,
412,0:42:55.5,17.0,5427,2:36,0,"-",0,0,0:00:00.0,0,2575.5,5427,3.20,48.20241928,16.45062065,
413,0:42:59.0,17.5,5438,2:35,0,"-",0,0,0:00:00.0,0,2579.0,5438,3.21,48.20249557,16.45050621,
414,0:43:02.4,17.5,5451,2:35,0,"-",0,0,0:00:00.0,0,2582.4,5451,3.22,48.20257186,16.45038986,
415,0:43:05.9,17.5,5463,2:34,0,"-",0,0,0:00:00.0,0,2585.9,5463,3.24,48.20264816,16.45027351,
416,0:43:09.2,17.5,5475,2:34,0,"-",0,0,0:00:00.0,0,2589.2,5475,3.25,48.20272827,16.45015716,
417,0:43:12.6,18.0,5487,2:33,0,"-",0,0,0:00:00.0,0,2592.6,5487,3.25,48.20280075,16.45004272,
418,0:43:16.0,18.0,5499,2:33,0,"-",0,0,0:00:00.0,0,2596.0,5499,3.26,48.20287704,16.44992446,
419,0:43:19.3,17.5,5511,2:33,0,"-",0,0,0:00:00.0,0,2599.3,5511,3.26,48.20295333,16.44980621,
420,0:43:22.6,18.0,5523,2:33,0,"-",0,0,0:00:00.0,0,2602.6,5523,3.26,48.20302200,16.44969367,
420,0:43:28.6,0.0,5544,2:32,0,"-",0,0,0:00:00.0,0,2608.6,5544,3.27,48.20315551,16.44948959,
420,0:45:01.7,0.0,5687,0:00,0,"-",0,0,0:00:00.0,0,2701.7,5687,0.71,48.20346450,16.44823646,
421,0:45:04.5,22.0,5691,0:00,0,"-",0,0,0:00:00.0,0,2704.5,5691,0.66,48.20343017,16.44824790,
422,0:45:07.4,21.0,5695,0:00,0,"-",0,0,0:00:00.0,0,2707.4,5695,0.61,48.20339584,16.44825935,
423,0:45:10.4,19.0,5699,0:00,0,"-",0,0,0:00:00.0,0,2710.4,5699,0.56,48.20335769,16.44827842,
424,0:45:13.5,19.5,5703,0:00,0,"-",0,0,0:00:00.0,0,2713.5,5703,0.00,48.20331192,16.44831466,
425,0:45:16.6,19.5,5703,0:00,0,"-",0,0,0:00:00.0,0,2716.6,5703,0.00,48.20325469,16.44837570,
426,0:45:19.8,19.5,5706,0:00,0,"-",0,0,0:00:00.0,0,2719.8,5706,0.51,48.20318603,16.44846153,
427,0:45:22.9,19.0,5718,0:00,0,"-",0,0,0:00:00.0,0,2722.9,5718,0.76,48.20310592,16.44856643,
428,0:45:26.1,19.0,5732,7:36,0,"-",0,0,0:00:00.0,0,2726.1,5732,1.10,48.20301818,16.44869041,
429,0:45:29.2,19.0,5750,5:15,0,"-",0,0,0:00:00.0,0,2729.2,5750,1.58,48.20289611,16.44885635,
430,0:45:32.4,19.0,5766,4:19,0,"-",0,0,0:00:00.0,0,2732.4,5766,1.93,48.20278930,16.44899559,
431,0:45:35.7,19.0,5781,3:46,0,"-",0,0,0:00:00.0,0,2735.7,5781,2.20,48.20268630,16.44913101,
432,0:45:38.9,18.5,5795,3:28,0,"-",0,0,0:00:00.0,0,2738.9,5795,2.39,48.20258712,16.44925880,
433,0:45:42.2,18.5,5811,3:16,0,"-",0,0,0:00:00.0,0,2742.2,5811,2.54,48.20248413,16.44939422,
434,0:45:45.5,18.0,5823,3:12,0,"-",0,0,0:00:00.0,0,2745.5,5823,2.60,48.20239639,16.44950485,
435,0:45:48.7,18.5,5835,3:09,0,"-",0,0,0:00:00.0,0,2748.7,5835,2.63,48.20231628,16.44960784,
436,0:45:52.0,18.5,5848,3:07,0,"-",0,0,0:00:00.0,0,2752.0,5848,2.67,48.20223236,16.44971847,
437,0:45:55.3,18.0,5863,3:02,0,"-",0,0,0:00:00.0,0,2755.3,5863,2.73,48.20213317,16.44985580,
438,0:45:58.6,18.5,5876,3:00,0,"-",0,0,0:00:00.0,0,2758.6,5876,2.77,48.20204544,16.44997978,
439,0:46:01.8,18.5,5890,2:57,0,"-",0,0,0:00:00.0,0,2761.8,5890,2.81,48.20195770,16.45010375,
439,0:46:07.8,0.0,5914,2:54,0,"-",0,0,0:00:00.0,0,2767.8,5914,2.87,48.20179748,16.45033645,
439,0:47:34.7,0.0,6111,5:12,0,"-",0,0,0:00:00.0,0,2854.7,6111,1.60,48.20051956,16.45215988,
440,0:47:35.9,49.0,6112,5:15,0,"-",0,0,0:00:00.0,0,2855.9,6112,1.58,48.20051574,16.45216941,
441,0:47:37.2,45.0,6112,5:21,0,"-",0,0,0:00:00.0,0,2857.2,6112,1.56,48.20051574,16.45217132,
442,0:47:38.8,39.0,6113,5:22,0,"-",0,0,0:00:00.0,0,2858.8,6113,1.55,48.20050430,16.45218658,
443,0:47:40.3,38.5,6114,5:26,0,"-",0,0,0:00:00.0,0,2860.3,6114,1.53,48.20050048,16.45219230,
444,0:47:42.0,37.0,6115,5:27,0,"-",0,0,0:00:00.0,0,2862.0,6115,1.52,48.20048904,16.45220565,
445,0:47:43.7,36.0,6115,5:19,0,"-",0,0,0:00:00.0,0,2863.7,6115,1.57,48.20049285,16.45220756,
446,0:47:45.3,36.0,6116,4:49,0,"-",0,0,0:00:00.0,0,2865.3,6116,1.73,48.20048904,16.45221710,
447,0:47:47.0,36.0,6118,4:28,0,"-",0,0,0:00:00.0,0,2867.0,6118,1.86,48.20047378,16.45223999,
448,0:47:48.6,36.0,6122,3:44,0,"-",0,0,0:00:00.0,0,2868.6,6122,2.23,48.20045852,16.45227432,
449,0:47:50.3,36.0,6127,3:04,0,"-",0,0,0:00:00.0,0,2870.3,6127,2.71,48.20042800,16.45232772,
450,0:47:52.0,36.0,6133,2:48,0,"-",0,0,0:00:00.0,0,2872.0,6133,2.97,48.20039367,16.45238494,
451,0:47:53.6,36.0,6141,2:21,0,"-",0,0,0:00:00.0,0,2873.6,6141,3.53,48.20034408,16.45246887,
452,0:47:55.3,36.0,6151,2:02,0,"-",0,0,0:00:00.0,0,2875.3,6151,4.07,48.20028686,16.45256805,
453,0:47:57.0,36.0,6159,1:55,0,"-",0,0,0:00:00.0,0,2877.0,6159,4.33,48.20023345,16.45265579,
454,0:47:58.6,36.0,6171,1:44,0,"-",0,0,0:00:00.0,0,2878.6,6171,4.78,48.20016479,16.45276832,
455,0:48:00.3,36.0,6182,1:37,0,"-",0,0,0:00:00.0,0,2880.3,6182,5.15,48.20009994,16.45288276,
456,0:48:02.0,36.0,6192,1:34,0,"-",0,0,0:00:00.0,0,2882.0,6192,5.29,48.20003509,16.45298194,
457,0:48:04.1,28.0,6206,1:30,0,"-",0,0,0:00:00.0,0,2884.1,6206,5.52,48.19995117,16.45312118,
458,0:48:06.6,25.5,6223,1:27,0,"-",0,0,0:00:00.0,0,2886.6,6223,5.73,48.19984817,16.45328140,
459,0:48:09.1,24.0,6238,1:26,0,"-",0,0,0:00:00.0,0,2889.1,6238,5.79,48.19975280,16.45343017,
460,0:48:11.6,23.5,6253,1:26,0,"-",0,0,0:00:00.0,0,2891.6,6253,5.81,48.19965744,16.45357894,
461,0:48:14.2,23.0,6268,1:26,0,"-",0,0,0:00:00.0,0,2894.2,6268,5.79,48.19956588,16.45372581,
462,0:48:17.0,22.5,6283,1:27,0,"-",0,0,0:00:00.0,0,2897.0,6283,5.73,48.19947052,16.45387268,
463,0:48:19.8,22.0,6297,1:30,0,"-",0,0,0:00:00.0,0,2899.8,6297,5.54,48.19938278,16.45401191,
464,0:48:22.5,21.5,6309,1:35,0,"-",0,0,0:00:00.0,0,2902.5,6309,5.23,48.19931411,16.45412826,
465,0:48:25.4,21.5,6319,1:42,0,"-",0,0,0:00:00.0,0,2905.4,6319,4.87,48.19925308,16.45423316,
466,0:48:28.1,21.5,6329,1:48,0,"-",0,0,0:00:00.0,0,2908.1,6329,4.63,48.19919586,16.45433235,
467,0:48:30.8,22.0,6337,1:55,0,"-",0,0,0:00:00.0,0,2910.8,6337,4.32,48.19915008,16.45440864,
468,0:48:33.5,22.0,6344,2:03,0,"-",0,0,0:00:00.0,0,2913.5,6344,4.06,48.19910430,16.45448303,
469,0:48:36.3,21.5,6352,2:08,0,"-",0,0,0:00:00.0,0,2916.3,6352,3.88,48.19905853,16.45455551,
470,0:48:39.1,21.5,6360,2:11,0,"-",0,0,0:00:00.0,0,2919.1,6360,3.79,48.19900512,16.45464134,
471,0:48:42.0,21.5,6369,2:14,0,"-",0,0,0:00:00.0,0,2922.0,6369,3.72,48.19895553,16.45472335,
472,0:48:44.9,21.0,6378,2:15,0,"-",0,0,0:00:00.0,0,2924.9,6378,3.70,48.19889831,16.45481300,
473,0:48:47.7,20.5,6387,2:15,0,"-",0,0,0:00:00.0,0,2927.7,6387,3.68,48.19884109,16.45490264,
474,0:48:50.6,21.0,6396,2:16,0,"-",0,0,0:00:00.0,0,2930.6,6396,3.66,48.19878387,16.45498657,
475,0:48:53.5,21.0,6405,2:17,0,"-",0,0,0:00:00.0,0,2933.5,6405,3.64,48.19872665,16.45507049,
476,0:48:56.5,20.5,6414,2:17,0,"-",0,0,0:00:00.0,0,2936.5,6414,3.63,48.19866943,16.45515441,
477,0:48:59.5,20.0,6423,2:18,0,"-",0,0,0:00:00.0,0,2939.5,6423,3.62,48.19860839,16.45524024,
478,0:49:02.5,20.0,6432,2:18,0,"-",0,0,0:00:00.0,0,2942.5,6432,3.61,48.19855117,16.45532608,
479,0:49:05.5,20.0,6442,2:18,0,"-",0,0,0:00:00.0,0,2945.5,6442,3.60,48.19849014,16.45541381,
480,0:49:08.5,20.0,6451,2:18,0,"-",0,0,0:00:00.0,0,2948.5,6451,3.60,48.19842910,16.45550155,
481,0:49:11.4,20.0,6460,2:18,0,"-",0,0,0:00:00.0,0,2951.4,6460,3.60,48.19836807,16.45558929,
481,0:49:17.4,0.0,6480,2:19,0,"-",0,0,0:00:00.0,0,2957.4,6480,3.59,48.19824600,16.45577239,
481,0:50:37.4,0.0,6613,4:39,0,"-",0,0,0:00:00.0,0,3037.4,6613,1.79,48.19742202,16.45708274,
482,0:50:38.6,49.0,6614,4:43,0,"-",0,0,0:00:00.0,0,3038.6,6614,1.77,48.19741821,16.45709037,
483,0:50:39.9,46.0,6615,4:45,0,"-",0,0,0:00:00.0,0,3039.9,6615,1.75,48.19741058,16.45709991,
484,0:50:41.4,41.0,6616,4:49,0,"-",0,0,0:00:00.0,0,3041.4,6616,1.73,48.19741058,16.45710563,
485,0:50:42.9,38.5,6617,4:51,0,"-",0,0,0:00:00.0,0,3042.9,6617,1.71,48.19739913,16.45712089,
486,0:50:44.5,38.5,6617,4:55,0,"-",0,0,0:00:00.0,0,3044.5,6617,1.69,48.19740295,16.45711708,
487,0:50:46.1,38.0,6618,4:53,0,"-",0,0,0:00:00.0,0,3046.1,6618,1.70,48.19739913,16.45712661,
488,0:50:47.7,37.5,6618,4:36,0,"-",0,0,0:00:00.0,0,3047.7,6618,1.81,48.19740676,16.45712089,
489,0:50:49.3,37.0,6618,4:02,0,"-",0,0,0:00:00.0,0,3049.3,6618,2.06,48.19740676,16.45712661,
490,0:50:50.9,37.5,6620,3:43,0,"-",0,0,0:00:00.0,0,3050.9,6620,2.24,48.19739532,16.45715332,
491,0:50:52.6,37.5,6624,3:06,0,"-",0,0,0:00:00.0,0,3052.6,6624,2.68,48.19737625,16.45718955,
492,0:50:54.2,37.0,6629,2:50,0,"-",0,0,0:00:00.0,0,3054.2,6629,2.94,48.19734954,16.45723915,
493,0:50:55.8,37.0,6635,2:23,0,"-",0,0,0:00:00.0,0,3055.8,6635,3.48,48.19731140,16.45730781,
494,0:50:57.4,37.0,6644,2:04,0,"-",0,0,0:00:00.0,0,3057.4,6644,4.03,48.19726181,16.45739364,
495,0:50:59.1,36.5,6652,1:56,0,"-",0,0,0:00:00.0,0,3059.1,6652,4.29,48.19721221,16.45747566,
496,0:51:00.7,36.5,6662,1:44,0,"-",0,0,0:00:00.0,0,3060.7,6662,4.77,48.19715118,16.45758247,
497,0:51:02.4,36.5,6673,1:36,0,"-",0,0,0:00:00.0,0,3062.4,6673,5.17,48.19708633,16.45769119,
498,0:51:04.0,36.0,6683,1:33,0,"-",0,0,0:00:00.0,0,3064.0,6683,5.33,48.19702529,16.45779228,
499,0:51:06.1,29.0,6697,1:29,0,"-",0,0,0:00:00.0,0,3066.1,6697,5.59,48.19694137,16.45792579,
500,0:51:08.6,26.5,6713,1:26,0,"-",0,0,0:00:00.0,0,3068.6,6713,5.81,48.19684219,16.45808601,
501,0:51:11.1,24.0,6728,1:25,0,"-",0,0,0:00:00.0,0,3071.1,6728,5.88,48.19674682,16.45823860,
502,0:51:13.7,23.5,6744,1:24,0,"-",0,0,0:00:00.0,0,3073.7,6744,5.91,48.19665527,16.45838928,
503,0:51:16.3,23.0,6759,1:24,0,"-",0,0,0:00:00.0,0,3076.3,6759,5.90,48.19655990,16.45853996,
504,0:51:19.0,22.5,6774,1:25,0,"-",0,0,0:00:00.0,0,3079.0,6774,5.83,48.19646835,16.45868682,
505,0:51:21.7,22.5,6787,1:29,0,"-",0,0,0:00:00.0,0,3081.7,6787,5.61,48.19638824,16.45881080,
506,0:51:24.4,22.0,6798,1:35,0,"-",0,0,0:00:00.0,0,3084.4,6798,5.24,48.19631576,16.45891571,
507,0:51:27.2,21.5,6809,1:40,0,"-",0,0,0:00:00.0,0,3087.2,6809,4.97,48.19624710,16.45902061,
508,0:51:30.0,21.5,6818,1:48,0,"-",0,0,0:00:00.0,0,3090.0,6818,4.60,48.19619369,16.45910072,
509,0:51:32.8,21.5,6826,1:55,0,"-",0,0,0:00:00.0,0,3092.8,6826,4.32,48.19614028,16.45917892,
510,0:51:35.7,21.0,6834,2:01,0,"-",0,0,0:00:00.0,0,3095.7,6834,4.12,48.19609069,16.45925712,
511,0:51:38.5,21.0,6842,2:06,0,"-",0,0,0:00:00.0,0,3098.5,6842,3.96,48.19603729,16.45933914,
512,0:51:41.4,21.0,6851,2:09,0,"-",0,0,0:00:00.0,0,3101.4,6851,3.86,48.19598770,16.45942306,
513,0:51:44.3,21.0,6860,2:11,0,"-",0,0,0:00:00.0,0,3104.3,6860,3.81,48.19593429,16.45951271,
514,0:51:47.2,20.5,6869,2:12,0,"-",0,0,0:00:00.0,0,3107.2,6869,3.78,48.19587707,16.45960617,
515,0:51:50.2,20.5,6879,2:12,0,"-",0,0,0:00:00.0,0,3110.2,6879,3.76,48.19581604,16.45970153,
516,0:51:53.2,20.5,6889,2:13,0,"-",0,0,0:00:00.0,0,3113.2,6889,3.75,48.19575500,16.45980262,
517,0:51:56.2,20.0,6898,2:13,0,"-",0,0,0:00:00.0,0,3116.2,6898,3.73,48.19569778,16.45989608,
518,0:51:59.1,20.0,6908,2:14,0,"-",0,0,0:00:00.0,0,3119.1,6908,3.71,48.19564437,16.45998954,
519,0:52:02.2,20.0,6916,2:15,0,"-",0,0,0:00:00.0,0,3122.2,6916,3.69,48.19559097,16.46007919,
520,0:52:05.2,20.0,6925,2:15,0,"-",0,0,0:00:00.0,0,3125.2,6925,3.68,48.19553756,16.46017265,
521,0:52:08.2,20.0,6935,2:15,0,"-",0,0,0:00:00.0,0,3128.2,6935,3.68,48.19548034,16.46026611,
522,0:52:11.4,19.5,6945,2:15,0,"-",0,0,0:00:00.0,0,3131.4,6945,3.68,48.19542312,16.46036529,
523,0:52:14.7,19.0,6955,2:15,0,"-",0,0,0:00:00.0,0,3134.7,6955,3.68,48.19535827,16.46047019,
524,0:52:18.0,18.5,6966,2:15,0,"-",0,0,0:00:00.0,0,3138.0,6966,3.68,48.19529342,16.46058082,
525,0:52:21.3,18.0,6977,2:15,0,"-",0,0,0:00:00.0,0,3141.3,6977,3.68,48.19522476,16.46068572,
526,0:52:24.6,18.0,6988,2:15,0,"-",0,0,0:00:00.0,0,3144.6,6988,3.68,48.19515991,16.46079635,
527,0:52:27.9,18.5,6999,2:16,0,"-",0,0,0:00:00.0,0,3147.9,6999,3.68,48.19509124,16.46090507,
528,0:52:31.3,18.0,7011,2:16,0,"-",0,0,0:00:00.0,0,3151.3,7011,3.67,48.19501876,16.46101951,
529,0:52:34.6,18.0,7022,2:16,0,"-",0,0,0:00:00.0,0,3154.6,7022,3.67,48.19495010,16.46113204,
530,0:52:37.9,18.0,7034,2:16,0,"-",0,0,0:00:00.0,0,3157.9,7034,3.66,48.19488143,16.46124458,
531,0:52:41.1,18.5,7045,2:16,0,"-",0,0,0:00:00.0,0,3161.1,7045,3.66,48.19481277,16.46135520,
532,0:52:44.3,18.5,7056,2:16,0,"-",0,0,0:00:00.0,0,3164.3,7056,3.65,48.19474411,16.46146392,
533,0:52:47.6,18.5,7067,2:16,0,"-",0,0,0:00:00.0,0,3167.6,7067,3.65,48.19467544,16.46157646,
534,0:52:50.8,18.5,7078,2:17,0,"-",0,0,0:00:00.0,0,3170.8,7078,3.65,48.19460678,16.46168899,
535,0:52:54.1,18.5,7090,2:17,0,"-",0,0,0:00:00.0,0,3174.1,7090,3.65,48.19453811,16.46180152,
536,0:52:57.3,18.5,7101,2:17,0,"-",0,0,0:00:00.0,0,3177.3,7101,3.65,48.19446945,16.46191215,
537,0:53:00.5,18.5,7113,2:16,0,"-",0,0,0:00:00.0,0,3180.5,7113,3.65,48.19439697,16.46202850,
538,0:53:03.7,18.5,7124,2:16,0,"-",0,0,0:00:00.0,0,3183.7,7124,3.65,48.19432830,16.46214103,
539,0:53:07.1,18.5,7136,2:16,0,"-",0,0,0:00:00.0,0,3187.1,7136,3.66,48.19425582,16.46225738,
540,0:53:10.3,18.0,7148,2:16,0,"-",0,0,0:00:00.0,0,3190.3,7148,3.66,48.19418334,16.46237373,
541,0:53:13.6,18.5,7160,2:16,0,"-",0,0,0:00:00.0,0,3193.6,7160,3.66,48.19411087,16.46249008,
542,0:53:16.9,18.5,7172,2:16,0,"-",0,0,0:00:00.0,0,3196.9,7172,3.66,48.19403839,16.46260833,
543,0:53:20.1,18.5,7183,2:16,0,"-",0,0,0:00:00.0,0,3200.1,7183,3.66,48.19396591,16.46272468,
544,0:53:23.4,18.5,7195,2:16,0,"-",0,0,0:00:00.0,0,3203.4,7195,3.66,48.19388961,16.46284294,
545,0:53:26.6,18.5,7207,2:16,0,"-",0,0,0:00:00.0,0,3206.6,7207,3.67,48.19381713,16.46295928,
546,0:53:29.7,19.0,7219,2:16,0,"-",0,0,0:00:00.0,0,3209.7,7219,3.67,48.19374465,16.46307373,
547,0:53:32.8,19.0,7231,2:15,0,"-",0,0,0:00:00.0,0,3212.8,7231,3.68,48.19367218,16.46318626,
548,0:53:36.0,19.0,7243,2:15,0,"-",0,0,0:00:00.0,0,3216.0,7243,3.68,48.19359588,16.46330261,
549,0:53:39.2,19.0,7255,2:15,0,"-",0,0,0:00:00.0,0,3219.2,7255,3.69,48.19351577,16.46341705,
550,0:53:42.5,18.5,7267,2:15,0,"-",0,0,0:00:00.0,0,3222.5,7267,3.70,48.19343948,16.46353149,
551,0:53:45.6,19.0,7279,2:15,0,"-",0,0,0:00:00.0,0,3225.6,7279,3.70,48.19335937,16.46364593,
552,0:53:48.8,19.0,7291,2:14,0,"-",0,0,0:00:00.0,0,3228.8,7291,3.71,48.19328308,16.46375846,
552,0:53:54.8,0.0,7314,2:14,0,"-",0,0,0:00:00.0,0,3234.8,7314,3.71,48.19313812,16.46397399,
552,0:56:14.6,0.0,7503,8:06,0,"-",0,0,0:00:00.0,0,3374.6,7503,1.03,48.19167709,16.46519660,
