index, lapIdx, Horizontal (meters),Distance (IMP),TimeStamp (sec), Stroke500mPace (sec/500m),GPS Speed,Split (IMP),Speed (IMP), Cadence (stokes/min),Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP), HRCur (bpm), Power (watts),catch,slip,finish,wash, AverageDriveForce (lbs),driveenergy, PeakDriveForce (lbs),peakforceangle, latitude, longitude,GPSSpeed,GPSDistance,ImpellerSpeed,ImpellerDistance,cum_dist, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
0,0.0,6.5,0,1508670664.4,657.8947368421052,0.76,,0,13.5,1,6.5,0,64.0,,,,,,,,,,41.2211734,-74.2888944,0.76,6.5,0,0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7600000000000001,,,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1,0.0,14.3,0,1508670668.6,306.7484662576687,1.63,,0,13.5,2,7.9,0,70.0,,,,,,,,,,41.2211153,-74.2889477,1.63,14.3,0,0,14.3,4.199999809265137,0.0,0.0,0.0,0.0,0.0,1.63,,,1.0,4.0,1,70.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2,0.0,23.0,0,1508670673.0,265.95744680851067,1.88,,0,14.5,3,8.6,0,75.0,,,,,,,,,,41.2210491,-74.2890013,1.88,23.0,0,0,23.0,8.599999904632568,0.0,0.0,0.0,0.0,0.0,1.88,,,1.0,4.0,2,75.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3,0.0,31.4,0,1508670676.8,247.5247524752475,2.02,,0,14.5,4,8.4,0,78.0,,,,,,,,,,41.2209841,-74.289052,2.02,31.4,0,0,31.4,12.399999856948853,0.0,0.0,0.0,0.0,0.0,2.02,,,1.0,4.0,3,78.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4,0.0,39.9,0,1508670680.8,239.23444976076556,2.09,,0,15.0,5,8.5,0,81.0,,,,,,,,,,41.2209158,-74.2890973,2.09,39.9,0,0,39.9,16.399999856948853,0.0,0.0,0.0,0.0,0.0,2.09,,,1.0,4.0,4,81.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
5,0.0,48.7,0,1508670685.0,231.48148148148147,2.16,,0,15.5,6,8.9,0,83.0,,,,,,,,,,41.2208443,-74.2891439,2.16,48.7,0,0,48.7,20.59999990463257,0.0,0.0,0.0,0.0,0.0,2.16,,,1.0,4.0,5,83.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
6,0.0,57.7,0,1508670688.6,223.2142857142857,2.24,,0,15.0,7,9.0,0,86.0,,,,,,,,,,41.2207716,-74.28919,2.24,57.7,0,0,57.7,24.199999809265137,0.0,0.0,0.0,0.0,0.0,2.24,,,1.0,4.0,6,86.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
7,0.0,67.9,0,1508670692.8,216.45021645021646,2.31,,0,15.0,8,10.3,0,88.0,,,,,,,,,,41.2206869,-74.2892384,2.31,67.9,0,0,67.9,28.399999856948853,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,7,88.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
8,0.0,76.8,0,1508670696.6,212.7659574468085,2.35,,0,15.0,9,8.9,0,90.0,,,,,,,,,,41.2206131,-74.289279,2.35,76.8,0,0,76.8,32.19999980926514,0.0,0.0,0.0,0.0,0.0,2.35,,,1.0,4.0,8,90.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
9,0.0,86.6,0,1508670700.6,210.0840336134454,2.38,,0,15.0,10,9.8,0,91.0,,,,,,,,,,41.2205322,-74.289325,2.38,86.6,0,0,86.6,36.19999980926514,0.0,0.0,0.0,0.0,0.0,2.38,,,1.0,4.0,9,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
10,0.0,96.3,0,1508670704.6,208.33333333333334,2.4,,0,15.5,11,9.7,0,91.0,,,,,,,,,,41.2204528,-74.2893712,2.4,96.3,0,0,96.3,40.19999980926514,0.0,0.0,0.0,0.0,0.0,2.4,,,1.0,4.0,10,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
11,0.0,105.2,0,1508670708.6,212.7659574468085,2.35,,0,15.0,12,8.9,0,89.0,,,,,,,,,,41.22038,-74.2894149,2.35,105.2,0,0,105.2,44.19999980926514,0.0,0.0,0.0,0.0,0.0,2.35,,,1.0,4.0,11,89.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
12,0.0,114.3,0,1508670712.4,217.3913043478261,2.3,,0,15.5,13,9.1,0,91.0,,,,,,,,,,41.2203048,-74.2894588,2.3,114.3,0,0,114.3,48.0,0.0,0.0,0.0,0.0,0.0,2.3,,,1.0,4.0,12,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
13,0.0,124.0,0,1508670716.4,216.45021645021646,2.31,,0,15.0,14,9.6,0,92.0,,,,,,,,,,41.2202247,-74.2895027,2.31,124.0,0,0,124.0,52.0,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,13,92.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
14,0.0,133.4,0,1508670720.2,211.86440677966104,2.36,,0,15.5,15,9.5,0,92.0,,,,,,,,,,41.220145,-74.289543,2.36,133.4,0,0,133.4,55.799999952316284,0.0,0.0,0.0,0.0,0.0,2.36,,,1.0,4.0,14,92.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
15,0.0,142.8,0,1508670724.2,209.20502092050208,2.39,,0,15.0,16,9.4,0,93.0,,,,,,,,,,41.220066,-74.2895814,2.39,142.8,0,0,142.8,59.799999952316284,0.0,0.0,0.0,0.0,0.0,2.39,,,1.0,4.0,15,93.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
16,0.0,152.8,0,1508670728.0,208.33333333333334,2.4,,0,15.5,17,9.9,0,93.0,,,,,,,,,,41.2199804,-74.2896155,2.4,152.8,0,0,152.8,63.59999990463257,0.0,0.0,0.0,0.0,0.0,2.4,,,1.0,4.0,16,93.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
17,0.0,162.6,0,1508670732.0,209.20502092050208,2.39,,0,15.5,18,9.8,0,93.0,,,,,,,,,,41.2198962,-74.2896494,2.39,162.6,0,0,162.6,67.59999990463257,0.0,0.0,0.0,0.0,0.0,2.39,,,1.0,4.0,17,93.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
18,0.0,186.2,0,1508670742.9,221.23893805309737,2.26,,0,18.5,19,23.6,0,50.0,,,,,,,,,,41.2188664,-74.2919675,2.26,186.2,0,0,186.2,78.5,0.0,0.0,0.0,0.0,0.0,2.26,,,1.0,4.0,21,50.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
19,0.0,193.1,0,1508670745.9,222.22222222222223,2.25,,0,19.5,20,6.9,0,50.0,,,,,,,,,,41.2188286,-74.2920334,2.25,193.1,0,0,193.1,81.5,0.0,0.0,0.0,0.0,0.0,2.25,,,1.0,4.0,22,50.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
20,0.0,200.7,0,1508670749.1,216.45021645021646,2.31,,0,19.0,21,7.5,0,50.0,,,,,,,,,,41.2187867,-74.2921041,2.31,200.7,0,0,200.7,84.69999980926514,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,23,50.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
21,0.0,207.8,0,1508670752.1,213.67521367521368,2.34,,0,19.0,22,7.1,0,50.0,,,,,,,,,,41.2187467,-74.2921702,2.34,207.8,0,0,207.8,87.69999980926514,0.0,0.0,0.0,0.0,0.0,2.34,,,1.0,4.0,24,50.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
22,0.0,215.4,0,1508670755.3,210.97046413502107,2.37,,0,20.0,23,7.7,0,50.0,,,,,,,,,,41.2187041,-74.292242,2.37,215.4,0,0,215.4,90.89999985694885,0.0,0.0,0.0,0.0,0.0,2.37,,,1.0,4.0,25,50.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
23,0.0,222.8,0,1508670758.3,208.33333333333334,2.4,,0,19.5,24,7.3,0,51.0,,,,,,,,,,41.2186621,-74.2923092,2.4,222.8,0,0,222.8,93.89999985694885,0.0,0.0,0.0,0.0,0.0,2.4,,,1.0,4.0,26,51.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
24,0.0,230.5,0,1508670761.5,207.4688796680498,2.41,,0,18.5,25,7.7,0,51.0,,,,,,,,,,41.2186165,-74.2923784,2.41,230.5,0,0,230.5,97.09999990463257,0.0,0.0,0.0,0.0,0.0,2.41,,,1.0,4.0,27,51.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
25,0.0,238.2,0,1508670764.7,206.61157024793388,2.42,,0,19.0,26,7.7,0,51.0,,,,,,,,,,41.2185695,-74.2924465,2.42,238.2,0,0,238.2,100.29999995231628,0.0,0.0,0.0,0.0,0.0,2.42,,,1.0,4.0,28,51.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
26,0.0,245.6,0,1508670767.7,206.61157024793388,2.42,,0,19.5,27,7.4,0,52.0,,,,,,,,,,41.218524,-74.2925111,2.42,245.6,0,0,245.6,103.29999995231628,0.0,0.0,0.0,0.0,0.0,2.42,,,1.0,4.0,29,52.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
27,0.0,253.9,0,1508670771.1,204.91803278688525,2.44,,0,18.0,28,8.3,0,53.0,,,,,,,,,,41.2184716,-74.2925818,2.44,253.9,0,0,253.9,106.69999980926514,0.0,0.0,0.0,0.0,0.0,2.44,,,1.0,4.0,30,53.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
28,0.0,263.3,0,1508670774.9,200.80321285140562,2.49,,0,16.0,29,9.4,0,53.0,,,,,,,,,,41.2184111,-74.2926596,2.49,263.3,0,0,263.3,110.5,0.0,0.0,0.0,0.0,0.0,2.49,,,1.0,4.0,31,53.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
29,0.0,273.8,0,1508670778.7,193.05019305019306,2.59,,0,15.5,30,10.5,0,53.0,,,,,,,,,,41.2183431,-74.2927474,2.59,273.8,0,0,273.8,114.29999995231628,0.0,0.0,0.0,0.0,0.0,2.59,,,1.0,4.0,32,53.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
30,0.0,284.7,0,1508670782.7,186.56716417910448,2.68,,0,15.0,31,10.8,0,58.0,,,,,,,,,,41.2182741,-74.2928384,2.68,284.7,0,0,284.7,118.29999995231628,0.0,0.0,0.0,0.0,0.0,2.68,,,1.0,4.0,33,58.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
31,0.0,295.2,0,1508670786.5,183.8235294117647,2.72,,0,16.0,32,10.5,0,59.0,,,,,,,,,,41.2182077,-74.2929275,2.72,295.2,0,0,295.2,122.09999990463257,0.0,0.0,0.0,0.0,0.0,2.72,,,1.0,4.0,34,59.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
32,0.0,305.7,0,1508670790.3,181.8181818181818,2.75,,0,16.0,33,10.5,0,58.0,,,,,,,,,,41.2181416,-74.2930178,2.75,305.7,0,0,305.7,125.89999985694885,0.0,0.0,0.0,0.0,0.0,2.75,,,1.0,4.0,35,58.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
33,0.0,316.4,0,1508670794.1,181.1594202898551,2.76,,0,16.0,34,10.7,0,58.0,,,,,,,,,,41.2180755,-74.2931099,2.76,316.4,0,0,316.4,129.69999980926514,0.0,0.0,0.0,0.0,0.0,2.76,,,1.0,4.0,36,58.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
34,0.0,326.9,0,1508670797.9,180.50541516245488,2.77,,0,16.0,35,10.6,0,57.0,,,,,,,,,,41.2180099,-74.293201,2.77,326.9,0,0,326.9,133.5,0.0,0.0,0.0,0.0,0.0,2.77,,,1.0,4.0,37,57.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
35,0.0,337.1,0,1508670801.5,180.50541516245488,2.77,,0,16.5,36,10.1,0,57.0,,,,,,,,,,41.2179465,-74.2932879,2.77,337.1,0,0,337.1,137.09999990463257,0.0,0.0,0.0,0.0,0.0,2.77,,,1.0,4.0,38,57.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
36,0.0,346.8,0,1508670805.0,179.8561151079137,2.78,,0,17.0,37,9.7,0,56.0,,,,,,,,,,41.2178852,-74.2933703,2.78,346.8,0,0,346.8,140.59999990463257,0.0,0.0,0.0,0.0,0.0,2.78,,,1.0,4.0,39,56.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
37,0.0,378.5,0,1508670818.0,241.54589371980677,2.07,,0,11.0,38,31.7,0,76.0,,,,,,,,,,41.2170706,-74.2946901,2.07,378.5,0,0,378.5,153.59999990463257,0.0,0.0,0.0,0.0,0.0,2.07,,,1.0,4.0,41,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
38,0.0,385.2,0,1508670820.8,222.22222222222223,2.25,,0,20.5,39,6.7,0,76.0,,,,,,,,,,41.2170373,-74.2947572,2.25,385.2,0,0,385.2,156.39999985694885,0.0,0.0,0.0,0.0,0.0,2.25,,,1.0,4.0,42,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
39,0.0,392.3,0,1508670823.8,213.67521367521368,2.34,,0,20.5,40,7.0,0,75.0,,,,,,,,,,41.2170032,-74.294828,2.34,392.3,0,0,392.3,159.39999985694885,0.0,0.0,0.0,0.0,0.0,2.34,,,1.0,4.0,43,75.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
40,0.0,398.5,0,1508670826.6,216.45021645021646,2.31,,0,21.0,41,6.2,0,76.0,,,,,,,,,,41.216975,-74.2948922,2.31,398.5,0,0,398.5,162.19999980926514,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,44,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
41,0.0,405.6,0,1508670829.6,219.2982456140351,2.28,,0,20.0,42,7.1,0,76.0,,,,,,,,,,41.2169432,-74.2949655,2.28,405.6,0,0,405.6,165.19999980926514,0.0,0.0,0.0,0.0,0.0,2.28,,,1.0,4.0,45,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
42,0.0,412.4,0,1508670832.4,216.45021645021646,2.31,,0,20.5,43,6.8,0,76.0,,,,,,,,,,41.2169118,-74.2950348,2.31,412.4,0,0,412.4,168.0,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,46,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
43,0.0,419.0,0,1508670835.2,214.59227467811158,2.33,,0,22.0,44,6.6,0,76.0,,,,,,,,,,41.2168801,-74.2951018,2.33,419.0,0,0,419.0,170.79999995231628,0.0,0.0,0.0,0.0,0.0,2.33,,,1.0,4.0,47,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
44,0.0,425.1,0,1508670837.9,212.7659574468085,2.35,,0,22.5,45,6.1,0,76.0,,,,,,,,,,41.2168469,-74.2951606,2.35,425.1,0,0,425.1,173.5,0.0,0.0,0.0,0.0,0.0,2.35,,,1.0,4.0,48,76.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
45,0.0,432.1,0,1508670840.8,204.91803278688525,2.44,,0,22.0,46,6.9,0,77.0,,,,,,,,,,41.2168109,-74.2952277,2.44,432.1,0,0,432.1,176.39999985694885,0.0,0.0,0.0,0.0,0.0,2.44,,,1.0,4.0,49,77.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
46,0.0,439.1,0,1508670843.8,206.61157024793388,2.42,,0,20.0,47,7.0,0,78.0,,,,,,,,,,41.2167753,-74.2952966,2.42,439.1,0,0,439.1,179.39999985694885,0.0,0.0,0.0,0.0,0.0,2.42,,,1.0,4.0,50,78.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
47,0.0,446.2,0,1508670846.8,216.45021645021646,2.31,,0,19.5,48,7.1,0,79.0,,,,,,,,,,41.2167385,-74.2953663,2.31,446.2,0,0,446.2,182.39999985694885,0.0,0.0,0.0,0.0,0.0,2.31,,,1.0,4.0,51,79.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
48,0.0,454.6,0,1508670850.0,213.67521367521368,2.34,,0,18.0,49,8.4,0,80.0,,,,,,,,,,41.216694,-74.2954469,2.34,454.6,0,0,454.6,185.59999990463257,0.0,0.0,0.0,0.0,0.0,2.34,,,1.0,4.0,52,80.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
49,0.0,463.0,0,1508670853.4,205.76131687242798,2.43,,0,18.0,50,8.5,0,82.0,,,,,,,,,,41.2166488,-74.2955285,2.43,463.0,0,0,463.0,189.0,0.0,0.0,0.0,0.0,0.0,2.43,,,1.0,4.0,53,82.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
50,0.0,472.0,0,1508670856.8,199.20318725099602,2.51,,0,18.0,51,9.0,0,84.0,,,,,,,,,,41.2165978,-74.2956114,2.51,472.0,0,0,472.0,192.39999985694885,0.0,0.0,0.0,0.0,0.0,2.51,,,1.0,4.0,54,84.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
51,0.0,480.7,0,1508670860.0,196.07843137254903,2.55,,0,18.0,52,8.7,0,85.0,,,,,,,,,,41.2165464,-74.2956893,2.55,480.7,0,0,480.7,195.59999990463257,0.0,0.0,0.0,0.0,0.0,2.55,,,1.0,4.0,55,85.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
52,0.0,489.4,0,1508670863.2,193.05019305019306,2.59,,0,18.5,53,8.7,0,87.0,,,,,,,,,,41.2164951,-74.2957675,2.59,489.4,0,0,489.4,198.79999995231628,0.0,0.0,0.0,0.0,0.0,2.59,,,1.0,4.0,56,87.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
53,0.0,498.0,0,1508670866.4,190.83969465648855,2.62,,0,18.5,54,8.7,0,88.0,,,,,,,,,,41.2164452,-74.2958471,2.62,498.0,0,0,498.0,202.0,0.0,0.0,0.0,0.0,0.0,2.62,,,1.0,4.0,57,88.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
54,0.0,506.9,0,1508670869.8,193.05019305019306,2.59,,0,18.5,55,8.9,0,90.0,,,,,,,,,,41.2163948,-74.295929,2.59,506.9,0,0,506.9,205.39999985694885,0.0,0.0,0.0,0.0,0.0,2.59,,,1.0,4.0,58,90.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
55,0.0,515.2,0,1508670873.0,196.07843137254903,2.55,,0,18.0,56,8.3,0,91.0,,,,,,,,,,41.2163513,-74.2960091,2.55,515.2,0,0,515.2,208.59999990463257,0.0,0.0,0.0,0.0,0.0,2.55,,,1.0,4.0,59,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
56,0.0,523.8,0,1508670876.2,197.62845849802372,2.53,,0,19.0,57,8.7,0,91.0,,,,,,,,,,41.2163053,-74.2960924,2.53,523.8,0,0,523.8,211.79999995231628,0.0,0.0,0.0,0.0,0.0,2.53,,,1.0,4.0,60,91.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
57,0.0,545.1,0,1508670886.0,617.283950617284,0.81,,0,27.5,58,21.3,0,62.0,,,,,,,,,,41.2157816,-74.2972398,0.81,545.1,0,0,545.1,221.59999990463257,0.0,0.0,0.0,0.0,0.0,0.81,,,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,0.0,546.7,0,1508670887.0,378.78787878787875,1.32,,0,31.0,59,1.6,0,62.0,,,,,,,,,,41.2157741,-74.2972556,1.32,546.7,0,0,546.7,222.59999990463257,0.0,0.0,0.0,0.0,0.0,1.32,,,1.0,4.0,65,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,0.0,555.1,0,1508670890.6,247.5247524752475,2.02,,0,17.0,60,8.4,0,64.0,,,,,,,,,,41.2157364,-74.2973422,2.02,555.1,0,0,555.1,226.19999980926514,0.0,0.0,0.0,0.0,0.0,2.02,,,1.0,4.0,66,64.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,0.0,565.0,0,1508670894.0,197.62845849802372,2.53,,0,17.5,61,9.9,0,69.0,,,,,,,,,,41.21569,-74.2974427,2.53,565.0,0,0,565.0,229.59999990463257,0.0,0.0,0.0,0.0,0.0,2.53,,,1.0,4.0,67,69.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,0.0,575.7,0,1508670897.4,167.78523489932886,2.98,,0,18.0,62,10.8,0,72.0,,,,,,,,,,41.2156395,-74.2975524,2.98,575.7,0,0,575.7,233.0,0.0,0.0,0.0,0.0,0.0,2.98,,,1.0,4.0,68,72.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
