index, lapIdx, Horizontal (meters),Distance (IMP),TimeStamp (sec), Stroke500mPace (sec/500m),GPS Speed,Split (IMP),Speed (IMP), Cadence (stokes/min),Total Strokes,Distance/Stroke (GPS),Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,GPSSpeed,GPSDistance,ImpellerSpeed,ImpellerDistance,cum_dist, ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
81,0.0,762.1,0,1484811627.7,95.41984732824427,5.24,,0,34.0,82,9.46,,742.3,4.99,,748.6,5.46,,712.6,4.83,,,,,,,,5.24,762.1,0,0,762.1,140.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,1.0,4.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,0.0,771.6,0,1484811629.5,93.80863039399625,5.33,,0,34.0,83,9.51,,750.4,5.04,,758.3,5.49,,720.4,4.9,,,,,,,,5.33,771.6,0,0,771.6,142.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,1.0,4.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,0.0,779.8,0,1484811631.3,93.63295880149813,5.34,,0,32.0,84,8.15,,760.6,5.01,,766.8,5.54,,729.0,4.82,,,,,,,,5.34,779.8,0,0,779.8,144.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,1.0,4.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,0.0,790.8,0,1484811633.1,96.71179883945841,5.17,,0,33.0,85,11.07,,769.6,4.97,,776.3,5.46,,737.9,4.83,,,,,,,,5.17,790.8,0,0,790.8,146.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,1.0,4.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,0.0,800.8,0,1484811634.9,96.71179883945841,5.17,,0,34.0,86,9.93,,777.7,5.03,,785.9,5.44,,746.0,4.99,,,,,,,,5.17,800.8,0,0,800.8,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,1.0,4.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,0.0,810.4,0,1484811636.7,96.89922480620154,5.16,,0,33.0,87,9.59,,786.8,5.1,,795.4,5.37,,755.1,5.13,,,,,,,,5.16,810.4,0,0,810.4,149.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,1.0,4.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,0.0,820.1,0,1484811638.5,95.05703422053233,5.26,,0,34.0,88,9.71,,795.0,5.12,,803.7,5.37,,763.1,5.12,,,,,,,,5.26,820.1,0,0,820.1,151.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,1.0,4.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,0.0,828.7,0,1484811640.3,94.33962264150944,5.3,,0,33.0,89,8.67,,805.3,5.14,,813.3,5.36,,772.4,5.06,,,,,,,,5.3,828.7,0,0,828.7,153.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,1.0,4.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,0.0,839.7,0,1484811642.1,96.15384615384615,5.2,,0,34.0,90,11.0,,814.4,5.14,,822.8,5.34,,781.3,5.07,,,,,,,,5.2,839.7,0,0,839.7,155.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,0.0,849.3,0,1484811643.9,96.33911368015414,5.19,,0,32.0,91,9.53,,823.1,5.02,,831.0,5.34,,790.2,5.06,,,,,,,,5.19,849.3,0,0,849.3,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,1.0,4.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,0.0,858.7,0,1484811645.7,97.46588693957115,5.13,,0,34.0,92,9.43,,830.8,4.86,,841.4,5.2,,797.8,5.08,,,,,,,,5.13,858.7,0,0,858.7,158.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,1.0,4.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,0.0,868.2,0,1484811647.5,96.33911368015414,5.19,,0,32.0,93,9.49,,839.6,4.88,,851.0,5.22,,805.3,4.99,,,,,,,,5.19,868.2,0,0,868.2,160.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,1.0,4.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,0.0,876.4,0,1484811649.3,95.23809523809524,5.25,,0,34.0,94,8.2,,848.8,4.98,,859.4,5.32,,814.2,4.88,,,,,,,,5.25,876.4,0,0,876.4,162.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,1.0,4.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,0.0,887.2,0,1484811651.1,96.89922480620154,5.16,,0,33.0,95,10.81,,857.7,4.95,,869.0,5.36,,822.8,4.82,,,,,,,,5.16,887.2,0,0,887.2,164.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,1.0,4.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,0.0,896.9,0,1484811652.9,96.15384615384615,5.2,,0,34.0,96,9.71,,866.7,4.92,,877.2,5.34,,831.4,4.8,,,,,,,,5.2,896.9,0,0,896.9,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,0.0,906.5,0,1484811654.7,95.41984732824427,5.24,,0,34.0,97,9.6,,876.0,5.01,,887.9,5.28,,840.3,4.96,,,,,,,,5.24,906.5,0,0,906.5,167.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,1.0,4.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,0.0,916.0,0,1484811656.5,93.80863039399625,5.33,,0,34.0,98,9.47,,885.0,5.1,,897.4,5.32,,849.0,5.0,,,,,,,,5.33,916.0,0,0,916.0,169.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,1.0,4.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,0.0,924.0,0,1484811658.3,93.63295880149813,5.34,,0,33.0,99,8.08,,892.9,5.03,,906.8,5.32,,856.9,4.93,,,,,,,,5.34,924.0,0,0,924.0,171.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,1.0,4.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,0.0,934.8,0,1484811660.1,95.96928982725528,5.21,,0,34.0,100,10.72,,901.8,4.96,,916.0,5.3,,864.9,5.01,,,,,,,,5.21,934.8,0,0,934.8,173.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,1.0,4.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,0.0,944.2,0,1484811661.9,95.60229445506691,5.23,,0,32.0,101,9.46,,910.7,4.93,,924.0,5.28,,874.8,5.0,,,,,,,,5.23,944.2,0,0,944.2,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.0,1.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,0.0,953.6,0,1484811663.7,95.96928982725528,5.21,,0,33.0,102,9.42,,919.1,4.89,,934.6,5.21,,882.8,4.98,,,,,,,,5.21,953.6,0,0,953.6,176.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,1.0,4.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,0.0,963.0,0,1484811665.5,94.5179584120983,5.29,,0,34.0,103,9.4,,927.8,4.77,,944.0,5.24,,892.0,5.03,,,,,,,,5.29,963.0,0,0,963.0,178.59999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,1.0,4.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,0.0,971.2,0,1484811667.3,93.45794392523365,5.35,,0,32.0,104,8.16,,936.9,4.85,,953.3,5.19,,900.9,5.11,,,,,,,,5.35,971.2,0,0,971.2,180.39999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,1.0,4.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,0.0,981.9,0,1484811669.1,95.78544061302682,5.22,,0,34.0,105,10.65,,943.5,5.0,,961.6,5.22,,908.8,5.08,,,,,,,,5.22,981.9,0,0,981.9,182.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,1.0,4.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,953.4,4.96,,971.1,5.31,,917.6,4.96,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,962.3,4.89,,980.8,5.37,,925.5,5.02,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,970.6,4.82,,990.3,5.4,,934.5,5.01,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,979.6,4.81,,999.6,5.27,,943.8,5.08,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,987.4,4.96,,999.6,5.27,,952.5,5.13,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,997.2,4.94,,999.6,5.27,,960.2,5.13,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,997.2,4.94,,999.6,5.27,,967.6,5.08,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,997.2,4.94,,999.6,5.27,,977.8,4.95,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,997.2,4.94,,999.6,5.27,,985.7,4.96,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,0.0,991.2,0,1484811670.9,96.15384615384615,5.2,,0,33.0,106,9.37,,997.2,4.94,,999.6,5.27,,994.4,4.92,,,,,,,,5.2,991.2,0,0,991.2,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,1.0,4.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
