index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
0,0.0,18,0.0,0.0,0.0,1.0,142,0.0,0.0,0.0,10000.0,1.41865195765e-06,0.0,0.0,49.240004,16.511673,1459588509.0
1,0.0,18,0.0,0.0,0.0,2.0,142,0.0,0.0,0.0,10000.0,1.73390794824e-06,0.0,0.0,49.240004,16.511673,1459588510.0
2,0.0,18,0.0,0.0,0.0,3.0,142,0.0,0.0,0.0,10000.0,2.11922082563e-06,0.0,0.0,49.240004,16.511673,1459588511.0
3,0.0,18,0.0,0.0,0.0,4.0,142,0.0,0.0,0.0,10000.0,2.59015878688e-06,0.0,0.0,49.240004,16.511673,1459588512.0
4,0.0,18,0.0,0.0,0.0,5.0,142,0.0,0.0,0.0,10000.0,3.16574962841e-06,0.0,0.0,49.240004,16.511673,1459588513.0
5,0.0,18,0.0,0.0,0.0,6.0,142,0.0,0.0,0.0,10000.0,3.86924954584e-06,0.0,0.0,49.240004,16.511673,1459588514.0
6,0.0,18,0.0,0.0,0.0,7.0,142,0.0,0.0,0.0,10000.0,4.72908277824e-06,0.0,0.0,49.240004,16.511673,1459588515.0
7,0.0,18,0.0,0.0,0.0,8.0,142,0.0,0.0,0.0,10000.0,5.7799900623e-06,0.0,0.0,49.240004,16.511673,1459588516.0
8,0.0,18,0.0,0.0,0.0,9.0,142,0.0,0.0,0.0,10000.0,7.06443229836e-06,0.0,0.0,49.240004,16.511673,1459588517.0
9,0.0,18,0.0,0.0,0.0,10.0,142,0.0,0.0,0.0,10000.0,8.63430614244e-06,0.0,0.0,49.240004,16.511673,1459588518.0
10,0.0,18,0.0,0.0,0.0,11.0,142,0.0,0.0,0.0,10000.0,1.05530408408e-05,0.0,0.0,49.240004,16.511673,1459588519.0
11,0.0,18,0.0,0.0,0.0,12.0,142,0.0,0.0,0.0,10000.0,1.28981610276e-05,0.0,0.0,49.240004,16.511673,1459588520.0
12,0.0,18,0.0,0.0,0.0,13.0,142,0.0,0.0,0.0,10000.0,1.57644190337e-05,0.0,0.0,49.240004,16.511673,1459588521.0
13,0.0,18,0.0,0.0,0.0,14.0,142,0.0,0.0,0.0,10000.0,1.92676232635e-05,0.0,0.0,49.240004,16.511673,1459588522.0
14,0.0,18,0.0,0.0,0.0,15.0,142,0.0,0.0,0.0,10000.0,2.3549317322e-05,0.0,0.0,49.240004,16.511673,1459588523.0
15,0.0,18,0.0,0.0,0.0,16.0,142,0.0,0.0,0.0,10000.0,2.87824989491e-05,0.0,0.0,49.240004,16.511673,1459588524.0
16,0.0,18,0.0,0.0,0.0,17.0,142,0.0,0.0,0.0,10000.0,3.51786098267e-05,0.0,0.0,49.240004,16.511673,1459588525.0
17,0.0,18,0.0,0.0,0.0,18.0,142,0.0,0.0,0.0,10000.0,4.29960786771e-05,0.0,0.0,49.240004,16.511673,1459588526.0
18,0.0,18,0.0,0.0,0.0,19.0,142,0.0,0.0,0.0,10000.0,5.25507628275e-05,0.0,0.0,49.240004,16.511673,1459588527.0
19,0.0,18,0.0,0.0,0.0,20.0,142,0.0,0.0,0.0,10000.0,6.42287101225e-05,0.0,0.0,49.240004,16.511673,1459588528.0
20,0.0,18,0.0,0.0,0.0,21.0,142,0.0,0.0,0.0,10000.0,7.85017568164e-05,0.0,0.0,49.240004,16.511673,1459588529.0
21,0.0,18,0.0,0.0,0.0,22.0,142,0.0,0.0,0.0,10000.0,9.59465916645e-05,0.0,0.0,49.240004,16.511673,1459588530.0
22,0.0,18,0.0,0.0,0.0,23.0,142,0.0,0.0,0.0,10000.0,0.000117268056479,0.0,0.0,49.240004,16.511673,1459588531.0
23,0.0,18,0.0,0.0,0.0,24.0,142,0.0,0.0,0.0,10000.0,0.000143327624585,0.0,0.0,49.240004,16.511673,1459588532.0
24,0.0,18,0.0,0.0,0.0,25.0,142,0.0,0.0,0.0,10000.0,0.000175178207826,0.0,0.0,49.240004,16.511673,1459588533.0
25,0.0,18,0.0,0.0,0.0,26.0,142,0.0,0.0,0.0,10000.0,0.000214106698455,0.0,0.0,49.240004,16.511673,1459588534.0
26,0.0,18,0.0,0.0,0.0,27.0,142,0.0,0.0,0.0,10000.0,0.000261685964778,0.0,0.0,49.240004,16.511673,1459588535.0
27,0.0,18,0.0,0.0,0.0,28.0,142,0.0,0.0,0.0,10000.0,0.000319838401395,0.0,0.0,49.240004,16.511673,1459588536.0
28,0.0,18,0.0,0.0,0.0,29.0,142,0.0,0.0,0.0,10000.0,0.000390913601705,0.0,0.0,49.240004,16.511673,1459588537.0
29,0.0,18,0.0,0.0,0.0,30.0,142,0.0,0.0,0.0,10000.0,0.000477783290973,0.0,0.0,49.240004,16.511673,1459588538.0
30,0.0,18,0.0,0.0,0.0,31.0,142,0.0,0.0,0.0,10000.0,0.000583957355633,0.0,0.0,49.240004,16.511673,1459588539.0
31,0.0,18,0.0,0.0,0.0,32.0,142,0.0,0.0,0.0,10000.0,0.000713725656885,0.0,0.0,49.240004,16.511673,1459588540.0
32,0.0,18,0.0,0.0,0.0,33.0,142,0.0,0.0,0.0,10000.0,0.000872331358415,0.0,0.0,49.240004,16.511673,1459588541.0
33,0.0,18,0.0,0.0,0.0,34.0,142,0.0,0.0,0.0,10000.0,0.0010661827714,0.0,0.0,49.240004,16.511673,1459588542.0
34,0.0,18,0.0,0.0,0.0,35.0,142,0.0,0.0,0.0,10000.0,0.00130311227615,0.0,0.0,49.240004,16.511673,1459588543.0
35,0.0,18,0.0,0.0,0.0,36.0,142,0.0,0.0,0.0,10000.0,0.00159269278196,0.0,0.0,49.240004,16.511673,1459588544.0
36,0.0,18,0.0,0.0,0.0,37.0,142,0.0,0.0,0.0,10000.0,0.00194662451129,0.0,0.0,49.240004,16.511673,1459588545.0
37,0.0,18,0.0,0.0,0.0,38.0,142,0.0,0.0,0.0,10000.0,0.00237920773602,0.0,0.0,49.240004,16.511673,1459588546.0
38,0.0,18,0.0,0.0,0.0,39.0,142,0.0,0.0,0.0,10000.0,0.00290792056624,0.0,0.0,49.240004,16.511673,1459588547.0
39,0.0,18,0.0,0.0,0.0,40.0,142,0.0,0.0,0.0,10000.0,0.00355412513652,0.0,0.0,49.240004,16.511673,1459588548.0
40,0.0,18,0.0,0.0,0.0,41.0,142,0.0,0.0,0.0,10000.0,0.00434393072242,0.0,0.0,49.240004,16.511673,1459588549.0
41,0.0,18,0.0,0.0,0.0,42.0,142,0.0,0.0,0.0,10000.0,0.00530924866073,0.0,0.0,49.240004,16.511673,1459588550.0
42,0.0,18,0.0,0.0,0.0,43.0,142,0.0,0.0,0.0,10000.0,0.00648908169645,0.0,0.0,49.240004,16.511673,1459588551.0
43,0.0,18,0.0,0.0,0.0,44.0,142,0.0,0.0,0.0,10000.0,0.00793109985121,0.0,0.0,49.240004,16.511673,1459588552.0
44,0.0,18,0.0,0.0,0.0,45.0,142,0.0,0.0,0.0,10000.0,0.00969356648482,0.0,0.0,49.240004,16.511673,1459588553.0
45,0.0,18,0.0,0.0,0.0,46.0,142,0.0,0.0,0.0,10000.0,0.0118476923703,0.0,0.0,49.240004,16.511673,1459588554.0
46,0.0,18,0.0,0.0,0.0,47.0,142,0.0,0.0,0.0,10000.0,0.0144805128971,0.0,0.0,49.240004,16.511673,1459588555.0
47,0.0,18,0.0,0.0,0.0,48.0,142,0.0,0.0,0.0,10000.0,0.017698404652,0.0,0.0,49.240004,16.511673,1459588556.0
48,0.0,18,0.0,0.0,0.0,49.0,142,0.0,0.0,0.0,10000.0,0.0216313834635,0.0,0.0,49.240004,16.511673,1459588557.0
49,0.0,18,0.0,0.0,0.0,50.0,142,0.0,0.0,0.0,10000.0,0.0264383575665,0.0,0.0,49.240004,16.511673,1459588558.0
50,0.0,18,0.0,0.0,0.0,51.0,142,0.0,0.0,0.0,10000.0,0.0323135481369,0.0,0.0,49.240004,16.511673,1459588559.0
51,0.0,18,0.0,0.0,0.0,52.0,142,0.0,0.0,0.0,10000.0,0.0394943366117,0.0,0.0,49.240004,16.511673,1459588560.0
52,0.0,18,0.0,0.0,0.0,53.0,142,0.0,0.0,0.0,10000.0,0.0482708558588,0.0,0.0,49.240004,16.511673,1459588561.0
53,0.0,18,0.0,0.0,0.0,54.0,142,0.0,0.0,0.0,10000.0,0.0589977127163,0.0,0.0,49.240004,16.511673,1459588562.0
54,0.0,18,0.0,0.0,0.0,55.0,142,0.0,0.0,0.0,10000.0,0.0721083155421,0.0,0.0,49.240004,16.511673,1459588563.0
55,0.0,18,0.0,0.0,0.0,56.0,142,0.0,0.0,0.0,10000.0,0.0881323856626,0.0,0.0,49.240004,16.511673,1459588564.0
56,0.0,18,0.0,0.0,0.0,57.0,142,0.0,0.0,0.0,10000.0,0.107717360254,0.0,0.0,49.240004,16.511673,1459588565.0
57,0.0,18,0.0,0.0,0.0,58.0,142,0.0,0.0,0.0,10000.0,0.131654551422,0.0,0.0,49.240004,16.511673,1459588566.0
58,0.0,18,0.0,0.0,0.0,59.0,142,0.0,0.0,0.0,10000.0,0.160911118405,0.0,0.0,49.240004,16.511673,1459588567.0
59,0.0,18,0.0,0.0,0.0,60.0,142,0.0,0.0,0.0,10000.0,0.196669144717,0.0,0.0,49.240004,16.511673,1459588568.0
60,0.0,18,0.0,0.0,0.0,61.0,142,0.0,0.0,0.0,9856.87974097,0.240373399098,0.0,0.0,49.240004,16.511673,1459588569.0
61,0.0,18,0.0,0.0,0.0,62.0,142,0.0,0.0,0.0,8064.71978807,0.293789710009,0.0,0.0,49.240004,16.511673,1459588570.0
62,0.0,18,0.0,0.0,0.0,63.0,142,0.0,0.0,0.0,6598.40709933,0.359076312233,0.0,0.0,49.240004,16.511673,1459588571.0
63,0.0,18,0.0,0.0,0.0,64.0,142,0.0,0.0,0.0,5398.69671763,0.438871048285,0.0,0.0,49.240004,16.511673,1459588572.0
64,0.0,18,0.0,0.0,0.0,65.0,142,0.0,0.0,0.0,4417.11549624,0.536397947904,0.0,0.0,49.240004,16.511673,1459588573.0
65,0.0,18,0.0,0.0,0.0,66.0,142,0.0,0.0,0.0,3614.00358784,0.655597491882,0.0,0.0,49.240004,16.511673,1459588574.0
66,0.0,18,0.0,0.0,0.0,67.0,142,0.0,0.0,0.0,2956.91202641,0.801285823412,0.0,0.0,49.240004,16.511673,1459588575.0
67,0.0,18,0.0,0.0,0.0,68.0,142,0.0,0.0,0.0,2419.29165797,0.979349339726,0.0,0.0,49.240004,16.511673,1459588576.0
68,0.0,18,0.0,0.0,0.0,69.0,142,0.0,0.0,0.0,1979.42044743,1.19698252633,0.0,0.0,49.240004,16.511673,1459588577.0
69,0.0,18,0.0,0.0,0.0,70.0,142,0.0,0.0,0.0,1619.52582063,1.46297864329,0.0,0.0,49.240004,16.511673,1459588578.0
70,0.0,18,0.0,0.0,0.0,71.0,142,0.0,0.0,0.0,1325.06658051,1.78808500847,0.0,0.0,49.240004,16.511673,1459588579.0
71,0.0,18,0.0,0.0,0.0,72.0,142,0.0,0.0,0.0,1084.14538406,2.18543723257,0.0,0.0,49.240004,16.511673,1459588580.0
72,0.0,18,0.0,0.0,0.0,73.0,142,0.0,0.0,0.0,887.0280415,2.67108995092,0.0,0.0,49.240004,16.511673,1459588581.0
73,0.0,18,0.0,0.0,0.0,74.0,142,0.0,0.0,0.0,725.750215773,3.26466549557,0.0,0.0,49.240004,16.511673,1459588582.0
74,0.0,18,0.0,0.0,0.0,75.0,142,0.0,0.0,0.0,593.795631087,3.99014671681,0.0,0.0,49.240004,16.511673,1459588583.0
75,0.0,18,0.0,0.0,0.0,76.0,142,0.0,0.0,0.0,485.832789071,4.87684598722,0.0,0.0,49.240004,16.511673,1459588584.0
76,0.0,18,0.0,0.0,0.0,77.0,142,0.0,0.0,0.0,397.499554695,5.96058953993,0.0,0.0,49.240004,16.511673,1459588585.0
77,0.0,18,0.0,0.0,0.0,78.0,142,0.0,0.0,0.0,325.226908386,7.28516499325,0.0,0.0,49.240004,16.511673,1459588586.0
78,0.0,18,0.0,0.0,0.0,79.0,142,0.0,0.0,0.0,266.094743225,12.2628603559,0.0,0.0,49.240004,16.511673,1459588587.0
79,0.0,18,0.0,0.0,0.0,80.0,142,11.0839389235,0.0,0.0,151.321500517,12.0283412142,0.0,0.0,49.240084,16.511582,1459588588.0
80,0.0,18,0.0,0.0,0.0,81.0,142,19.342657036,0.0,0.0,158.699166933,9.52101572561,0.0,0.0,49.240153,16.51154,1459588589.0
81,0.0,18,0.0,0.0,0.0,82.0,142,19.342657036,0.0,0.0,217.706997587,10.2695544403,0.0,0.0,49.240153,16.51154,1459588590.0
82,0.0,18,0.0,0.0,0.0,83.0,142,20.5588217922,0.0,0.0,208.606085012,10.7945022334,0.0,0.0,49.240159,16.511526,1459588591.0
83,0.0,7,0.0,0.0,0.0,84.0,118,21.4245449742,0.0,0.0,208.129938897,13.4257257643,0.0,0.0,49.240162,16.511515,1459588592.0
84,0.0,7,0.0,0.0,0.0,85.0,118,23.9179022449,0.0,0.0,188.697787942,15.335288941,0.0,0.0,49.240174,16.511486,1459588593.0
85,0.0,8,0.0,0.0,0.0,86.0,117,28.0538258961,0.0,0.0,172.128311953,13.7552490406,0.0,0.0,49.240195,16.511439,1459588594.0
86,0.0,8,0.0,0.0,0.0,87.0,117,30.7317588841,0.0,0.0,176.786571425,13.6879805482,0.0,0.0,49.240209,16.511409,1459588595.0
87,0.0,25,0.0,0.0,0.0,88.0,118,33.9546529412,0.0,0.0,170.0744378,11.3711372806,0.0,0.0,49.240225,16.511372,1459588596.0
88,0.0,25,0.0,0.0,0.0,89.0,118,37.3600798872,0.0,0.0,166.271677579,10.6379360401,0.0,0.0,49.240242,16.511333,1459588597.0
89,0.0,27,0.0,0.0,0.0,90.0,121,40.765506022,0.0,0.0,164.382987476,9.913144274,0.0,0.0,49.240259,16.511294,1459588598.0
90,0.0,27,0.0,0.0,0.0,91.0,121,43.9920095823,0.0,0.0,164.189304566,9.36538658243,0.0,0.0,49.240276,16.511258,1459588599.0
91,0.0,27,0.0,0.0,0.0,92.0,121,47.0948478508,0.0,0.0,164.119852508,8.96667038991,0.0,0.0,49.240292,16.511223,1459588600.0
92,0.0,27,0.0,0.0,0.0,93.0,123,50.3177381434,0.0,0.0,162.987243588,8.54346368589,0.0,0.0,49.240308,16.511186,1459588601.0
93,0.0,27,0.0,0.0,0.0,94.0,123,53.1785140277,0.0,0.0,164.539022582,8.44143002794,0.0,0.0,49.240323,16.511154,1459588602.0
94,0.0,26,0.0,0.0,0.0,95.0,126,56.8297452794,0.0,0.0,160.162337177,7.9795197789,0.0,0.0,49.240342,16.511113,1459588603.0
95,0.0,26,0.0,0.0,0.0,96.0,126,59.3284232169,0.0,0.0,166.287237178,7.98555392951,0.0,0.0,49.240353,16.511083,1459588604.0
96,0.0,27,0.0,0.0,0.0,97.0,127,62.6140407167,0.0,0.0,161.880003733,7.75551485965,0.0,0.0,49.24037,16.511046,1459588605.0
97,0.0,27,0.0,0.0,0.0,98.0,127,65.5940002075,0.0,0.0,163.223366099,7.69872420325,0.0,0.0,49.240385,16.511012,1459588606.0
98,0.0,27,0.0,0.0,0.0,99.0,128,68.7728348982,0.0,0.0,161.964323182,7.6251983101,0.0,0.0,49.240403,16.510978,1459588607.0
99,0.0,27,0.0,0.0,0.0,100.0,128,71.9407759435,0.0,0.0,161.909969515,7.52744778341,0.0,0.0,49.24042,16.510943,1459588608.0
100,0.0,27,0.0,0.0,0.0,101.0,128,74.860845543,0.0,0.0,163.163841929,7.61977798859,0.0,0.0,49.240435,16.51091,1459588609.0
101,0.0,27,0.0,0.0,0.0,102.0,128,78.2662624722,0.0,0.0,160.608469316,7.51811648243,0.0,0.0,49.240452,16.510871,1459588610.0
102,0.0,27,0.0,0.0,0.0,103.0,128,81.1863307981,0.0,0.0,163.299225791,7.60507873554,0.0,0.0,49.240467,16.510838,1459588611.0
103,0.0,25,0.0,0.0,0.0,104.0,128,84.3489229769,0.0,0.0,162.207778884,7.65101321731,0.0,0.0,49.240483,16.510802,1459588612.0
104,0.0,25,0.0,0.0,0.0,105.0,128,87.2068945883,0.0,0.0,163.929547877,7.8119218214,0.0,0.0,49.240497,16.510769,1459588613.0
105,0.0,25,0.0,0.0,0.0,106.0,128,90.374831752,0.0,0.0,162.266583336,7.93931502253,0.0,0.0,49.240514,16.510734,1459588614.0
106,0.0,23,0.0,0.0,0.0,107.0,128,93.6604420882,0.0,0.0,161.727094162,8.00691491484,0.0,0.0,49.240531,16.510697,1459588615.0
107,0.0,23,0.0,0.0,0.0,108.0,128,96.530159983,0.0,0.0,164.173255433,8.12972508851,0.0,0.0,49.240547,16.510666,1459588616.0
108,0.0,21,0.0,0.0,0.0,109.0,127,99.390926732,0.0,0.0,164.279267825,8.42599912958,0.0,0.0,49.240562,16.510634,1459588617.0
109,0.0,21,0.0,0.0,0.0,110.0,127,102.558861211,0.0,0.0,162.455942879,8.50794542566,0.0,0.0,49.240579,16.510599,1459588618.0
110,0.0,21,0.0,0.0,0.0,111.0,127,105.554823833,0.0,0.0,163.147270378,8.66021724083,0.0,0.0,49.240596,16.510567,1459588619.0
111,0.0,20,0.0,0.0,0.0,112.0,127,108.65764861,0.0,0.0,162.348187755,8.86858756055,0.0,0.0,49.240612,16.510532,1459588620.0
112,0.0,20,0.0,0.0,0.0,113.0,127,111.950557664,0.0,0.0,161.21126123,8.82858983068,0.0,0.0,49.24063,16.510496,1459588621.0
113,0.0,20,0.0,0.0,0.0,114.0,127,114.820272018,0.0,0.0,163.41178821,9.04409514119,0.0,0.0,49.240646,16.510465,1459588622.0
114,0.0,20,0.0,0.0,0.0,115.0,130,118.171125521,0.0,0.0,160.881381636,9.05618907935,0.0,0.0,49.240664,16.510428,1459588623.0
115,0.0,20,0.0,0.0,0.0,116.0,130,121.40667875,0.0,0.0,161.709411615,8.93941106455,0.0,0.0,49.240682,16.510393,1459588624.0
116,0.0,20,0.0,0.0,0.0,117.0,130,124.150767229,0.0,0.0,164.687459985,9.12322383846,0.0,0.0,49.240697,16.510363,1459588625.0
117,0.0,20,0.0,0.0,0.0,118.0,132,127.400794867,0.0,0.0,162.200138875,9.15541930571,0.0,0.0,49.240716,16.510329,1459588626.0
118,0.0,20,0.0,0.0,0.0,119.0,132,130.69369955,0.0,0.0,162.321423939,8.98559150616,0.0,0.0,49.240734,16.510293,1459588627.0
119,0.0,20,0.0,0.0,0.0,120.0,132,133.395884077,0.0,0.0,166.012835394,9.14237752116,0.0,0.0,49.24075,16.510265,1459588628.0
120,0.0,20,0.0,0.0,0.0,121.0,132,136.574704595,0.0,0.0,163.780567998,9.15027807588,0.0,0.0,49.240768,16.510231,1459588629.0
121,0.0,20,0.0,0.0,0.0,122.0,132,139.742630568,0.0,0.0,164.230306339,9.01564895561,0.0,0.0,49.240785,16.510196,1459588630.0
122,0.0,20,0.0,0.0,0.0,123.0,132,142.429423535,0.0,0.0,167.313094155,9.16973144489,0.0,0.0,49.2408,16.510167,1459588631.0
123,0.0,19,0.0,0.0,0.0,124.0,132,145.552171242,0.0,0.0,165.132498607,9.18925231806,0.0,0.0,49.240818,16.510134,1459588632.0
124,0.0,19,0.0,0.0,0.0,125.0,132,148.492154284,0.0,0.0,166.264677004,9.15056954323,0.0,0.0,49.240835,16.510103,1459588633.0
125,0.0,19,0.0,0.0,0.0,126.0,132,151.21612429,0.0,0.0,167.42956253,9.36815635699,0.0,0.0,49.240852,16.510076,1459588634.0
126,0.0,20,0.0,0.0,0.0,127.0,131,154.539549062,0.0,0.0,163.926824323,9.21230593114,0.0,0.0,49.240872,16.510042,1459588635.0
127,0.0,20,0.0,0.0,0.0,128.0,131,157.466569655,0.0,0.0,165.98182274,9.18339059527,0.0,0.0,49.240888,16.51001,1459588636.0
128,0.0,20,0.0,0.0,0.0,129.0,131,160.223809618,0.0,0.0,166.740833395,9.34230339152,0.0,0.0,49.240904,16.509981,1459588637.0
129,0.0,19,0.0,0.0,0.0,130.0,131,163.364909774,0.0,0.0,164.201526262,9.438341807,0.0,0.0,49.240923,16.509949,1459588638.0
130,0.0,19,0.0,0.0,0.0,131.0,131,166.506009269,0.0,0.0,163.792969826,9.33524093742,0.0,0.0,49.240942,16.509917,1459588639.0
131,0.0,19,0.0,0.0,0.0,132.0,131,169.178179602,0.0,0.0,165.891113162,9.61162015444,0.0,0.0,49.240959,16.509891,1459588640.0
132,0.0,19,0.0,0.0,0.0,133.0,131,172.577058944,0.0,0.0,161.398455243,9.58183630998,0.0,0.0,49.24098,16.509857,1459588641.0
133,0.0,19,0.0,0.0,0.0,134.0,131,175.794045797,0.0,0.0,161.966351669,9.46994552748,0.0,0.0,49.241,16.509825,1459588642.0
134,0.0,19,0.0,0.0,0.0,135.0,131,178.624351523,0.0,0.0,163.809171625,9.59531703387,0.0,0.0,49.241017,16.509796,1459588643.0
135,0.0,20,0.0,0.0,0.0,136.0,129,181.819546269,0.0,0.0,161.556178521,9.58017008238,0.0,0.0,49.241036,16.509763,1459588644.0
136,0.0,20,0.0,0.0,0.0,137.0,129,185.125068021,0.0,0.0,160.75770624,9.40265703485,0.0,0.0,49.241055,16.509728,1459588645.0
137,0.0,20,0.0,0.0,0.0,138.0,129,187.827242603,0.0,0.0,163.780067544,9.59147283233,0.0,0.0,49.241071,16.5097,1459588646.0
138,0.0,20,0.0,0.0,0.0,139.0,128,191.077256035,0.0,0.0,160.549656904,9.60951999271,0.0,0.0,49.24109,16.509666,1459588647.0
139,0.0,20,0.0,0.0,0.0,140.0,128,194.272448124,0.0,0.0,160.490078924,9.49424070323,0.0,0.0,49.241109,16.509633,1459588648.0
140,0.0,20,0.0,0.0,0.0,141.0,128,196.920408001,0.0,0.0,162.93930761,9.77506234692,0.0,0.0,49.241125,16.509606,1459588649.0
141,0.0,19,0.0,0.0,0.0,142.0,129,200.243822632,0.0,0.0,158.7328217,9.92247173123,0.0,0.0,49.241145,16.509572,1459588650.0
142,0.0,19,0.0,0.0,0.0,143.0,129,203.605499174,0.0,0.0,157.911443247,9.84625947139,0.0,0.0,49.241164,16.509536,1459588651.0
143,0.0,19,0.0,0.0,0.0,144.0,129,206.490242072,0.0,0.0,159.84718839,9.97346360049,0.0,0.0,49.241181,16.509506,1459588652.0
144,0.0,19,0.0,0.0,0.0,145.0,129,209.502956519,0.0,0.0,158.505598664,10.2456067583,0.0,0.0,49.241199,16.509475,1459588653.0
145,0.0,18,0.0,0.0,0.0,146.0,131,213.083825008,0.0,0.0,154.957953135,10.1642600698,0.0,0.0,49.241221,16.509439,1459588654.0
146,0.0,18,0.0,0.0,0.0,147.0,131,215.989614638,0.0,0.0,157.650674422,10.3209993139,0.0,0.0,49.241239,16.50941,1459588655.0
147,0.0,18,0.0,0.0,0.0,148.0,131,219.130703132,0.0,0.0,155.765349579,10.5018374423,0.0,0.0,49.241258,16.509378,1459588656.0
148,0.0,19,0.0,0.0,0.0,149.0,132,222.606522896,0.0,0.0,153.366430668,10.3490490872,0.0,0.0,49.241277,16.50934,1459588657.0
149,0.0,19,0.0,0.0,0.0,150.0,132,225.619234073,0.0,0.0,154.84042022,10.5599476786,0.0,0.0,49.241295,16.509309,1459588658.0
150,0.0,19,0.0,0.0,0.0,151.0,132,229.125028339,0.0,0.0,151.801878258,10.7347678295,0.0,0.0,49.241316,16.509273,1459588659.0
151,0.0,19,0.0,0.0,0.0,152.0,131,233.070148387,0.0,0.0,149.479110605,10.5353468236,0.0,0.0,49.24134,16.509233,1459588660.0
152,0.0,19,0.0,0.0,0.0,153.0,131,236.393555032,0.0,0.0,152.652008896,10.4059603948,0.0,0.0,49.24136,16.509199,1459588661.0
153,0.0,19,0.0,0.0,0.0,154.0,131,239.333519155,0.0,0.0,155.008931139,10.5168308045,0.0,0.0,49.241377,16.509168,1459588662.0
154,0.0,18,0.0,0.0,0.0,155.0,133,242.569043558,0.0,0.0,153.889397479,10.7602933446,0.0,0.0,49.241395,16.509133,1459588663.0
155,0.0,18,0.0,0.0,0.0,156.0,133,246.311917666,0.0,0.0,151.867002671,10.3031148739,0.0,0.0,49.241417,16.509094,1459588664.0
156,0.0,18,0.0,0.0,0.0,157.0,133,248.649110725,0.0,0.0,159.057998151,10.7776335523,0.0,0.0,49.241431,16.50907,1459588665.0
157,0.0,18,0.0,0.0,0.0,158.0,134,252.320227148,0.0,0.0,152.611468766,10.716713189,0.0,0.0,49.241452,16.509031,1459588666.0
158,0.0,18,0.0,0.0,0.0,159.0,134,255.752907591,0.0,0.0,153.837356413,10.4999430205,0.0,0.0,49.241472,16.508995,1459588667.0
159,0.0,18,0.0,0.0,0.0,160.0,134,258.529588355,0.0,0.0,157.294825144,10.6756663466,0.0,0.0,49.241489,16.508967,1459588668.0
160,0.0,18,0.0,0.0,0.0,161.0,135,261.779585911,0.0,0.0,154.980492105,10.7956112669,0.0,0.0,49.241508,16.508933,1459588669.0
161,0.0,18,0.0,0.0,0.0,162.0,135,265.339852698,0.0,0.0,153.473220819,10.6288541454,0.0,0.0,49.241529,16.508896,1459588670.0
162,0.0,18,0.0,0.0,0.0,163.0,135,268.407197936,0.0,0.0,156.037987133,10.6445855699,0.0,0.0,49.241547,16.508864,1459588671.0
163,0.0,18,0.0,0.0,0.0,164.0,135,271.529917825,0.0,0.0,155.948869389,10.7221719757,0.0,0.0,49.241565,16.508831,1459588672.0
164,0.0,18,0.0,0.0,0.0,165.0,136,274.880731233,0.0,0.0,154.938637772,10.5713324842,0.0,0.0,49.241583,16.508794,1459588673.0
165,0.0,18,0.0,0.0,0.0,166.0,136,277.765460173,0.0,0.0,157.238504781,10.5957791871,0.0,0.0,49.2416,16.508764,1459588674.0
166,0.0,18,0.0,0.0,0.0,167.0,136,280.635139839,0.0,0.0,156.955811524,10.8500837274,0.0,0.0,49.241616,16.508733,1459588675.0
167,0.0,18,0.0,0.0,0.0,168.0,138,284.110943722,0.0,0.0,153.347305593,10.853102922,0.0,0.0,49.241635,16.508695,1459588676.0
168,0.0,18,0.0,0.0,0.0,169.0,138,287.461754077,0.0,0.0,153.356665334,10.7399830634,0.0,0.0,49.241653,16.508658,1459588677.0
169,0.0,18,0.0,0.0,0.0,170.0,138,290.346480684,0.0,0.0,155.014138598,11.1243047115,0.0,0.0,49.24167,16.508628,1459588678.0
170,0.0,18,0.0,0.0,0.0,171.0,138,294.256783488,0.0,0.0,149.699452412,11.0098325011,0.0,0.0,49.241692,16.508586,1459588679.0
171,0.0,18,0.0,0.0,0.0,172.0,138,297.801314486,0.0,0.0,151.285415995,10.6756593695,0.0,0.0,49.241712,16.508548,1459588680.0
172,0.0,18,0.0,0.0,0.0,173.0,138,300.36243008,0.0,0.0,156.046655875,11.0622592174,0.0,0.0,49.241726,16.50852,1459588681.0
173,0.0,18,0.0,0.0,0.0,174.0,139,304.033533451,0.0,0.0,150.619650885,11.0216387748,0.0,0.0,49.241747,16.508481,1459588682.0
174,0.0,18,0.0,0.0,0.0,175.0,139,307.561431244,0.0,0.0,151.197088079,10.8478304481,0.0,0.0,49.241765,16.508441,1459588683.0
175,0.0,18,0.0,0.0,0.0,176.0,139,310.605006178,0.0,0.0,153.64165178,10.8519054026,0.0,0.0,49.241781,16.508407,1459588684.0
176,0.0,18,0.0,0.0,0.0,177.0,139,313.65759566,0.0,0.0,153.606350128,11.0468773962,0.0,0.0,49.241798,16.508374,1459588685.0
177,0.0,18,0.0,0.0,0.0,178.0,141,317.258945634,0.0,0.0,150.917396787,10.9857500618,0.0,0.0,49.241818,16.508335,1459588686.0
